prediction,true
600.0007283903952,838
323796.9835359182,297013
31640648.299093515,31427248
1,12
762296.2054116228,733244
351.51577926650685,515
1142444.4153698736,1141529
4344866.534075703,4344670
7970909.102579373,7987245
382238.1219722826,381253
1,46
3302004.008575142,3311512
1056678.0282149962,1038381
2612529.060561948,2706674
3632.877638833071,3495
1271461.1438681392,1274246
7561025.329905962,7451973
2990831.6918246453,2990419
269913.90193678206,267611
3250.4694663243267,3303
1,8
1307186.7500123486,1312009
33386680.81138751,33316050
4440294.117079776,4416021
1215491.5166214758,1215398
12332.94599793209,11017
14570717.68859655,14570665
1395.1518276420263,325
1,143
790384.4702615308,789644
1234222.117544601,1214571
132278.8435794351,136323
14623981.457343718,14469750
1039333.770981276,1011676
726509.6792539492,714822
3132256.9276654213,3056412
1,5629
956790.0446415023,956615
1,2
437329.9963828795,435786
2889782.156690414,2929788
10307045.48346242,11216419
2230819.568305043,2235039
100433.20171458166,96573
1154488.9934306913,1152615
4301253.084620367,4172273
701123.3300169957,709850
22564.48602349557,15207
41873.694889707505,42883
2985438.7975005712,2889401
12556.366448778237,12001
545266.8920928821,549622
27411.38484960154,22900
1,33
174026.43465305486,175118
269916.43573798134,222131
7589625.942372623,7657830
2156208.480690555,2192596
15106613.419528957,14887750
62.40884773605781,39
713557.8014749906,712963
1,12
23486128.51174943,23501220
16576.296187899137,12691
147859.4331489452,131642
108821.84255607806,96943
49397.59978105278,52890
2426866.604183305,2310810
1,42
87069.81797999398,81344
2369139.714217132,2370751
55439.060044317666,56946
3630660.241982127,3671545
759857.4172532965,741932
641790.8492067186,662416
1,213
41345555.67426412,39982151
1,398
4028387.5464723897,4198516
656731.8926160737,744542
1,2
6653708.077485288,6646317
1229128.7601526252,843688
49516.51099600416,49402
1,2
100.0001213983992,1
4075247.830086386,4072192
48369731.56920126,47016857
17675.15159258769,20114
1043938.1094213434,1042283
1,59
17439.39784552533,20754
1030370.0761223144,1029245
2014989.0859004036,2016503
37.44530864163469,8
697.5759138210132,483
22440319.571708173,22363041
1891214.1363883424,1892838
552.381938847368,561
31294702.361183338,28177721
6652135.83798218,6081642
8706.981797999399,7261
5855255.659960112,5995389
1,19
24487704.878772844,24382536
33128348.441445254,33128308
1,2
2308602.802603444,2314071
20026724.312093213,20032173
6718981.194705513,6694220
1557250.5322492088,1556102
11449513.899509717,11429999
12102.690006747236,12698
1191588.275173563,1194165
321513091.77639085,314536973
86426643.49030554,81818979
697.5759138210132,922
203342.50313290642,203113
633693.3659647941,624234
2747053.9486271497,2728943
7576609.197871113,7567967
162.2630041137503,149
60819409.12008512,56848525
31371255.41819183,29586445
1848634.7002316706,1879167
5133806.232351018,5157644
100.0001213983992,33
181029573.87764814,177494679
212.19008230259655,355
88063.33886076882,86532
2990956.5095201177,2990610
86.3847501538173,77
9779575.659274163,10169372
2840688.5615236918,2848793
6710680.290958147,6639277
545627.6781590484,544532
130204.07803560731,120023
1749916.781597527,1346178
19721360.784535125,18332497
179.96822948711934,156
1997702.4251758207,1997146
388300.4713899841,387979
4519133.358585874,4479478
1,45
745824.33664052,744010
12.481769547211561,42
259111.05808637498,258248
261.2091368362713,210
415453.8016267733,393813
17342221.053153187,17363671
86196.74017707552,85618
28143834.16612267,28150437
3932868.2848613434,3932302
1935373.258912436,1935005
12695184.05562862,12761011
10028312.174195668,10031889
2665757.1766237495,2697169
9866111.977287464,9847312
116412.20531669824,106824
2967303.6022546994,2945450
34870407.63530275,35390077
5207461.50890106,5291581
73929.7165744726,74146
22776627.650427792,22791697
461540.2181769235,459573
6427.717106587555,5674
2341391.964979045,2088756
3191600.0680180998,3246200
1,12632
67664.86364063827,72446
8262925.726301429,7813854
1,14
25007.836867817205,27192
19569.63085794863,17561
1621824.8190240518,1543595
182846.61775798738,278473
1339002.2160393682,1345620
1253.582556860865,1143
8677702.051710838,8770496
4005032.625398269,3985017
75174.16022313727,77964
1055932.7401550037,1056939
860571.3259699156,740622
29629.96930275933,29660
1,1
12674954.354127808,12500073
413432.7729573073,413446
2803648.1389558064,3041298
2581238.740004145,2599585
1817632.5022703437,1520208
140378252.94004765,133915414
2218197.6750827027,2218831
1265406.5888195296,1267919
3485226.443094089,3476378
502.1653989521527,429
4110.981999310698,13130
49516.51099600416,69236
2590603.1449469295,2575581
1,4694
3376591.5334750544,3433275
153589946.44184405,146979016
122900.14919863261,116706
258754.00801065407,269383
4367832.854628695,4361932
3375107.930874648,3376865
795837.6263302092,795055
15936.506036479917,22432
11973890.560737692,11957367
113704.87395282515,129336
441906.0875441593,479803
257002.40868482276,258870
488952.0833289648,488154
102843.46077176869,101317
33347.699802763964,33759
352834.5445583608,313480
27700433.62784217,27712580
1671523.405307994,1674159
1429250.5447514318,1420415
20818393.47901656,19778058
19430.52963134341,21316
3827417.5330945933,3674270
412044.805878172,409629
39203.83828426231,32576
68813.99738285386,69434
428146.2191466054,420042
697.5759138210132,773
1,778
371.85135609627105,429
449.3437036996162,314
62269951.13660283,58986126
12796332.563132666,12670688
1181957.5310389274,1303666
10518.081215294525,10318
39961.65402716378,49936
468583.93887643656,450441
1,155
3420794.856007809,3411365
1350325.078041309,1357579
2725614.6978265117,2771514
325300.3949089926,336309
9981564.947515255,9949305
597618.9763679969,610917
370171.1109884645,369694
573714.2173132771,442387
26092.841143931502,32529
513213.8829939794,288926
4569029.152765844,4494302
439196.02505773323,442278
9148126.340177776,9057189
96265.47610729982,87344
652233.4794226473,659386
21643.328694837783,21499
21198584.555890203,19953519
18803.738352912973,16640
352636.04467976984,378799
81584.3204051954,81160
35610552.8246489,35495160
416986.2799326082,458296
627707.5107161354,680091
426385.11234724993,433169
1,982
123900.24789283315,131640
415311.0548742431,378876
4387.538949013027,1602
1,8594
190421.46075364176,194499
3285368.6883282843,3347285
8288.148093949569,6128
17309479.814422805,17454365
26663332.368819375,26663241
1036130.8339619284,917195
6866937.295654054,6771894
315944.20534135756,322839
2002.6033824114133,1930
22843531.7299816,23998365
19764.82468727786,20356
3779.3328192295066,3928
8707384.439955568,8155239
747801.3796161262,757992
251265.2734764803,255300
1,35
3214787.923460965,3402734
3180862.7835891787,3199424
205481.12400846058,148117
1393.1153964601135,1650
4751887.124948742,4568446
87.37238683048093,93
500261.2868699354,499840
2540586.875574011,2388210
171163957.94908926,163571133
382476.14487551805,390941
1,132
1081258.250566296,1082138
519273.1306329547,517333
700.0008497887944,397
1,5
88465243.08108719,83791280
1726255.4850078162,1660869
1199678.5069158478,1076953
318.7297337968038,297
1,1
1761379.1823980582,1748180
1,87
14.397458358969548,12
1235395.5106789204,1237707
314374.31999386766,328221
1,2
1854587.1229738719,1765741
2505415.674133588,2504778
10787216.766191268,10453544
1,17
857598.0683304864,857942
2927627.829980056,2726265
7358657.778766149,7324555
10128.611955535076,9842
1279054.0733749417,1248879
17576821.33795383,17601365
8823050.209494207,11160062
62.40884773605781,38
517508.01602130814,582731
42830340.82278741,41903582
1080545.0905087495,1069051
331.52592375798275,777
2138152.086976435,2137953
1,5
6727655.570820744,6701798
2475696.9181507756,2422668
1,2785
1,152
299.5624691330775,313
27047297.246830024,25498396
455721.88793824136,458418
2338915.3921125685,2252536
664941.3090886016,665228
93649.45274153454,93082
30805301.601321872,27217405
5122093.287443666,4891061
98358.20384876285,97842
1426329.2514685069,1426839
4966042.930491793,5093894
7010508.510634776,6989602
599624.7715190238,554134
1130770.5563038622,1108456
1,1
1,26
186740285.98735312,184062220
21245.00979601673,23119
171092.19640881463,169569
1643488.852962307,1721700
1,44
1026831.7451445314,1057866
64388279.03692375,60055286
2656.08433941332,5042
1,15
28843035.01494028,28808107
4961400.164700335,4715345
362739.4751869269,361427
2166.8174830249172,2340
8253020.636416406,8269208
914233.0887899367,729031
1752114.5070609387,1696420
492400.59776571766,499598
31269137.960186847,31241811
2495727.154050094,2418890
824139.3113841349,822645
1989.1555425478966,1163
23674283.508760367,22788070
1,23
15258077.96300702,15356047
120931270.19241364,117331447
9247011.225709973,9233840
287330.39933398017,383352
406785.7884743256,408662
1734629.937600421,1747317
9033882.943485256,9536222
6546607.947467602,6539903
135584.82231468524,83685
1583612.0295329196,1581674
330862.8719104668,364715
8314407.316832656,8246266
5734452.345398005,6569607
808093.9996591447,798359
137.29946501932716,174
21.596187538454323,42
905252.2658366024,1081773
22638.125192476848,22338
6407966.904263845,6384033
3499702.3184298133,3529832
2225865.052111096,2148400
1159072.0098548145,1149553
115329.59523119956,116285
4211448.899385558,4209924
331429.16330842074,322988
142224.6212921746,135565
1240350.0411750837,1012740
280470.9314992534,295368
10841027.276692366,10808855
385886.38732159266,386906
18075587.07893009,18038074
3059.2653800699545,2438
1000.001213983992,636
24992930.340980515,25009887
21986.214931451235,21203
1262306.3178485995,1262230
1316496.393614996,1314151
3592322.1891969605,3557392
38632746.71676674,38668961
2168543.0046363925,2230863
1885008.8318356266,1886579
4883.031396747092,1815
3150252.826815695,3224306
148018.6905659898,313244
23904.759054719878,13961
100.43307979043054,53
19905860.579830084,20289593
1614494.5457807616,1602477
1,5
10686165.4238241,10699647
249.63539094423123,198
3272233.18626653,3269126
12570176.148053924,8958418
2168558.2540147244,2155279
5217504.829072517,5282211
28953975.383944597,28667223
4178122.5746945036,4178571
3133.956392152162,3377
1,84
1,25
994.5777712739483,809
1,4
1,4
1,12
113052.00498104417,122281
536529.0365614906,555594
6147129.149387576,6734607
2437765.944221402,2388929
300.0003641951976,216
27800.033748754977,27931
272848.2310849891,271772
127656.3922292454,111888
1959342.9462288101,1985670
3183974.5937981973,3182031
1,1
1,9
503595.2949155604,422368
538600.1284942989,542199
12682415.39623058,12670688
1,13
2177595.017425843,1506232
11667.341445353451,10423
210187.43566256107,208438
194305.29631343405,184692
1395.1518276420263,143
94586.5491467517,92962
4243302.772441075,4411556
9209338.011503074,8862210
1,134
830212.4196632298,829552
139903.93982586873,133042
1,96
236478.23478532347,236526
11960114.519369943,11952549
27811167.974263296,29054459
331680.24600789684,340690
898028.6160369759,923627
272266.99029567343,260933
1603283.2983393252,1601485
21628142.78623051,21334377
2716469.9154073885,2716578
962033.2509679871,964327
1,480
672817.305672892,673287
20638.997896933473,18944
93.58347933330207,115
18835704.708112925,17895478
2626917.497559536,2573351
244703.71683446373,242392
836240.3751348488,834635
4228801.785954675,4213440
651499.388201731,656031
426540.0662535727,425568
696.5576982300568,292
162.2630041137503,132
10503735.842424167,10352430
2800.0033991551777,2796
1,1
100.43307979043054,81
246376.5061678664,245664
1071491.7855858004,1072779
431171.14889789565,433035
354427.75887173624,391392
4518923.553161688,4800657
4084730.9066221057,4008495
57553.74799034976,49435
2708898.323026477,2680860
331.52592375798275,279
2304391.647537693,2319573
1314930.5975526099,1299763
2338709.16006103,2339935
153813.26169904438,156255
1,2
16891544.688118834,16464942
861250.7288555912,923233
576836.8438467657,594081
1,51
4614905.618785027,4574556
778391.8351415491,761277
5508761.114044804,5915090
44511994.9999026,45587737
11083839.948371783,10878594
957070.2773680979,967618
292246.79448268266,296936
3436973.1352008358,3444704
8604.183881446746,7491
1498084.3371674994,1498400
13458.032691917693,12314
309097.47858958767,297845
457752.7910650778,456138
83454.06863246312,84006
1,2642
1,13
124.81769547211562,90
156815.35313704924,192924
3307519.148776497,3304968
20635690.68265321,20142265
3675044.8530941415,3675368
12.481769547211561,25
2602.959492673898,2898
1,4
5424095.638604356,5352803
8657728.090548329,8520915
217403.10321272738,339001
2541107.568317578,2550029
4000.004855935968,4084
1230126.0409195377,1227117
942267.4981013231,1140343
35904.82602507892,36030
84801.73371777737,77481
1429333.047419256,1456783
9766.062793494184,10853
3314.2916330842077,2899
1142878.2314752045,1160899
1455196.1013148671,1458646
3168921.57972426,3170677
1,1132
1,17
360253.45720827434,340395
199874.92383967462,106471
59248638.138189256,59579044
69655.85438399519,155963
2418463.458952166,2418768
3346.66220486644,3187
498614.9893320061,532440
757507.4164259478,761583
14255.941194277206,23242
1,1325
5001573.445386167,4931518
118954785.32426777,115517611
600.0007283903952,605
3279132.434130271,3263146
7348396.387159709,7527985
1,5
371640.5605326987,369034
8706.981797999399,20287
50.39110425639342,98
3688724.7840192267,3660576
17204996.032846812,17867643
287.0806995858659,320
1521577.634883278,1521034
382046.1763413215,366295
2053140.045833187,2003466
24682328.558728907,24518851
200.0002427967984,234
760200.9228706307,778693
1075310.1711855382,1073035
72842.51486014211,81787
445838.8942730305,444022
22574060.800673805,22445083
76733.35052031145,66343
3390445.6635850905,3359213
502.1653989521527,255
18114894.737917926,16882175
805823.0419679785,804870
154132.38710190437,155441
4370550.891608527,4371002
311342.92531520315,372972
430559.72721845383,439394
57107.051770003214,58053
20840325.299790587,20826748
12.481769547211561,8
618014.9564904143,626819
1,1
331.52592375798275,906
1,8
286300.3475636169,283587
114211.62659477274,123482
4015.285811341815,3023
37319503.6369221,39777797
959137.0763742549,916636
2912.5593139224857,2638
411.89839505798153,394
2198982.2820114763,2208353
57621.6908595154,42832
282744.4859826235,281680
4454355.445569891,3493257
681929.9865672255,670880
1,415
1058934.4697578868,1055677
120649.77842650884,129488
32043001.47068229,31639911
14305333.834810996,14222263
3264330.5830428824,3239581
2612.0913683627127,2317
4210047.705802623,4124456
35834718.488398805,33143860
84065909.25968419,80033153
393100.48223317135,443216
3995017.2584529426,4010840
12682415.39623058,12670688
156071.02832917767,157938
1133001.375443863,1149705
24.963539094423123,63
262351.00693902216,198988
210557.95178063764,212581
21.596187538454323,32
374.4530864163469,569
1458182.7273529908,1458768
5201306.314294937,5213690
36519.980474585085,31596
541841.2052403173,544781
7138.381471250402,6419
26669025.5523223,25273270
1,89
129287130.69089995,123115091
92056679.20844442,91517608
1410401.7122030223,1419319
9299611.289565532,9303390
788400.633459466,828150
40954164.42941398,40898313
1112798.5240779703,1117278
460429.98392279807,468652
3732771.6553741135,3671810
54360.085716523965,50895
3929107.8362911926,3912984
1,86
552417.7212782417,609507
9708.198800900545,8633
3332445.2425622786,3334069
1,1
824550.1752798297,836373
191707.4984756224,192360
41109.81999310697,45459
3375596.9557037805,3275278
84994.69886122624,88164
22658660.83273415,22583968
496625.83378945815,481721
1,187
78009.10234676773,77236
471133.1771025265,467218
327783.75007932284,329612
3223756.0971209817,3158185
1,40
13292334.246924883,13927603
4206.489897596188,4047
43943929.684179895,40379503
1,3
3726681.933710956,3727531
1,6
6219154.346003431,7435244
155193243.5675413,149446180
71056.4039517296,69284
59310.29129735524,59798
1,402
2175490.630375289,2181881
1,87
7144866.87302183,7179208
4522405.490121205,4482794
4641264.1184768155,4602162
2812.126234132055,3103
50027661.63601728,46896467
8697.613714643834,6903
261590.96768287994,268638
8423229.159388734,8384062
437938.4444261724,446318
1864075.4701759107,1848109
220953.04377207966,240239
1,2
6443807.822670048,6393233
1,30
6747878.652169981,6691426
87.0697122787571,40
20558.538637201156,19336
1,595
5569808.859749732,5586426
12796332.563132666,12670688
6774219.455648533,7025688
697.5759138210132,7
1218.9759719025992,1345
23269039.757327534,23196348
8527610.35236989,8545506
1,38
5363166.056792255,5308962
138380061.71560442,134393762
16895220.51050234,16876853
28733.00505198984,29482
148740.72300714592,166786
859283.5072383796,863103
3646.78516133781,2548
7566367.182461478,7180209
20374.31267322916,9377
8511713.845310796,8314177
8099553.9353757845,8059730
5347156.396290019,5156773
25108.300428645416,23577
552417.7212782417,552418
28553.560548524943,28274
403.12883405114735,363
14357812.98490101,14850038
3242503.9363430943,3270867
95411.54162885259,93650
6119618.318008289,6383804
1,1
4044492.7499220567,4042699
32643.236903022655,32274
13461172.47269625,9716746
50060.4144874554,52912
494545.4959014245,492940
555981.7065768109,609744
3819334.1090599075,3819517
14420117.505770562,14420089
65400.079394553075,64958
1,540
1406.0631170660274,1266
1,44
124365.24530477895,124695
2042250.845282949,2044854
3007183.332495775,2638849
1,1056
4687113.51009036,4616943
400.0004855935968,166
177437.39204405737,181521
10646212.924316375,10643834
261835.8323654647,251911
13782704.905275576,13746153
1,2
3334774.0286337696,3726917
3272195.740957889,3272745
187.16695866660413,187
1388101.6851311792,1378859
1194852.2679400623,1197515
83108141.26190427,79644466
5577.770341444067,5479
46708977.47616815,46329281
1,2
34827.927191997594,62186
10693395.550478024,10519795
1,7
1,2506
5057400.504751484,5070118
331.52592375798275,375
4834.195214144017,5133
2411102.927036803,2396567
20992025.483951956,20981887
300.0003641951976,141
9422.66354205053,9531
90237.74228942978,79176
20086.640342916333,19046
322440.40266717726,322949
11014440.567882085,11265853
1,384
10388696.346880147,10246670
10151822.273837205,10011427
809158.755961627,808000
12682415.39623058,12670688
28704337.59467715,27429387
5188059.2831301,5367917
3399663.8780385894,3402996
34416.735525786986,36756
24665.89199586418,22152
401177.4325879469,402292
1,4
4066.8626404703637,4169
112.33592592490405,115
51653391.03228163,50644483
31873.012072959835,30771
473618.59172338824,476184
33679540.886373855,33664126
49.927078188846245,62
7625.0962464336035,5651
7080.5321252253525,7116
4073446.002754329,4049306
1195687.3205248825,1193785
648102.1818970672,721572
5197331.906753896,4948090
167140.0940892775,166878
12682415.39623058,12670688
705374.6773809951,709905
142701971.3547148,138166212
6547128.723698146,6715099
22263752.45748446,20981310
102400.12431196078,98520
85241.24832090319,82399
64997619.122065514,63529435
26.56081114973365,18
1980981.6448379469,1981036
20643087.48592032,20771733
15115.178508459796,16123
1,191
9766.062793494184,4716
179402020.9263822,176044442
12682415.39623058,12670688
797905.2974419405,741143
50216.60085729083,16776
15913.244340383173,22803
285118.8238855441,344179
1271461.1438681392,1274246
1,36
7138.381471250402,6600
1,390
1506.496196856458,1682
1860033.3510825324,1852043
1038481.472703294,1041462
2055.490999655349,18
34316.568005455876,32289
3178203.858283923,3184187
197561.17716049985,192085
20760025.20230767,20767328
149.78123456653876,144
1,157
4262037.511360407,4261487
1,1437
854233.560157507,853608
174716.73497070465,129503
24665.89199586418,29870
8402237.43506942,8162330
171867113.71071014,167151752
382800.683621226,377014
556785.7083872498,555659
152833.45085243005,153226
1391896.420488211,1361162
87.0697122787571,21
2815377.652261158,2796598
40914107.468799174,36961456
402490989.4920076,395263595
234053535.81625894,219676642
715736.3431265033,706849
828362.8728611055,852327
9671717.325114215,9910492
515105.6069654289,510268
23918.437715270542,35514
573.6122587631164,888
4971.437449626312,4777
1,18
280425.5173560473,297338
426844.8606111245,552987
1607568.0978026923,1550870
662.2830845125992,561
89507.66422256229,85688
1393518.2517405967,1695505
16789020.381577242,16806250
7556839.874423035,7450821
228428.48438819955,183913
3556857.3279721625,2986350
5423.386308683249,5529
13951.518276420264,3528
43839512.04064927,43164476
100.0001213983992,85
79703711.37888649,76368893
831381.2329386966,829617
1,3
4254472.179586193,4162962
1782110.6967011874,1553473
631215.5677720358,630381
4449001.937408089,4447994
1,7
27084277.932257418,25441217
500.000606991996,335
343498.9163965693,334563
775576.6271086894,807143
32809389.46944099,31345176
645488.4493368613,650095
484848.8076966585,483010
327232.6323118394,325777
1,132
3918.1370525440693,3556
807027.9321244996,805907
2359592.067257837,1644292
38666.73571931576,41308
15717.776987202382,18769
224.6718518498081,212
769140.14311852,733922
1576074.24154545,1505791
1736889.8947087696,1794865
377482.2480600146,377435
207655.52743712155,170883
1,701
21904926.592197947,21901236
11312955.784390874,10739246
348052.86930610973,347628
2161787.75693132,2164274
10757.128515642129,10287
7926555.108748172,7895619
1,170
654033.3408729096,651952
68528.46212400385,68744
92962.9518794662,103034
1700.0020637727864,1743
1405266.0462410296,1378845
18592.59037589324,10844
211964.01489770366,208074
1781992.6492846506,994340
6443.158708628025,6174
13307.383072232047,13749
274704.94223947864,268358
22564.48602349557,19181
1693724.5837160072,1958166
4579753.998184924,4495383
1657.6296187899136,907
3163730.6680581775,3158642
1302374.2311038314,1303432
2487928.7149979444,2487826
950878.1935099685,887547
95724557.88720538,93002803
942425.0595721888,919729
2033102.4681508539,2026329
3980391.8968233806,3968204
905914.3519670679,905357
3797890.4289777977,3798161
2341391.964979045,2552971
203493.60896587954,221676
240600.29208454848,239676
67386.32108860379,68918
51371.13024446668,47793
40260.47149785226,42210
673173.8330342844,647995
10367633.233538097,9806177
299526.48653366684,307201
92513.42386740519,94506
154070042.91559938,145296313
34526519.854571044,34441731
1,5
5504502.279655216,5526243
15581.71841662519,18478
10691.955895707903,60929
82627.33028911643,72210
59200.071867852326,59157
2604982.749811695,2606582
646475.5513280664,631886
949093.7562027967,914503
759523.7885410427,736758
