prediction,true
190282,297013
31366477,31427248
8308,515
1037288,1038381
6013840,7451973
334358,267611
249,8
1317474,1312009
33400113,33316050
4416614,4416021
277,325
53,143
959762,1214571
10918298,14469750
619109,714822
9,2
2236180,2235039
3926427,4172273
307410,709850
15217,12001
313452,549622
8128,22900
501,33
319976,175118
13238297,7657830
101566,96943
61968,52890
3680583,2310810
591685,56946
2349520,662416
3633524,843688
20354,20114
152,59
48689,20754
3228,483
22300560,22363041
103,561
21961899,24382536
42,2
50140,12698
1057095,1194165
173,922
269205,624234
2393092,2728943
6877908,6639277
167713,120023
249,210
313850,393813
12414070,12761011
1230289,2697169
57250,106824
171011,459573
4381,5674
171858,72446
22005,27192
8735618,8770496
4003303,3985017
180646,77964
12381274,12500073
1265669,413446
2594240,2599585
1429269,1267919
3476585,3476378
153,429
4295651,4361932
11438778,11957367
300584,129336
404115,258870
188626,101317
29360,33759
446862,1674159
258510,69434
213659,420042
14912,773
501,778
4515,429
7857324,12670688
34197,10318
3418381,3411365
1285132,1357579
85912,87344
397117,659386
10561,21499
222042,378799
184987,81160
35448984,35495160
109324,194499
6875938,3347285
9740714,6771894
2035,1930
3574,20356
709107,757992
145246,255300
7041480,3199424
233,1650
6500177,4568446
34,5
87,297
1627005,1748180
454566,328221
103,2
562948,857942
1318016,1248879
2342537,1069051
40,5
1646971,2422668
86026,97842
5142745,5093894
1638689,1108456
90939,23119
3395420,1721700
1033683,1057866
249,15
403787,361427
8465647,8269208
7,23
14668023,15356047
1752945,1747317
8457829,8246266
1519843,798359
20458,22338
1159837,1149553
135601,322988
10876967,10808855
11947288,18038074
22138,21203
3123245,3557392
2267248,1815
2173968,3224306
27,53
11168630,10699647
770804,2155279
369,4
249,12
139024,111888
4031772,1985670
679720,542199
148,13
3798,10423
17239,143
126061,236526
229970,340690
256382,260933
302846,964327
23901,18944
379091,242392
4213846,4213440
817540,425568
249,292
249,1
53,81
1263991,1299763
107481,156255
39,2
2394119,594081
1877712,967618
25616,12314
296716,297845
33456,84006
43,13
20336030,20142265
2863,2898
43,4
2553864,2550029
33303,36030
3796456,1456783
27826,10853
4844,2899
1169888,1160899
1181560,1458646
199754,340395
4252,3187
3260880,3263146
32,5
267342,366295
25115640,24518851
66252,66343
1194593,3359213
103,255
258766,155441
1600620,439394
55930,58053
458186,626819
1203,2638
2216362,2208353
664734,670880
2968817,3239581
9270,2317
3173307,4010840
129690,212581
1861,6419
14,89
951942,1117278
3924814,3912984
7541,8633
103,1
223969,836373
22516993,22583968
6947,187
172361,77236
270965,467218
1541834,3158185
1,3
57071,69284
68397,59798
1028,3103
243194,268638
8347361,8384062
446256,446318
1858582,1848109
225,30
12,40
197857,19336
11356885,12670688
501,7
501,1345
23453286,23196348
106666,29482
70454,9377
8972455,8059730
329,1
17464,32274
39,1266
64,44
590336,251911
9046295,13746153
5160,5479
4333911,5070118
7352,9531
536934,322949
9747138,10011427
170,4
2823,7116
1855922,4049306
94007,82399
822,18
37902,16123
3452,4716
5856,6600
51,1682
72368,32289
460179,192085
993020,853608
563870,377014
1471186,1361162
3,21
794191,2796598
887806,706849
776853,510268
1752,4777
406368,297338
836782,1550870
107936,85688
6709579,7450821
3842,5529
140131,3528
14,3
460,7
183369,334563
1582,3556
20347,41308
15394,18769
220757,377435
636600,347628
4993755,2164274
24842,10287
7715739,7895619
73274,68744
325058,208074
4737,6174
8288,13749
429342,268358
1755247,3158642
1057576,1303432
952198,919729
3964781,3968204
20674,68918
21728,47793
68905,42210
1011280,307201
335136,94506
34472418,34441731
178,5
152315,736758
23633,33450
838186,842033
29488,62712
16295978,15144871
3779426,4526792
112039,56697
5082,9780
190014,93958
902788,178657
5468,13472
2534835,2582792
1429547,1525015
28123,13951
1063,2361
13849,30067
1654308,1649812
53,718
1169625,1098747
3864981,3858632
51,7
3277159,3279323
3771654,4117203
578200,2186458
1261457,609749
11165370,16911067
3852786,3434613
40,4
1202280,1274246
2265982,1085696
152,23
24,89
133364,70131
20227547,19521327
331789,305116
27479,39237
2551135,2544662
2836444,2841425
8128331,7521848
6,3
3319,8345
265175,141856
2097941,2101276
2750093,1411230
348142,1292885
103767,238004
329,109
15890799,15415789
7308,2912
7502897,7444655
291773,372780
103,151
65,1602
1213720,1208402
5408601,8189474
462793,992990
171716,500278
27,43
2395514,2391817
74619,43026
114422,59020
7012,19752
25,3
7313861,9745109
571968,259120
814925,1152
453510,1060799
1160,262
128974,34890
981980,998259
519,1449
5687313,12073610
2535427,2540888
20211188,21537017
172728,590310
10807,11059
3928945,5557176
7172016,3405656
1054906,1009925
317679,627161
1183666,1177602
296029,237089
274017,299040
2010240,1924468
17732,20944
859199,220101
3727934,1286004
8086837,5787495
23470919,24598707
236988,243432
2513416,3029927
1165962,827091
60541,54952
2721,3351
305438,331197
501,1776
132,1
11988,9742
7212776,7357451
134498,164911
5255,10178
2221289,2269807
962545,1808399
151681,324600
9296483,9396653
1342930,318775
10922,24600
4315708,2196840
13753,16060
300399,108652
683650,145747
40,645
2216662,1129120
76,144
66,1655
5039256,5900815
173,39
238442,280306
184145,143567
69,54
25474,16385
5626419,4544210
31654442,31720191
1045233,1190546
447672,1117600
16350,33229
85996,145
2,1
33744,36929
521174,723936
24148706,25974548
256,305
218434,43123
6969,10598
13517611,12673062
1126421,1123900
227,17
13217,10304
796971,801923
258229,347710
37530,38647
1473731,3215505
2899967,2903811
103,18
672571,923828
1619005,794571
876991,187995
16965297,17200279
40412,40004
249,178
1333109,572824
17918,17752
14946,22925
20246097,20373717
3758919,1870752
141190,100520
3515911,3515245
569,290
453038,601626
1,7
1335,449
4302676,4300983
998792,1002349
230367,343036
2353851,571138
284891,164111
99405,88856
2384063,2381180
10652005,12670688
12412731,12670688
654554,662213
66244,175871
3446741,4086471
1175258,2595968
3211385,3011766
3738441,3744598
182422,559185
690285,927775
15515,13007
21431,48093
453378,138617
7833431,8425394
255198,503332
224607,344709
2652249,2660732
25758,2511
96855,36174
1580755,1656965
2865627,1774819
1095389,234863
99195,392704
459384,904776
644014,1260916
10,12
64989,1190
14265,19109
747102,412497
719,400
19382,16991
51,12
139870,62338
2367799,722711
63,966
3354999,3082846
2013404,506277
2312783,1539843
309518,367622
416117,422830
45585,143028
1818794,2090311
1212407,1201791
166358,129891
2736180,2818668
117,63
902743,189656
187051,86826
2010865,2010943
73881,66698
249,9
197691,200341
3416754,6003621
126713,99214
3514,4763
20692794,22253129
3344973,5605381
95,1980
1458851,3430125
619532,941151
173911,199076
7610249,7230604
41,779
235966,170339
2756212,2362469
2217669,2414214
202,656
2457577,2462042
10374,9437
3463388,3465448
152930,57833
1253,4165
151942,278025
96126,141456
436409,455074
249,1748
894109,849974
191,11
1230271,269233
426912,239324
454579,652956
33945178,33892929
3857783,3851735
187538,171082
5716,723
2594581,2440735
5901,5946
129526,142233
180699,122728
4165727,4161543
456295,95862
852228,849012
4461278,3560342
10490,12483
273536,59506
1332413,1407181
23494,39686
249,1302
585514,353001
200,230
73302,137108
1,4
982644,836428
10951764,7612619
232020,371120
19349,14139
4224013,4223107
659888,149008
4973239,4348577
633227,788173
747329,145165
257231,213541
1280321,1580506
1258580,2736148
503056,238834
381747,244582
31544,40609
89192,179982
84163,93894
2955522,2954175
249,97
2194,5214
41862,10541
1113230,1038752
1106890,881499
462386,470351
3516299,3515846
7295,12219
1014843,1145745
312816,351194
2725224,3071180
784546,571879
2891105,1900694
69469,9377
1794205,1890789
316941,800670
3542194,4447472
1200,3138
7032,2826
9159447,13915736
607705,604722
21,33
18040,15815
1832492,1834102
1156751,1274246
222,1888
6295930,12670688
39490,18
78003,105676
2577453,4014391
303785,579149
102591,36470
9134592,5504164
12,22
28628,5132
21514726,22576827
87,1
3053008,1287819
33444,167020
1626,239
1211256,1212659
46,387
1239648,1485416
16510,85281
40,1
5407280,2003444
249,237
1266160,1553182
11070381,12733912
12828,21130
6,2
13316,1264
50,1258
3014202,3011344
188479,96763
5044493,3215612
4336293,4332228
5709252,3835855
553,160
3496,8724
1003507,1003207
51,442
11365,14571
105625,4764
72724,117746
806480,1789077
3772,9632
53,91
50927,48290
806775,154417
13747,7381
9952,4055
16864,12779
434,70
1109960,2603873
173,31
2207963,2200993
53,1
482178,1395793
9141,25314
469655,158278
20086444,20215288
259445,280073
1050479,884200
10388323,10401715
434,166
48959,33197
13855,4020
23341308,24130698
97,4
181172,274998
1428786,736096
784124,824180
141660,594
150994,460962
781054,1015885
3494280,3496915
175,4
129,2
2300,588
499225,538711
40,19
2,2
463082,597105
3124352,3492339
235735,706355
97,630
1860933,458470
2006796,5058835
229725,102
1691363,1684825
1911588,2434382
2836001,3697680
40149,87312
3151,34802
122893,197442
572964,1533350
902333,910736
382785,260997
1941,950
501,34
94923,94564
2307419,2162755
831959,149499
33971,17738
3044343,1621510
203082,178116
3906150,3911792
166321,305711
248589,249533
2853620,146279
249,215
1187,769
53673,81066
501,1
45,516
3812531,4491600
550333,154544
288432,221851
6387485,7312976
135,295
21300,29657
34747,27967
1032452,906025
747062,1028401
3696052,3681903
8425,12029
51,29
306060,638480
2209831,5159047
977005,1264522
103,30
17611,18929
58198,46002
65,156
10414,6882
185,67
76117,265273
350099,346755
189324,22916
33910,65794
297718,336821
501,434
27162,25523
3529746,2897147
132,31
249,1286
3762,790
32789103,32891494
1552701,2269296
312605,164365
1162132,919726
212,445
537050,244178
121,203
1312,505
2571640,2569238
3677878,4299407
22,2
360356,317184
90417,87358
37793,42286
1792689,1787680
1316277,1704693
173,864
109722,199199
185238,60001
329,105
7518,11819
2223,2820
2707,1344
3921096,4883399
3021319,3134276
249,192
7992,7440
387631,875700
370891,174909
11440,11047
185,2
364610,455634
2230782,1525294
1044660,776551
2569565,2566863
961,685
770611,766407
44406,44162
277,100
200769,108200
1037110,272587
26234171,25953612
2514,7555
2088,29
1047725,324908
128110,131332
53,17
324002,500629
5007,6973
101792,101278
249,1892
6908,9002
399819,737291
29774,51375
4082238,4084527
27416,30040
459112,802984
514508,824694
2326240,2205355
270625,12018
10991,8803
19339,27917
171004,313707
1723,3843
125559,130498
246,772
1772988,1675097
289618,156876
249,1986
92970,214117
151795,90768
86497,150085
27441203,29447348
54868,65087
46953,27620
37048,38667
1232361,1234719
1,4
985378,452271
48766,42638
20676,30117
501,2
465429,1083160
326683,764239
236199,84190
172658,337372
965396,870812
1322697,368988
2262158,1245303
11056803,4774075
781060,1901317
154898,487301
195858,304780
982368,975999
2492776,2490953
5831544,8078409
1603629,2965944
396172,410873
