prediction,true
561110,561293
1,1
148982,326276
5,4
1500000,1500000
6001079,6001215
897537,894165
1,1
2740722,2742350
1332840,1331248
250,270
1,1
4,4
117,205
1500000,1500000
1,1
2,1
89,202
1,1
1,1
1,1
1119692,1119704
1208892,1220700
1445820,1446278
788373,793308
276721,276888
1,2
1,1
6001079,6001215
17805,55798
176178,457752
8130,8345
99280,104837
1,1
711154,692185
306125,299995
662659,4503280
260565,262528
1500000,1500000
374449,374994
566287,568708
275740,280159
684268,685058
1500000,1500000
6001079,6001215
1839301,1828210
3739392,3757560
1193140,1192848
2,1
1500000,1500000
590,3937
771317,770827
195028235,1326348328
1,1
305417,308882
1,1
10,1
1500000,1500000
1,1
1003120,1005993
399,446
2,5
158890,157000
319718,314736
1,1
1500000,1500000
147868,95660
2,1
330660,331334
1814,1
4375387,4365288
1214093,1206222
294154,292068
4152353,960090880
1,1
288416,291659
233686,237733
6001079,6001215
2000360,239470
1632854,1
1,1
803235,1017988
477362,479891
7,4
25,29
6001079,6001215
954402,954472
272822,285838
1,1
16528,16429
628953,1687987
130449,129838
8,12
2146,1983
1316837,1331932
1,1
10,17
16979,16080
597,552
5846783,5852867
6001079,6001215
197556,183084
1500000,1500000
514208,519067
5,7
6001079,6001215
1,1
8,27
1,1
5969857,6001215
298,310
795838,800000
298,184
1,1
1,1
1235509,1244959
237715,330732
343108,345772
919591,1265822
1,1
80628,80692
4567464,4568505
145081,143710
817523,815359
332,1359
1,1
1289101,1302587
6001079,6001215
1,1
238258,237187
101,154
452295,458178
4206301,4229707
647962,650906
1,1
273,314
1370076,655359
142176,137370
23,27
6001079,6001215
1,1
597,653
291,10364
1,1
1368188,1359548
111041,118546
133216,1
1,1
22350,21611
616840,614314
2352,2060
6001079,6001215
5969858,6001215
1,1
819168,817056
5969858,6001215
595,595
554018,558728
110,900
3007031,2996343
30276,31286
11,13
1,1
1500000,1500000
1,1
1,1
6,6
4,16
1333,1596
1,1
931434,674180
2793,63799
327647,325784
705882353,4800033120
40,1
5969858,6001215
199,6616
2,2
1500000,1500000
1418,18033
1500000,1500000
1500000,1500000
1500000,1500000
4282825,4271080
2943475,2957704
1,1
552435,230892
1500000,1500000
2429790,2451768
532411,538432
6001079,6001215
4010588,27244848
3,1
451606,453402
1,1
17,8
10,22
643720,646851
795838,800000
10,1
4583798,4200408
1,1
1,1
520505,500315
6001079,6001215
1,1
116566,116241
919937,6279021
162349,183902
255330,254422
1016058,1019959
349440,343197
432120,746481
1500000,1500000
1500000,1500000
1500000,1500000
800000,800000
1500000,1500000
732746,730602
1,1
31814,78176
1500000,1500000
8,7
14,9
7,14
285,245
1500000,1500000
1374373,1376695
1500000,1500000
1500000,1500000
5969858,6001215
5969858,6001215
1,1
3,3
1,1
5969857,6001215
189261,181695
795838,800000
1,1
3200856,3171535
1,1
592,596
3,1
91,398
531915,535004
722224,722785
320885,315876
4,3
1500000,1500000
1171506,1170576
2436989,2477702
724284,726536
1,1
1,1
1,1
5969858,6001215
474,18959
7,18
1,1
1,1
1,1
5969858,6001215
767100,765983
1190,1197
1500000,1500000
183526,188690
1,1
10,21
2898,100975
1,1
339349,345781
1,1
5969858,6001215
1,1
59,401
115348,113137
10,20
1,1
216,7156
1,1
698940,699424
3587,3659
1500000,1500000
4684242,4669283
1500000,1500000
5969857,6001215
59,64
10,1
1500000,1500000
1015711,1012763
520590,120899116
5969,22809
6001079,6001215
337,10874
18201,17201
12,1
1500000,1500000
1489678,1500000
600,602
1,1
1,1
1472986,1472986
4807,19195
2000360,2641765
6001079,6001215
2,4
1342041,1334307
5969857,6001215
5969857,6001215
1,1
89,115
1208578,1209088
5969857,6001215
14306,12538
2383,2237
3,1
177029,313752
795838,800000
1,1
1,4
3195620,3208486
562238,561431
1,1
743972,736343
1,1
1,1
1500000,1500000
45,369
882,1
5969858,6001215
1308290,1308209
6001079,6001215
6001079,6001215
155900,154095
251569,252246
589318,597221
580291,579176
1328450,1330335
590,6987
8,1
306845,819198
1,6
1627030,1634409
1,1
6001079,6001215
76,4531
1,1
73937,72176
1,1
6001079,6001215
80,81
1,1
1,1
2081821,2089995
5013,1
10,11
918929,914001
302824,162684
670709,950129
5969858,6001215
1076800,1076431
3031,1
1500000,1500000
7516,7639
145529,145843
7,1
1,1
1,1
10,17
1,1
1,1
1,1
6,7
13,5
1176212,1175642
6836,8146
6,1
795838,800000
1,1
1,1
10,28
1,1
9,322
1,1
6001079,6001215
89467,90016
2,6
2332420,2326783
3,3
1500000,1500000
7590,7518
126561,124712
6001079,6001215
3016617,3316801
80,80
481595,483272
32,106
5126807,5121134
41102,40085
1,4
48,36
1,1
1,1
1,1
1500000,1500000
1,1
69099,74373
688879,690738
17,16
7,1
434899,190207
1,1
1,230
1,1
1,1
98261,97636
1,1
70887,70009
1,1
1,1
1500000,1500000
15844,2793
484,3220
15914,37083
4659038,4666908
35869,81370
1,1
689,23521
1,1
9,1
58481,23548
795838,800000
1,1
57,84
1,1
280965,288953
1,1
795838,800000
758918,807258
1,1
679134,680800
937862,934048
1,1
1,1
3706136,3761165
12,10
10,22
5969858,6001215
800000,800000
2,1
1400760,1395205
600,611
30,35
1,1
6001079,6001215
11,36
6001079,6001215
1,1
27017,71685
1,1
1,1
5969858,6001215
128580,129033
4,2
29720,8045
20115,19467
62,63
1342982,1337858
1500000,1500000
1,1
30702,30112
3,2
19,17
1500000,1500000
1500000,1500000
1,1
40,40
800000,800000
80,66
1,1
1,1
1,1
1,1
1,1
11978,12266
80,86
1,1
988580,991466
115672,69319
29849,119907
2000360,5161663
676960,678683
2248480,2252992
314012,313269
1,1
1,1
1,1
2668,5372
1,1
17,13
1,1
165657,169787
795838,800000
596841,598973
3505,6665
1500000,1500000
1,1
8748,21132
6001079,6001215
1,1
10,22
21211,85148
8823529,60000414
62341,112133
5969857,6001215
15149,15956
5969857,6001215
1500000,1500000
376605,378380
1,1
164615,165345
10,28
12,12
1500000,1500000
172907,172592
6001079,6001215
1150974,1152252
1,1
174656,174501
21303,20570
1500000,1500000
216106,214771
6001079,6001215
8,8
10,16
4,1
5969858,6001215
1,1
4,4
1,2
710755,711512
1,1
203530,213347
426277,429070
369315,371492
382,1
114186,111978
1500000,1500000
1500000,1500000
800000,800000
13,1
35,132
1500000,1500000
1,6
10,5983
1151710,1152134
1818619,5389813
3968924,3999591
5969857,6001215
7155,6364
5969857,6001215
8823529,60000414
1,1
1500000,1500000
1500000,1500000
1,1
5969858,6001215
667625,681767
76,54
1,1
342715,1020548
166028,200080
1,1
1,1
166769,166624
705882320,4800033120
4,2
29311,28785
273251,281133
1178998,1178670
4,6
354526,399716
11007,10905
6001079,6001215
1,1
231235,240685
1,1
69068,68804
242010,240736
1,1
764136,768664
113884,113256
328,11141
950,3833
1339820,1341828
1500000,1500000
11760,20513
894809,369789
1,1
705882353,4800033120
99139,101293
10,23
62227,62170
364283,325911
468116,468433
1500000,1500000
61,1
795838,800000
1,1
1500000,1500000
1,1
1,1
1,9
3828481,3832605
3914,4249
1,1
1,1
610830,610229
1,5
54,1802
1500000,1500000
1,1
1,1
169,130
56749,47176
8,14
27938,76814
