prediction,true
2251896,11306022
26232,9067075
151044,23426182
2020820,90750250
1387288,16085115
893565,521661092
28401510,311663737
34083096,606627622
641803,13614904
2833309,19659246
4481574,194081501
28425429,117477848
4686595,204544074
12129542,1159221575
28,8966
345873,1017032
5660499,1511778564
660176,19225208
581852,2377927
1125741,16433081
1074404,1084056
1184197,18938693
15859,1705009
65371,89132
208,224
5748029,130442932
2533737,115283980
12030909,38082448
3690684,107808154
167882722,12318091961
7672845,140436498
668522,44243491
2385759,15358920
485,717716
2197396,30764058
36612542,56992293
3784,299494
210,124927
332731,31857545
2829264,177680094
4792644,242786845
11829104,200542501
223021,46899
1006,45071
3862009,43343044
19887815,144474509
357691,26591968
84,2
3646,24879
5592552,115968104
163,42
2343655,48515468
283052,1644741
25909817,782709780
976701,5500892
14333094,236669097
1295277,14848189
12595590,103184347
4822909,21509570
10411865,43462819
115853,7924201
11103,1117547
145687,3363280
47,4898
10215370,40701900
273,48
273264,7598041
19697077,3440467108
28449,144096
5365561,86419138
1930016,19521101
11570,446433
1,57
3360,4681531
219470798,5783682388
1289411,98474517
5384293,15169699
863,44028
908150,1668276
486,1086
1499321,58068643
10,567
86348,263936
328163,854324
20945,1222807
713298,1039230
7409703,1496571367
2062,47745
12740,75440
1,72
47479,305691
76163,1919495
17340,150780
115039,3243247
174368,1043763
3061768,512575801
1071146,206778521
3886201,625302823
582252,7796926
305974,1831108
990573,2936093
3933663,16461908
1313255,24675801
9388850,132317651
5091529,90649862
11777,333474
11489,307213
23999,658557
1666909,81495003
1224093,51282842
640,19006
431546,563216
58656101,10037978150
39146,1
20415877,190774241
42707994,2076599763
48749,971275
1,1
1722307,29157386
1315659,14318268
116083715,1119077702
27394186,4847757344
4,1
14489486,696176813
59851,7501919
14722,555559
1,1
27394188,4847757344
1187,169483
5948,86157
28548640,67523038
4340584,57798736
116083720,1119077702
31549,1
2075975,41455632
4509654,339834651
105358681,13768065149
2,1
63704,28076
230,968
15308722,396771864
5735,1
1794991,154867236
1062397,57586553
9675276,506675532
11872911,196239654
1919397,15269280
219470806,5783681745
8356659,177388526
8356659,177388526
27394187,4847757344
5569431,46072857
8510,1
3128,12384563
78986828,3418261818
8827958,16191873
26861,23380
433669,7667496
6,171
200,1
66925850,3101350543
116083720,1119077702
8050,1
11699313,200542501
184536128,5354004264
25467703,325174984
3794741,385429774
6,1
1960,140
230,1
35398794,607273961
77687056,736557698
1306,365763
5091432,12515439
1,1
2064366,12302462
875,1
14489486,696176813
42880,2703639
6475,308
35398800,607273961
1,1
658276,30363962
34036765,581257515
233928805,514613144
1,1
99048,6540452
136600,595636
12950,1
532188,6249919
3,1
4644706,77286552
645923,1
3013567,4710303
118851,1491
237036,1
33322224,2239287718
6934959,1
11139144,622107132
75542,676277
3856,1320889
506503,1634761
5,43
2106725,24458841
3,1
139944555,5590386182
57219,209148
6752385,75485694
2,1
20415882,190774241
14489488,696176813
552,6
66307,320022
14489486,696176813
25039759,4371417942
