prediction,true
532782,533092
1,1
1,1
1124,1141
311837,319032
2537,2386
2437,2437
5,9
118,403
1,1
17,11
1,1
157,166
4133,4060
1,1
17555,17383
1,1
1,1
1,5
1,1
143007,143394
1,5
1513,1465
16,14
1,5
9,8
888781,894660
6349,6082
57,10
2000360,599038
2624,2633
1,1
1,1
10,10
5,4
243309,251572
7967,7834
4087,4103
111825,158037
1,1
1,1
4396,4371
57,15
3212,3217
1,1
1,1
57,5
1,1
4853,1
131027,131507
57,20
4107,4086
121212,121462
1,5
20435,87537
10173,10401
164871,166370
414094,417510
3617,3909
11,6
2,2
22,1
1,1
3621,3624
21,7
1,5
393,393
5114,5114
264905,268516
618,653
970,1016
76645,77058
57,5
6145,5974
1,1
5,8
2512,2527
1,1
475919,476419
1504,1489
7255,7268
1,1
1821,1799
290,270
1,1
319,342
57,15
1,1
57,20
1,1
4,4
57,20
11488,11412
54117,54192
75,82
24880,24775
57,10
3,5
4,4
57,15
162,151
1,5
61047,60513
1,1
6462,6045
57,15
354,364
57,5
57,20
10,9
11,7
114105,116063
3210,3127
14,7
4133,4006
3339,3328
1,1
4,6
5820,6033
52,45
566,560
57,5
1240573,1247247
1,1
1,1
154,152
1,1
1,5
57,1
5432,5327
224550,222439
80,86
65872,66102
1,1
10,9
63422,63752
114050,114134
178966,250102
1946,1951
347506,343616
8,9
2938,2935
10,10
1,1
5604,5604
57,10
2,20
16,11
295871,295669
1,1
373,373
660719,665254
1,1
1,1
6541,6549
6045,5925
5287,5182
10,10
405964,411001
57,10
1068392,1071394
702103,702775
57,15
544949,545680
57,1
57,10
4020,3970
1,1
12070,11994
8576,8578
1,1
390,390
96035,96084
1277,1253
756,759
1,5
145790,145412
57,5
6979,6960
66148,65866
2392,2392
26611,26465
57,15
1,1
796070,795302
62798,62259
4,7
981254,977411
1,1
1,5
3609,3592
1,1
410656,413079
1,1
57,15
1,1
101625,101917
1,1
234,239
14,9
30,30
147710,148041
4375,4365
7,2
1,1
7967,7834
7528,7545
57,10
1,1
61178,60728
1,1
266294,263318
138085,138100
6789,6723
1,1
74209,73821
1031710,1027658
1016,1019
1060369,1060596
3,3
1,1
97660,95557
241629,242979
1,1
1,2
164581,165413
5552,5552
1,1
1,5
344030,343563
10,10
391687,396136
1091830,1087325
1,1
275347,267214
96605,95910
8,11
17,16
57,15
4330,4331
57,5
795044,794552
1141067,1139886
1,5
313,314
57,20
1,5
1,1
1,1
66130,65776
339996,341280
80,80
4215947,4204927
5,4
17,27
1,1
1,1
1,1
27672,29118
589585,590725
57,5
5263,5263
122924,123313
1,5
1218,1238
1,1
8368,8356
9946,9951
12018,12056
68803,69356
298289,296360
4240,4153
57,20
1,5
1,1
646116,643691
6194,6194
1,1
57,1
1362,1406
57,15
1,1
28447,74948
1,1
1783,1755
57,1
1,1
1,5
36866,37664
1,1
3650,3650
1,1
10,10
57,10
84150,83914
1203916,1205887
1,1
1,1
65758,67639
163951,163701
90060,89923
51,189
2799,2799
814190,813437
9,4
6350,6350
1,1
1,1
8816,8816
80833,80332
10,10
98929,98464
57,20
2862,2859
33204,33176
36260,36084
483127,483193
57,20
57,10
57,20
1,1
1,1
17,16
5891,22924
1526,1460
429702,429671
40449,39931
10288,41132
57,1
70723,71110
2716359,2743633
30005,119702
57,20
57,10
80,80
1121,1126
94663,94934
80,86
31627,31674
1,1
1,1
3307712,3329231
1,1
57,1
3991,4018
1,1
8770,8770
1,1
1,5
396,396
1,1
3860,4031
77320,77267
5275,5289
1,1
4653,4751
60700,93117
150237,150903
324446,327493
6350,6350
5895,6008
65,67
1,1
144095,144017
88580,88438
4,4
1,1
49742,49391
57,20
83420,84030
6390,6385
107346,107532
17,5
24017,23835
613,3784
1642,1642
57,20
1,5
8450,8437
3660,3669
3,4
4448,4448
1,1
1,1
187006,187508
517,1
57,15
1,1
31910,31030
12,10
1,1
65,55
8,4
1,1
2,3
57,15
70325,70417
100568,100845
1,1
57,15
2095636,2084706
57,20
1,1
2113,8683
17,13
103953,104309
1,5
1,1
9217,9217
101600,101866
74293,75091
9067,9062
463,1846
1,1
1,5
2227,2121
40905,40975
1,1
719268,720560
175227,175765
423,1790
39088,39472
1,1
4170,4176
657718,666908
217,231
140073,140332
57,1
285527,282940
9035,9128
113275,113691
184320,184642
5905,5983
6350,6350
4073,4062
376,376
83065,83057
57,1
2,1
5037,5029
57,10
81059,80782
2,3
57,15
117796,124763
3695,3925
5547,5521
401,401
3847,4079
5183,5234
20,20
15,14
57,15
1,1
1,1
17,10
2559,2416
469993,471711
1,1
1368800,1360225
396564,119909
164513,164295
17,27
207574,210223
5,4
902403,900257
57,10
1,1
57,20
26,20
168373,168326
4107,4001
8905,8907
131070,131202
4220,4056
3907,3889
117919,118179
1,1
158071,157071
1,1
4503610,4501215
1,1
134394,134229
458,466
1,1
57,10
5945,5945
31418,31095
313528,313716
227884,237689
3972853,3985386
240,231
10,10
630271,630235
72050,72105
6,6
97236,93299
57,1
123507,123631
1,1
3,10
57,20
1968956,1964637
833,833
1,1
102792,103874
17,22
187108,187693
48375,48083
4853,19346
57,5
57,20
57,15
54822,54288
1,2
70792,70338
67046,67184
3130,3182
2689484,2727089
1,1
6045,5925
1,5
1291032,1285828
92046,91363
19728,19788
3980,3994
95044,94448
145778,145897
165075,159889
57,5
11262,10750
397,397
82212,81932
10,10
7843,7556
57,20
17806,17666
1,5
27158,26955
57,20
983,985
37243,37181
34,41
19,18
20381,20045
1262672,1253914
57,15
159000,158826
1,1
1,5
618024,619431
820163,823893
1,1
57,5
100153,99692
1,1
57,15
6225,6927
776,769
579456,580440
1,1
1,1
1,1
57,15
360820,362628
92319,92128
95480,95943
1,3
20726,20696
57,10
606739,605854
3999,3999
1068392,1071394
1,1
302143,297941
57,10
1,1
57,20
80120,71368
146,143
57,15
1,1
1,1
19,17
5742,5715
3880,4003
1,1
134954,135548
57,20
12055,12225
4960100,4981538
63539,62477
1,1
1,1
31608,31605
8048,8039
17,10
1,1
100966,216590
131084,131403
1,5
608457,605915
34204,34289
3,4
1,1
7542,7538
1,1
213,225
1,1
9471,9473
682323,667458
134400,134900
165481,166358
57,5
159204,159045
970458,966386
996597,991001
6,8
45584,45711
141173,141528
21693,21788
1,1
3393,3388
642297,645483
57,5
67826,68039
1,1
3820,3893
217,189
10,10
1,1
710,705
447,447
1,1
81961,81467
631256,632160
51443,50053
179080,179729
57,15
1,1
1,1
1692,1708
1494604,4336215
17,11
32154,32001
559195,561571
2407,2387
259475,262423
14,13
3900,4034
1,2
17,18
1,1
175,167
74463,72574
77812,76548
1,1
832,811
30,24
57,20
775968,776588
3719,3696
156054,156816
1,1
1,1
465,470
1,1
54520,54057
57,5
57,5
40204,40434
3913,3924
1,1
1,1
1431153,1432379
4550,4436
6402,6280
1,1
69855,70304
1,5
21,6
23998,24141
1,1
7943,7943
1,5
1,1
1,1
1,1
69789,69976
58095,58244
57,15
415,415
123768,122640
71730,72049
4367,4127
1015321,1011496
41980,41966
18,34
5625,5625
130356,130528
1112321,1111313
1,1
45251,45458
1497469,1500000
1,1
5,7
1,1
1,1
1,1
1,1
