prediction,true
74346283,44007524882
3330834,281934531
818039,994094709
138570796,75018948820
642526,5030235
7006720,6802505908
257365965,464212226736
26206322,14345735941
1068895,3642045
576,90003
892482,218613694
12031,1042011
9,72
4996733,4829607980
86838,539979
33397363,5057211125
7,21
143666042,77646617468
381,11
8221423,9711831379
611915,1360323800
18603870,1802370764
190895405,108291310961
2435422,36222852
1322,84804
17200621,3056510643
660,27378
14273772,9202049281
2814389,885081741
6,24
58588156,151500369
12529,3212
368159,502001560
298770,109819837
232668,12033433
12737265,6901212690
702743,182347075
586695,2675867885
146,41554
2017752,1962041614
685939,10919218
259342,30826466
1703341,3350499434
2955579,2404277796
30380806,43130516885
3237985,41263407
67527,4018376
39624439,6191108266
207003330,78673022863
469464,39749609
91482,2563380
52184559,7201953098
4919866,4716158263
1405751,817994676
1619571,761621040
207711871,78771931233
1,233863
31363690,17212051539
5010189,4829607980
2766,455
404604,65833
526095,174070516
1508266,600741041
26615,3018509
1137,2457
60895428,7983415300
104,2877
642605,4495017
3081773,2318881848
2103629,1276002238
12047486,368413500
5,6
843479,189828984
15937575,3925741135
13363263,2511511293
116382,8275169
93858,5060606
2532390,1352809555
102,191935
9110417,9537310863
7038614,492943940
1061013,32355583
245039,26718423
179944,15813608
309,1067496
98,268172
3816997,258385218
