prediction,true
1,1
11,12
5335,5416
84322,84082
93859,93749
21398,86033
285,279
47811,47779
20090,19766
617756,620980
150000,150000
24,33
687230,693772
89360,94669
1,1
1,1
6148,5961
1,1
1,1
680100,680881
1,1
61234,63252
10000,10000
3757138,3752908
183265,182432
1500000,1500000
1,1
592,644
450369,450616
800000,800000
40,41
3,3
1,1
7895,7842
150000,150000
168023,176289
1,2
6001079,6001215
150000,150000
38285,38266
1,1
111108,113230
150000,150000
1,1
10,5
150000,150000
231,861
8823529,60000414
1,1
520582,520966
10000,10000
1,1
5176823,35245334
104712,105041
130345,130517
7,7
6001079,6001215
705065,692473
1217008,1218706
511023,510857
1,1
150000,150000
266463,272801
800000,800000
655120,655280
139160,140416
1,2
1,1
6001079,6001215
144414,145451
3802,3706
6001079,6001215
29,43
179988,179744
502941,1
121785,121767
6001079,6001215
234,244
50136,50000
1,6
1,1
712,1
11222,10562
12617,12266
7,18
2263569,2268737
5,7
192127,193560
171003,171729
6001079,6001215
147,1
3842891,3819096
10000,10000
1,1
1,1
16,13
12251,22064
5969857,6001215
1,1
502940,598097
1,1
1,1
150000,150000
6001079,6001215
1,1
3610,5848
4361124,4366294
82130,80116
1,1
22524,22286
1,1
6045,5925
1,1
1397601,1399553
4,1
138901,138986
2,3
600,1
9,3
468312,1
1,1
101186,101418
96035,96084
6001079,6001215
11,5
1,1
380040,363121
4,1
760212,752333
6001079,6001215
150000,150000
183033,328048
9854,9548
1,1
505155,500194
6001079,6001215
102850,102893
6001079,6001215
29503,29477
6001079,6001215
107845,105507
1,1
800000,800000
1,2
1,1
150000,150000
1,1
795838,800000
21,7
63990,114816
77126,77076
150000,150000
9469,9408
118868,117223
1,1
1,1
969093,970906
300,283
775953,757928
596775,600000
1,1
800000,800000
129009,129348
150000,150000
1,1
1,1
1,1
15598,15312
1,1
1,1
10000,10000
10,1
1,1
1,1
1,1
150000,150000
3,1
19670,23793
1,1
32454,32546
6001079,6001215
9773,9704
70807,70902
381030,384994
150000,150000
29930,29914
1,1
571645,574506
150000,150000
84490,84251
1,1
67589,66847
150000,150000
21,16
5969858,6001215
1500000,1500000
150000,150000
1500000,1500000
17,14
6583,18288
30005,120070
150000,150000
903630,899032
150000,150000
3212578,3215387
5032092,5037128
70844,71066
109800,109835
51145,51111
800000,800000
88368,88504
4863,4760
6001079,6001215
8,11
1,1
10,20
97662,98302
6020,5952
239499,428658
150000,150000
80,80
1,1
1718,1721
5969858,6001215
1,1
10,21
1,1
133968,134191
1,1
1822213,1814517
1,1
150000,150000
1,1
502941,1203123
83511,83559
18308,32841
1,1
72,68
1,1
1,1
121908,121909
1,1
150000,150000
1500000,1500000
6001079,6001215
5969858,6001215
6001079,6001215
1500000,1500000
795838,800000
29608,29355
1746,58699
1,1
76441,76450
5,1
75,80
1,1
1,1
150000,150000
121941,121937
106580,106905
2,3
8823529,60000414
795838,800000
144527,144639
1170902,1170006
1,1
150000,150000
10000,10000
1,2
1,1
72400,72003
6001079,6001215
2502,2504
249545,1
6001079,6001215
1,1
1,1
150000,150000
102521,102791
4,2
7,9
5133498,5148253
4,5
19208,91811
1,1
150000,150000
14112,13940
54520,54057
14432,14196
9507,9180
10000,10000
42715,42667
38665,38629
56324,56303
471,16661
6,2
4313439,4350918
50033,49930
205904,491924
2129183,2128831
795838,800000
1,1
6001079,6001215
1,1
9,9
800000,800000
67720,67807
1904096,1947081
1,1
5969857,6001215
144428,144527
784744,784119
6001079,6001215
1,1
6001079,6001215
5969858,6001215
150000,150000
1277891,1267918
150000,150000
101376,107072
1,1
1,1
78517,78419
6001079,6001215
7056176,48043791
46396,4566
579,544
5969857,6001215
992070,991412
4240883,4251465
1140870,1141959
923929,1
2,1
7765,13369
1,1
1924,7890
54724,54729
8,3
10000,10000
23895,23919
80,80
1,1
4,9
1,1
110967,110215
136558,136783
1,1
80,80
4141,16673
150000,150000
3,1
7,4
1,1
32878,33401
1,1
5614,188603
1,1
16,23
20323,1
4,4
1,2
10,23
800000,800000
1,4
401,419
1,1
6145,5974
96213,96327
2958529,1
68,49
3,4
1,1
1,1
150000,150000
1,1
127583,127048
150000,150000
6001079,6001215
2501557,2524140
3,9
795838,800000
1,1
150000,150000
7,9
1,1
150000,150000
86155,104303
1,1
48548,48622
6,13
851217,848311
150000,150000
8823529,60000414
502941,1
124687,124935
800000,800000
165750,198613
85192,83850
2000360,3602799
4457797,4477283
5969858,6001215
7300,7301
1,1
176289,176594
6001079,6001215
6001079,6001215
114028,120711
1,1
2958529,35927532
502940,296877
21795,21546
419092,420203
2398,2402
108069,108030
502940,1
150,144
168999,401750
1,1
5969858,6001215
5,5
375276,372669
1,1
5969857,6001215
46395,46059
143452,143459
48117,47819
131189,131307
643116,667463
4,4
376988,378960
28384,28418
8,1
7980,269252
624634,625591
23612,94105
130820,131076
4,1
98053,98046
1,1
35757,104343
57143,56261
1,1
1,1
150000,150000
150000,150000
234672,237119
540374,544976
8173,8171
795838,800000
1,1
1,1
67,43
101452,101549
1,2
150000,150000
6001079,6001215
5880,5963
6001079,6001215
3738,4044
436,477
150000,150000
6001079,6001215
80500,80399
1,1
589389,592306
49007,1
306,318
150000,150000
15,1
1,1
231485,231772
795838,800000
7730,7727
108536,104828
3295020,3324113
502940,598097
1,1
7074882,48213445
6001079,6001215
1476395,1480792
6150,5964
1,1
1,2
5969858,6001215
795838,800000
611170,887181
184679,109972
1,1
795838,800000
1,1
1,1
1023918,1037217
649828,650535
6001079,6001215
1500000,1500000
5538226,5528879
4,1
2785654,2814068
9,10
619019,620656
1,1
15030,1
68,95
150000,150000
410270,1
1316050,1299213
6001079,6001215
150000,150000
1,1
150000,150000
1,1
6001079,6001215
13,1
1,1
97319,97346
38637,1
464,415
1,1
1,1
6001079,6001215
65487,65711
1,1
2797913,2811905
1424966,1421330
30,22
711746,722524
6001079,6001215
1,1
67909,68015
1,1
795838,800000
1043983,1039454
1,1
4,4
316290,311525
3035077,2475922
150000,150000
5910,6009
1,1
60600,59978
2,1
518783,522138
444580,528433
1,1
10,13
149827,149811
166165,166179
1,1
1,1
795838,800000
9,7
795838,800000
108853,109379
1,3
6001079,6001215
1,2
3,1
75,80
53509,53487
1865605,3583668
1,1
3,1
3,12
1,1
800000,800000
111132,111180
800000,800000
11822,11099
153,208
413,419
1,1
355553,633457
157326,115897
9,7
8,6
1,1
1,1
1500000,1500000
882,5992
113740,113916
15,25
24100,24080
1,1
1,1
150000,150000
10634,42299
502941,899837
834270,844871
3,19
1,1
17,16
4168235,28341510
150000,150000
12,21
483122,484765
1,1
122939,123144
23,29
10584,10494
86198,51180
150000,150000
9,9
8,6
150000,150000
795838,800000
237,44027
1431550,1432978
800000,800000
90060,89923
150000,150000
119955,120016
11,16
6001079,6001215
19129,18883
1,1
277,282
2187911,2193998
266978,271441
1,2
1,2
28,40
144767,144938
24100,24080
1,1
904168,904587
3,1
91,96
150000,150000
1,1
712434,716640
1,1
3662476,3654090
6001079,6001215
166627,163764
800000,800000
1,1
2,1
79109,79004
180663,180311
124744,125010
30005,119509
2,3
1,1
800000,800000
1,1
150000,150000
9,14
502941,298994
150000,150000
1173384,1166874
21938,34888
1,1
6001079,6001215
30,27
95480,95943
3339600,3334650
1,1
1153663,1156894
6001079,6001215
1,1
5340360,5335961
6001079,6001215
595,572
1500000,1500000
3294366,3274126
150000,150000
1500000,1500000
2000534,1981109
118460,118802
5969857,6001215
2913,2907
150000,150000
6001079,6001215
1711,6593
795838,800000
10,1
6001079,6001215
6001079,6001215
1256876,1258782
1,1
4,2
5970,6024
150000,150000
1,1
2640,2800
150000,150000
53965,53916
483335,482444
360322,353933
320057,761020
1,1
10000,10000
1,1
1,1
1,1
26203,30971
3,3
51778,51662
17001,14406
374,1496
96035,96084
66,76
11559,11873
64622,64561
1,1
1875397,1870744
150000,150000
103755,114449
1038936,4171481
1,1
6001079,6001215
56763,56843
150000,150000
12896,17239
419533,417469
59347,63217
2228118,2230448
1,1
54,50
373623,248514
1,1
1500000,1500000
103921,104000
1989953,2882085
465129,459205
11,1
66580,65970
23382,23104
1,1
1,1
1,1
232242,266536
1,1
1,1
150000,150000
44382,104354
21303,21130
238,286
1,1
504,493
150000,150000
595,599
12,1
107209,107518
1500000,1500000
1,1
92242,92116
1,1
1,1
150000,150000
1984,6438
15,47
795838,800000
2075,1756
1218,1170
1142,38655
24,12
2,4
3,1
138138,138318
3,2
1,1
9,4
17,15
1,1
3,4
384,352
1,1
310805,403499
1,1
10000,10000
502940,899837
150000,150000
28,1
1,1
6001079,6001215
1,1
15026,15116
863,885
1,1
749918,756089
23150,22805
126105,126081
1,1
3914519,3936973
192395,194156
795838,800000
37898,37360
1,1
1,1
64,60
1,1
530767,531196
502941,600163
105360,105360
1,1
482,574
487693,491430
84150,83914
1,1
114970,115456
154054,112823
7,6
1,1
795838,800000
6001079,6001215
26080,25752
1,1
1,1
495,2843
1750,1743
1,1
1113,1077
4,5
1,1
16979,16080
13,9
1,1
1,1
1,1
403398,396498
1642291,1653059
15,290
571915,7016280
600,733
4552695,5408874
666870,665897
1,1
1,1
5714,5710
51577,51490
4,2
1,1
1,1
131541,131653
16053,15553
6001079,6001215
10,14
91723,91534
1500000,1500000
68,126
642448,642589
1,1
93770,93790
795838,800000
288519,497115
150000,150000
1,1
10000,10000
1,1
150000,150000
4,3
1500000,1500000
16315,16708
77528,77484
33917,33485
150000,150000
53378,47064
7849,7853
1,1
3811158,3844831
80,80
823,5602
1,1
322,134
1,1
1,1
68,85
20,23
6001079,6001215
1,1
2,1
1,1
86203,86306
1,1
800000,800000
1,1
6001079,6001215
438,397
4258966,4260846
2,4
58504,58370
98225,98234
4791,4621
585251,585801
1,1
1500000,1500000
430344,874542
2661479,2666565
1,1
1267249,1269280
25724,25518
800000,800000
20175,20206
2,2
145714,145826
6,105
275039,273415
145297,145462
5969858,6001215
143955,144075
150000,150000
150000,150000
5969858,6001215
14482,57673
78404,78311
729635,731759
32264,31897
150000,150000
1,1
150000,150000
8820,298994
1,1
1,1
21,22
1500000,1500000
1,1
12028,12036
1,1
1500000,1500000
150000,150000
80,92
29831,40703
64085,64349
1,1
2341,5747
422358,417676
496639,488287
13,9
5975,6161
3,1
1,1
6001079,6001215
1278630,1286978
1,1
123101,123208
64874,64834
3488,120038
150000,150000
6001079,6001215
36243,36727
150000,150000
1,1
795838,800000
6001079,6001215
1,1
6001079,6001215
80,83
1500000,1500000
4,1
40011,40431
1,1
31404,31399
23910,23619
528,526
8,1
150000,150000
352,363
4652382,4662315
150000,150000
1,2
10000,10000
150000,150000
1,10
1,1
5969857,6001215
1,1
10,1
235842,239064
1,1
663762,666350
6001079,6001215
150000,150000
150000,150000
112580,119576
1,1
1490990,1491214
1609,1859
494055,2010581
79330,80420
1354959,1364491
5524393,5523166
11278,12002
1,1
445702,449282
1500000,1500000
942808,948842
84445,84202
1,1
1,1
248453,595055
6001079,6001215
285141,1
6001079,6001215
11,13
467,458
2347,79869
102038,102332
6001079,6001215
1,1
30,27
717637,718807
52059,12001136
450689,266113
795838,800000
89400,90022
10567,10879
9719,9720
1,1
150000,150000
800000,800000
142849,143104
103308,103612
99198,291773
8823529,60000414
1,1
795838,800000
504068,505472
10,1
1,1
143638,147983
5969858,6001215
6001079,6001215
57083,57127
211510,208821
125900,125920
148,213
1862,1866
5969858,6001215
1,1
150000,150000
795838,800000
1815312,1802971
3,8
80424,1923
102205,102235
150000,150000
2,9
418,89
222973,173214
495616,497559
119326,119353
1094,4481
54427,54397
26045,31343
1,1
1,1
23,16
1500000,1500000
17,7
1117401,1090720
1,1
1,1
2,1
1,1
150000,150000
1,1
29760,29200
6001079,6001215
1,1
5969858,6001215
145852,146742
5969857,6001215
13,7
150000,150000
1,1
311919,312674
795838,800000
66638,66563
1,1
1,4
956258,958061
150000,150000
2,1
4,1
1114668,1091930
72366,72440
296334,303409
1,1
795838,800000
150000,150000
1,1
1129794,1106355
1,1
80925,80997
146560,146430
150000,150000
146728,145352
1,1
1,1
680069,685694
541059,838186
1355965,1364289
6001079,6001215
1,1
421,421
29995,29237
6,8
1890,65317
5969858,6001215
865193,2236551
141584,131574
74224,77734
2000360,1680376
1,1
1,1
1500000,1500000
1,1
4952411,30885526
18036,17884
2838390,1695692
10000,10000
1,1
1271321,1284664
5969858,6001215
29392,1
150000,150000
1,1
1500000,1500000
1,1
84150,83914
1500000,1500000
1025974,1534040
1172815,1166324
800000,800000
1,1
1455,1457
26,826
1,1
7365,22003
150000,150000
2000360,359908
150000,150000
1307690,2047485
174935,1
36,9
494853,618764
1,1
109988,238544
1,1
1,1
1,1
1,1
98124,98116
2469451,2629073
397929,236051
1,1
1,1
800000,800000
1,1
10835,10593
1,1
150000,150000
8762,8740
1,1
17,11
1,1
43276,42918
1,1
150000,150000
150000,150000
7,9
6020,5952
219839,214621
1070,1029
967321,2613676
1,1
441354,443436
92694,91707
144572,86225
1,1
1,1
1500000,1500000
249869,244651
514,475
45883,45759
1,1
1,1
2,3
1,1
1,1
6001079,6001215
2689484,2727089
150000,150000
7671,7665
1500000,1500000
50821,50681
1,2
1,1
4875952,4888797
795838,800000
8820,301740
5969857,6001215
984830,983324
6001079,6001215
1,1
80,74
1,1
1735,1736
47784,47498
96184,96295
1,1
2,8
150000,150000
1190,1192
30005,119621
5980,5992
1,1
1,1
1,1
1,1
1,1
5969858,6001215
36260,36084
199758,197995
4,1
10,1
2,2
502941,1203123
9,19
129609,129946
89129,89816
1183233,1169651
1310,46774
1477945,1475981
1,1
5969858,6001215
2,2
502940,600163
1574638,1572051
1951,7712
1,1
15741,15451
30005,119432
18,48
498969,502468
6001079,6001215
1357,46059
17150,20406
2449,2370
6001079,6001215
9470,9472
2436935,2442265
80,80
1,1
1,1
1,1
1,1
150000,150000
1,1
129743,129923
1,1
1,1
112678,111863
1,1
771,1859
431984,356936
57451,57550
1,1
6001079,6001215
767627,769985
5249,4760
6001079,6001215
257454,258800
10,1
7,21
222,7708
399893,398270
1500000,1500000
61305,61801
829160,1358609
1829743,1827947
30,1006
1,1
5820,6033
595,615
9644,2368623
8091,8318
657600,657440
1057550,1059132
502941,1201006
1,1
795838,800000
30005,120114
2054,69426
795838,800000
142059,45172
222755,223920
1,396
3770934,3783147
126422,126798
86,2935
24100,24080
1,1
1,1
1,1
502940,1203123
3814,4098
48251,48192
357809,429575
198,291
1,1
4883,20066
32156,31788
8823529,60000414
380420,451215
653148,1571932
1,1
1,1
2,3
1391010,1379188
1,1
1,1
800000,800000
121291,121237
1320465,1320880
36386,35841
1093,1
6001079,6001215
39536,39051
2000360,4320839
74425,74971
58369,63455
150000,150000
70658,70757
2359,5704
8423,8084
46905,46867
2129883,2277930
1161522,1156158
211118,23796
6001079,6001215
3,1
1,1
6,4
1,1
1500000,1500000
48024,47969
761,25672
5969857,6001215
2555,4702
922814,918053
6001079,6001215
276687,328898
150000,150000
15631,14900
7539,7539
1,1
2922,2928
81527,82901
2,1
150000,150000
53883,53852
19,19
150000,150000
1,1
1152240,1152830
13,37
7938,31717
1,1
60311,22678
116031,116455
60920,60749
1500000,1500000
162473,1
795838,800000
1,1
41246,41247
131951,133499
29849,120114
150000,150000
6350,6350
1,1
6001079,6001215
1403,1470
150000,150000
1,1
755764,760161
3995028,3999445
1500000,1500000
1515,1394
542097,545309
150,154
1,1
1216610,1215919
1500000,1500000
1,1
3,1
544367,545761
1,1
6001079,6001215
1500000,1500000
532616,532908
3,3
8824,301740
1,1
109491,109496
10000,10000
377,377
7,1
7,17
11451,26621
13,11
129291,127899
1,1
22,1
1,1
1026215,1020066
1,1
6001079,6001215
79329,79336
15,39
111397,111889
219647,219434
1,1
1,1
29849,120401
1,1
440254,1042841
136500,136729
1,1
743880,745426
4,7
1,1
1,1
6001079,6001215
3948162,3984373
1,1
145173,145350
1,1
807427,791839
1335342,1331528
59,362
3976,3940
5461,5238
765906,770396
1381370,1382737
48,1
241979,242362
274672,275034
4,7
124624,124863
932810,930457
546,521
396,396
8824,301740
3497,1
6001079,6001215
1,1
5969857,6001215
