prediction,true
1528741,1548439
6001079,6001215
6,2
10977,7737
5969857,6001215
101824,99551
2688179,2704969
657281,665254
1,8
5969858,6001215
2953851,2956296
7059,18000
3195865,3215387
218706,306498
705882320,4800033120
882,1
483660,283752
795838,800000
6001079,6001215
6001079,6001215
1,1
1,1
5969858,6001215
4359137,4359394
5133925,5154445
46765,1
185214,184887
138354,44218
73280,38427
592,641
6344,1
795838,800000
8470400,2053127760
798,15372
808,27029
2144185,2143993
117842,284974
258469,248156
5969857,6001215
5989,2421
1573,1706
1,1
5,2
35286,1212077
1,1
6001079,6001215
161,166
5691955,5713277
30882,204561
50762,52820
509463,589556
5969858,6001215
322891,453672
4818483,4812987
2458201,2455876
3888206,3915474
40,1
5969857,6001215
23,17
6001079,6001215
4741857,4763613
705882320,4800033120
2000360,3479357
6001079,6001215
6001079,6001215
4307053,4364322
5969858,6001215
3235930,3261368
433311,433115
540097,545293
2880,2388
3212578,3215387
13,17
22322,23353
3953791,3951336
1,1
1,1
1099751,1096292
687247040,4671916560
49579,27385
1985157,2001770
5199119,4647666
25429,26624
3,1
595,605
6001079,6001215
1,1
3572601,3584130
4656505,3872430
1,1
3979745,5032892
705882353,4800033120
1,1
4409,4893
283515,166276
41,71
115717059,768175492
6001079,6001215
1,1
5969858,6001215
5340360,5335961
1,2
30005,120191
6001079,6001215
5969858,6001215
366841,480164
945417,951324
21,29
5,1
6001079,6001215
26,21
1297,1
6001079,6001215
5969857,6001215
1,1
577907,456092
2647,18024
1,1
64359,63937
1,1
4244482,4280709
1143440,1785510
956784,571807
1037529,1048507
24839,54973
5969857,6001215
1265986,1265083
153303,156170
146951,151699
6001079,6001215
68,42
1,1
12536,12302
1504448,1809439
2172804,2203219
127545,122307
32,33
1456826,810550
6,1
1,1
16,13
2881451,2882343
2,1
20521,54239
48529,341943
1532683,1536311
1574817,1582372
1,1
28170,71138
246394,230651
1,1
1,3
1,1
5969857,6001215
1015781,1008978
1031063,1027122
5969857,6001215
2,2
2000360,5161663
2,2
4,4
6001079,6001215
169243,164405
6001079,6001215
4247578,4265621
1862774,1856333
6001079,6001215
63529,420912
5969858,6001215
100,116
592,606
1308892,1293705
1,1
307,1160
6001079,6001215
5969858,6001215
1601,6414
68,75
1,2
1,1
1,1
6001079,6001215
1,3
2001660,1
200,230
82802,83776
1,1
80362,262349
3150681,3186802
5969857,6001215
5018260,5044708
152,89
6001079,6001215
43,95
194735,267661
1,1
1,1
5801078,5827210
113,101
95878,95586
1,2
296768,291430
1,1
4932227,4918005
795838,800000
517753,700763
2,16
1088796,1091124
3,1
5969857,6001215
11,12
37,50
705882320,4800033120
1,1
20401,20923
2001658,3605205
24,32
1,1
1078576,1568027
1,1
300,279
6001079,6001215
270278,272588
12662,50767
29849,120153
378951,377207
68,41
6001079,6001215
5295069706,36007310944
123903,215706
16506,32995
1,1
134751,135264
65,74
16,1
1,1
5765237,5764869
24923,20107
5992,1
1,1
6001079,6001215
39900,41992
92565,38940
117,157
2133,8185
1,1
1427990,1436282
785,3102
40,44
88879,48214
2205596,2204327
1464578824,9947056240
5969857,6001215
198,215
1,1
556575,550640
42909266,291188256
16,13
40,107
3942353,916615069
1,1
263959,266376
15308,16316
5969857,6001215
2,2
30,28
4001920,4001825
6001079,6001215
6001079,6001215
30005,119700
1617234,1635927
5751635,5791330
388240,2661120
597743,1028867
21011764,145340378
30,34
6001079,6001215
391436471,2691875924
6001079,6001215
5969857,6001215
23,23
795838,800000
7463,29643
1,1
2882014,2910296
1735751,1719973
189561,234321
6001079,6001215
1,1
882,1
26,52
4,1
3,7
6001079,6001215
52769,51432
508479769,3481734890
6001079,6001215
1,1
4480180,4501215
4,1
1,1
6001079,6001215
6001079,6001215
488837,493217
1,1
736730,728932
4815101,4818726
1,1
2198002,2194734
1,1
8,41
423,1499
287791,291368
1,1
2326,1397
1307376,1322852
22,881
2274515,2276440
6001079,6001215
3925746,2904826
220388,257098
5295069706,36007310944
11,23
8,10
1,1
1,1
6001079,6001215
6001079,6001215
24681,6888
6001079,6001215
69140,68126
180,161
6001079,6001215
2580,10230
68,79
6001079,6001215
199,5
5,1
1,1
68,48
6001079,6001215
595,634
1814321,1812269
981256,983930
1,1
6001079,6001215
6001079,6001215
4969,35590
4480179,4501215
705882320,4800033120
2501,1897
1426094,1416632
1989953,5042478
9,15
540097,545293
1677839,1694861
6001079,6001215
9601,9698
546698,545815
3329,24196
3,1
160129,48175
238834,227773
705882353,4800033120
19332,30946
1,1
865556,857015
478,298
31211,56571
6001079,6001215
424644,427813
5969858,6001215
1496,1
4,4
6001079,6001215
58244,65600
1,1
6001079,6001215
11,1
8742,8960
1,1
6001079,6001215
828700011,10067573535
1,1
2426177,2457294
6001079,6001215
6001079,6001215
821,80747
26,43
1,1
468297,1
730897,734720
42485,36850
18,14
9,7
5969858,6001215
994116,1387313
196927,86731
2000360,2999428
347068,364055
4,1
286,312
5969857,6001215
2,1
6001079,6001215
1408,1
6001079,6001215
13,19
5969858,6001215
1,1
1318906,1150944
121,137
30005,119420
348088,352500
2006865,973391
557167,327431
2821793,2802042
1,1
1,5
6001079,6001215
5139,1
6001079,6001215
13271471,98450653
58,51
2,3
1124959,1144040
1497469,1500000
1,1
79771,77818
1,1
1,1
5969858,6001215
5969857,6001215
199722,585713
10,1
3360500,3371682
4,1
6001079,6001215
5969858,6001215
1,1
6001079,6001215
3195864,3215387
40,1
77,76
1174199,990731
1,1
872742,861286
6001079,6001215
5,1
1819350,874275
3653419,4402741
288587,175313
1,1
4012076,4017566
2301128,2315355
6001079,6001215
6001079,6001215
1,1
1055737,1063742
1,1
11,10
2830311,2824241
44,27
116413,121401
7300,49110
150391,147613
1,1
220240,66355
6001079,6001215
657281,665254
6001079,6001215
5969857,6001215
6001079,6001215
17329,19099
1,1
6001079,6001215
428053,432952
30,31
34677,34846
6001079,6001215
6001079,6001215
88235290,599959932
1,1
10066,46709
192629,193127
1,1
7,11
6001079,6001215
1,1
109048,106097
183633,218607
1703706,1705397
867085,868464
15580781,109476758
6001079,6001215
595,566
795838,800000
135047,178154
13,20
5969858,6001215
3,1
439819,421289
1,1
6001079,6001215
1,1
1,1
1466406,1467402
3985587,3987450
13,1
277,260
4,2
5969857,6001215
6001079,6001215
2977135,2981178
702209796,4800033120
1,1
158479,282197
2890069,2910058
30,33
1,1
1,1
18,1
1,1
2689292,2720417
4706,33600
1261250,1253567
34762,36172
566283,1008733
4,1
6001079,6001215
1,5
20,25
1,1
1,1
442658,444630
78837,70987
1,1
19,17
1517958,1527719
1935742,1896949
5506,19152
1,1
1,1
2130709,2152165
26550000,6165086964
16,27
2040589,2043268
2,45
432534,516025
5969858,6001215
29849,119971
702210000,4800033120
1,1
9,1
2479745,2481344
155130,163385
88235290,599959932
8,8
1,3
1,1
5969858,6001215
5295069706,36007310944
154,150
1,1
1047158,1057996
1,2
111200,114437
1,1
218,320
5969858,6001215
1128339,1733646
9,5
581627,340951
