prediction,true
546000000.0,824608643
1,1447230
1,244602
11000027.494501099,6001215
1,1
37479093678.764244,36007310944
1,6001215
1,1814311
1,1856523
1,1250
1,9091
1000002.4995001,481832
1,1
1,4323633
1,1
1,6001215
1,644221
14743036850.129976,14517521791
1,2777255
1,373609
1,1
29500000000.0,22098852221
1,6001215
1,284745
1,16
1,6001215
1,284893
1,2667742
1,625
1,108592
1,2705487
1,104835
1,545545
1,4043120
11000027.494501099,6001215
1,4
1,729060
1,119829
1,5500107
1,3848
1,1
1,1
1,667429
1,1
1,26
1,5
1,6001215
1,2
1,1
1,1
1,19860
1,1173734
1,6001215
1,910530
1,133406
1,356
1,6001215
1,2400301184
1,531431589
34800086982.60348,36007310944
1,3911337
1,317
1,1
1,388230
1,5455400
1,302659
1,5993514
1,6001215
1,6001215
1,693680
1,6001215
829000000.0,774303222
1,2
1,6001215
1,6001215
1,1
1,5
1,28
1,78
1,3274085
1,23
1,1173734
1,10
1,1
51202999999.99999,47996794560
1,1
1,28
1,467
1,6001215
1,6001215
1,1432
1,1
1,2
1,11
1,1
1,1
1,196086
1,113928
59000000.0,95118933
1,23511
1,5456329
1,1
1,581
1,1
1,476109
1,61
1,400105
1,6001215
1,6001215
1,1
1,35
2750000000.0,2907985136
1,1
1,3068753
130100325184.963,192024094720
1,3724766
1,6001215
1,2329060
1,1
68700171715.65687,66849151579
1,24
1,15
1,244211
1,14
1,8095
1,1079810
1,1
4000009.9980004,3027875
2000004.9990002,965724
5000012.4975005,2320011
1,22
1,41992
1,6001215
1,428475
1,57752
1,3929747
1,6001215
1,13425
1,120114
1,125967
1,72
1,2222856
1,385
34800086982.60348,36007310944
1,676129
1,724
1,1
1,6001215
1,10115
1,6001215
5000012.4975005,5607720
1,1
1,2914895
1,6001215
1,1
1,6001215
1,1
1,1
1,596
1,129918
1,364
1,26
1,1
1,6001215
1,432761
1,566462
1,226895
1,464027
1,6001215
1,1
1,6
1,6247
1,2667742
1,6001215
1,245912186
1,61598
1,14
1,1196335
1,63821
1,3102112
1,1
1,4
1,508156
1,1
1,6001215
1,1
1,257559
34800086982.60348,36007310944
1800000000.0,1548066400
1,627234
1,6001215
1,1
1,1
1,58503
1,4
11000027.494501099,6001215
1,6001215
1,20
1,862590
1,478518
1,79
1,1
1,1
1,5746234
1,33
1,1
1,2453
1,6001215
1,1292900
1,753142
1,119453
1,6001215
1,6001215
1,1025393
1,6001215
1,1
1,6001215
1,4051043
1,1
1,3589
1,5
1,2727089
15200037992.40152,6986681829
1,6
5000012.4975005,3999445
1,870327
1,5643508
1,101637
1,6001215
1,593
1,90500
1,677585
1,2312567
1,11
1,6001215
1,1
1,43
1,1
1,231830
1,6001215
1,5997544
1,91
1,16
1,1236432
1,6001215
1,1
1,1145548
18455000000.0,16732803628
1,6001215
1,360164
1,1
34800086982.60348,36007310944
1,1
1,4488826
1,6001215
1,6001215
1,6001215
1,1
1,2275952
1,1711169
1,4303405
1,6001215
1,1
1,1
1,5761745
1,6001215
1,97178
1,6001215
1,3819029
1,9
1,1
1,2
1,149334
1,5922421
1,5576468
1,1
1,5335961
1,6001215
1,1
1,1831397
1,4626421
1,2333699
1,6
1,1850447
1,1361561
1,4684
1,1
1,6001215
1,1743686
1,61105
1,5670885
1,4
1,2400301184
1,1
1,1675162
1,6001215
4666000000.0,4300456099
1,6001215
1,643287
1,1
1,4323633
1,269487
1,5244359
1,1864708
1,18557998
1,1
1,3367986
1,1
1,5192581
1,52171
1,4
1,6001215
1,1
1,71664
1,6001215
1,9812
1,49
1,581
1,35
1,1
1,54
4830000000.0,4119645094
1,6001215
1,6388057008
1,53487
1,1
1,1
1,4743104
1,545293
1,6001215
1,3618020
1,1
1,2
1,27
1,1395785
1,252219
