prediction,true
3320008.2983403318,3274126
150000.0,150000
25.0,25
450000.0,413459
150000.0,150000
1570000.0,1500000
1420000.0,1389269
250200.0,247693
1,21
70000.0,85007
150000.0,150000
4967.0,4967
6160015.396920616,6001215
1.0,1
150000.0,150000
253299.99999999997,256594
869999.9999999999,848661
1,2
1030002.5744851029,990044
142200.0,143425
1,8
120000.0,102361
360000.89982003596,355706
1420003.549290142,1360084
25.0,25
910000.0,800000
1380003.449310138,1334307
25.0,25
25.0,25
433000.0,431009
360000.899820036,306512
890000.0000000001,764487
1570000.0,1500000
150000.0,150000
910000.0,800000
1,1
1210000.0,1170918
1,1
1,3401
1,1
33800.0,35250
1,2
910000.0,800000
150000.0,150000
25.0,25
161000.0,156557
910000.0,800000
910000.0,800000
124000.0,124238
150000.0,150000
650000.0,561328
25.0,25
1,16
410001.024795041,429070
150000.0,150000
10000.0,16084
1,1
50000.0,76259
150000.0,150000
129000.0,130548
1,27
25.0,25
25.0,25
150000.0,150000
4200.0,3377
9493.0,9493
20000.049990002,38316
1,1
910000.0,800000
25.0,25
1,1
23200.0,22087
5950014.872025595,6001215
25.0,25
25.0,25
570900.0,569777
200000.00000000003,196021
1,1
2100005.24895021,1967020
25.0,25
25.0,25
25.0,25
25.0,25
493300.0,497360
550001.3747250551,532261
1,1
750000.0,668496
100.0,64
5.0,5
1891.0,1891
1,1
1280003.199360128,1441636
27300.0,29764
1,1
25.0,25
25.0,25
6160015.396920616,6001215
25.0,25
20.0,20
1,3
15.0,15
2570006.423715257,2437037
1,1
1570000.0,1500000
1,259
25.0,25
1,1
910000.0,800000
1,1
15.0,15
160000.0,150978
1,1
1,1
25.0,25
5.0,5
15.0,15
5.0,5
1,21
1,1
290000.72485502897,301386
680000.0,729366
540001.349730054,492492
2840007.0985802836,2806537
1,1668
25.0,25
200000.49990002,233436
1570000.0,1500000
5.0,5
1,6
1,4
94400.0,90284
1,1
1,1
800000.0,800000
1,1
55600.0,59716
15.0,15
1,1
340000.0,239786
40000.099980004,18017
5980014.947010598,5828306
20000.0,27060
34500.0,31680
240000.0,179302
150000.374925015,113869
4970012.422515497,4910091
5.0,5
6600.0,6008
5.0,5
1,1
1,10
1570000.0,1500000
1,4
27300.0,29764
1,1
1,1
1,1
1,1120
5.0,5
1,1
150000.0,150000
15.0,15
460000.0,439976
129999.99999999999,118976
1,15
10000.0,6948
1,1
170000.42491501698,166985
2970007.423515297,2867712
1,1
25.0,25
510000.0,543684
70000.0,64836
1,1
2036.0,2036
1,1
43500.0,44080
5.0,5
62200.0,60101
1,1
5.0,5
1,1
15.0,15
1,1
15.0,15
25.0,25
1,35
25.0,25
1,445
1,1
1,69
1,1
1,3
25.0,25
1570000.0,1500000
150000.0,150000
1,1
1,1
6160015.396920616,6001215
20.0,20
1,5
1.0,1
1,779
1,1
2670006.673665267,2544718
620000.0,573576
1,1
25.0,25
1,1
1,5416
1,1
4180010.447910418,4151858
1,1
6160015.396920616,6001215
76500.0,72863
910000.0,800000
1,1
10.0,10
1,1
130000.32493501299,82645
1,1
1.0,1
61299.99999999999,59615
150000.0,150000
1,1
25.0,25
27300.0,29764
5950014.872025595,6001215
1,1
1570000.0,1500000
40000.0,35303
1,1
1,1
5114.0,5114
650001.6246750649,742017
150000.0,150000
1800.0,1544
5.0,5
1,1
122700.0,120236
