prediction,true
1,1548439
7000017.4965007,6001215
1,2
1,7737
1,6001215
1,99551
1000002.4995000999,2704969
1000002.4995001,665254
1,8
1,6001215
2000004.9990001998,2956296
1,18000
4000009.9980004,3215387
1000002.4995000999,306498
4802030000.0,4800033120
1,1
1,283752
900000.0,800000
1,6001215
7000017.4965007,6001215
1,1
1,1
5000012.4975005,6001215
5000012.4975005,4359394
1,5154445
1,1
1,184887
1,44218
1,38427
1,641
1,1
900000.0,800000
2112999999.9999998,2053127760
1,15372
1,27029
1,2143993
1,284974
1,248156
1,6001215
1,2421
1,1706
1,1
1,2
1,1212077
1,1
7000017.4965007,6001215
1,166
5000012.4975005,5713277
1,204561
1,52820
1,589556
1,6001215
1,453672
5000012.4975005,4812987
1,2455876
6000014.997000599,3915474
1,1
1,6001215
1,17
7000017.4965007,6001215
1,4763613
4802030000.0,4800033120
4000009.9980003997,3479357
7000017.4965007,6001215
1,6001215
4000009.9980004,4364322
5000012.4975005,6001215
2000004.9990001998,3261368
1,433115
1,545293
1,2388
3000007.4985002996,3215387
1,17
1,23353
2000004.9990001998,3951336
1,1
1,1
1,1096292
4679500000.0,4671916560
1,27385
2000004.9990001998,2001770
1,4647666
1,26624
1,1
1,605
7000017.4965007,6001215
1,1
3000007.4985003,3584130
5000012.4975005,3872430
1,1
1,5032892
4802030000.0,4800033120
1,1
1,4893
1,166276
1,71
902999999.9999999,768175492
7000017.4965007,6001215
1,1
5000012.4975005,6001215
5000012.4975005,5335961
1,2
1,120191
2000004.9990002,6001215
1,6001215
1,480164
1,951324
1,29
1,1
7000017.4965007,6001215
1,21
1,1
7000017.4965007,6001215
1,6001215
1,1
1,456092
1,18024
1,1
1,63937
1,1
6000014.997000599,4280709
3000007.4985002996,1785510
1000002.4995000999,571807
1000002.4995001,1048507
1,54973
1,6001215
1,1265083
1,156170
1,151699
7000017.4965007,6001215
1,42
1,1
1,12302
3000007.4985003,1809439
2000004.9990002,2203219
1,122307
1,33
1000002.4995000999,810550
1,1
1,1
1,13
1,2882343
1,1
1000002.4995001,54239
430000.0,341943
1,1536311
1,1582372
1,1
1,71138
260000.649870026,230651
1,1
1,3
1,1
1,6001215
1,1008978
1000002.4995000999,1027122
1,6001215
1,2
6000014.997000599,5161663
1,2
1,4
7000017.4965007,6001215
1000002.4995001,164405
7000017.4965007,6001215
1,4265621
1,1856333
1,6001215
630000.0,420912
5000012.4975005,6001215
1,116
1,606
1000002.4995000999,1293705
1,1
1,1160
1,6001215
1,6001215
1,6414
1,75
1,2
1,1
1,1
7000017.4965007,6001215
1,3
1,1
1,230
1,83776
1,1
1,262349
1,3186802
5000012.4975005,6001215
5000012.4975005,5044708
1,89
1,6001215
1,95
1,267661
1,1
1,1
1,5827210
1,101
110000.0,95586
1,2
1,291430
1,1
7000017.4965007,4918005
900000.0,800000
1,700763
1,16
1,1091124
1,1
1,6001215
1,12
1,50
4802030000.0,4800033120
1,1
1,20923
3000007.4985003,3605205
1,32
1,1
1,1568027
1,1
1,279
1,6001215
1,272588
1,50767
1,120153
1,377207
1,41
6130015.321935613,6001215
36608091501.69966,36007310944
1,215706
1,32995
1,1
1,135264
1,74
1,1
1,1
1,5764869
20000.049990002,20107
1,1
1,1
7000017.4965007,6001215
1,41992
1,38940
1,157
1,8185
1,1
1,1436282
1,3102
1,44
1,48214
2000004.9990001998,2204327
10944000000.0,9947056240
1,6001215
1,215
1,1
1,550640
235260000.0,291188256
1,13
1,107
956000000.0,916615069
1,1
1,266376
20000.0,16316
5000012.4975005,6001215
1,2
1,28
3000007.4985002996,4001825
7000017.4965007,6001215
7000017.4965007,6001215
1,119700
1,1635927
1,5791330
1,2661120
1,1028867
153090000.0,145340378
1,34
7000017.4965007,6001215
2686000000.0,2691875924
7000017.4965007,6001215
1,6001215
1,23
900000.0,800000
1,29643
1,1
3000007.4985002996,2910296
2000004.9990001998,1719973
1,234321
7000017.4965007,6001215
1,1
1,1
1,52
1,1
1,7
7000017.4965007,6001215
1,51432
3976000000.0,3481734890
7000017.4965007,6001215
1,1
1,4501215
1,1
1,1
7000017.4965007,6001215
7000017.4965007,6001215
1000002.4995000999,493217
1,1
1,728932
1,4818726
1,1
3000007.4985002996,2194734
1,1
1,41
1,1499
1,291368
1,1
1,1397
1000002.4995001,1322852
1,881
1,2276440
6130015.321935613,6001215
1,2904826
1,257098
36608091501.69966,36007310944
1,23
1,10
1,1
1,1
1,6001215
7000017.4965007,6001215
1,6888
7000017.4965007,6001215
1,68126
1,161
7000017.4965007,6001215
1,10230
1,79
7000017.4965007,6001215
1,5
1,1
1,1
1,48
7000017.4965007,6001215
1,634
1,1812269
1,983930
1,1
7000017.4965007,6001215
7000017.4965007,6001215
1,35590
4000009.9980004,4501215
4802030000.0,4800033120
1,1897
1,1416632
5000012.4975005,5042478
1,15
1,545293
1,1694861
1,6001215
1,9698
1,545815
1,24196
1,1
1,48175
1,227773
4802030000.0,4800033120
1,30946
1,1
1000002.4995000999,857015
1,298
1,56571
7000017.4965007,6001215
1,427813
5000012.4975005,6001215
1,1
1,4
1,6001215
1,65600
1,1
7000017.4965007,6001215
1,1
1,8960
1,1
7000017.4965007,6001215
9581023947.710459,10067573535
1,1
3000007.4985002996,2457294
2000004.9990002,6001215
1,6001215
1,80747
1,43
1,1
1,1
830000.0,734720
1,36850
1,14
1,7
1,6001215
1000002.4995001,1387313
1,86731
4000009.9980003997,2999428
1,364055
1,1
1,312
1,6001215
1,1
1,6001215
1,1
7000017.4965007,6001215
1,19
1,6001215
1,1
1,1150944
1,137
1,119420
1,352500
1000002.4995000999,973391
1,327431
4000009.9980003997,2802042
1,1
1,5
7000017.4965007,6001215
1,1
7000017.4965007,6001215
126000000.0,98450653
1,51
1,3
1,1144040
3000007.4985002996,1500000
1,1
1,77818
1,1
1,1
5000012.4975005,6001215
1,6001215
1,585713
1,1
1,3371682
1,1
1,6001215
5000012.4975005,6001215
1,1
1,6001215
1,3215387
1,1
1,76
1000002.4995000999,990731
1,1
1,861286
7000017.4965007,6001215
1,1
1,874275
7000017.4965007,4402741
1,175313
1,1
4000009.9980003997,4017566
2000004.9990001998,2315355
7000017.4965007,6001215
7000017.4965007,6001215
1,1
1,1063742
1,1
1,10
1,2824241
1,27
1,121401
50000.0,49110
1,147613
1,1
1,66355
7000017.4965007,6001215
1,665254
7000017.4965007,6001215
5000012.4975005,6001215
7000017.4965007,6001215
1,19099
1,1
2000004.9990002,6001215
440000.0,432952
1,31
1,34846
7000017.4965007,6001215
7000017.4965007,6001215
549670000.0,599959932
1,1
1,46709
170000.0,193127
1,1
1,11
7000017.4965007,6001215
1,1
1,106097
1,218607
1,1705397
1,868464
184000000.0,109476758
7000017.4965007,6001215
1,566
900000.0,800000
1,178154
1,20
1,6001215
1,1
1,421289
1,1
1,6001215
1,1
1,1
1,1467402
1,3987450
1,1
1,260
1,2
1,6001215
1,6001215
2000004.9990002,2981178
5336000000.0,4800033120
1,1
1,282197
1,2910058
1,33
1,1
1,1
1,1
1,1
2000004.9990002,2720417
1,33600
2000004.9990001998,1253567
1,36172
1000002.4995001,1008733
1,1
7000017.4965007,6001215
1,5
1,25
1,1
1,1
1,444630
1,70987
1,1
1,17
1,1527719
1,1896949
1,19152
1,1
1,1
2000004.9990002,2152165
5009000000.0,6165086964
1,27
1,2043268
1,45
1000002.4995001,516025
5000012.4975005,6001215
