prediction,true
40001561316.26156,44007524882
1,281934531
1,994094709
50001951645.32695,75018948820
1,5030235
1,6802505908
130003222093.7819,464212226736
10000247853.36784,14345735941
1,3642045
1,90003
1,218613694
1,1042011
1,72
1,4829607980
1,539979
1,5057211125
1,21
40000991413.47136,77646617468
1,11
1,9711831379
1,1360323800
1,1802370764
40000991413.47136,108291310961
1,36222852
1,84804
10000247853.36784,3056510643
1,27378
10000490697.517038,9202049281
1,885081741
1,24
1,151500369
1,3212
1,502001560
1,109819837
1,12033433
10000390329.06539,6901212690
1,182347075
1,2675867885
1,41554
1,1962041614
1,10919218
1,30826466
1,3350499434
1,2404277796
60001487120.20702,43130516885
1,41263407
1,4018376
20000870330.986835,6191108266
50001951645.32695,78673022863
1,39749609
1,2563380
1,7201953098
1,4716158263
1,817994676
1,761621040
50001951645.32695,78771931233
1,233863
1,17212051539
10000489342.408407,4829607980
1,455
1,65833
1,174070516
40001561316.26156,600741041
1,3018509
1,2457
10000247853.36784,7983415300
1,2877
1,4495017
1,2318881848
1,1276002238
1,368413500
1,6
1,189828984
10000490697.517038,3925741135
1,2511511293
1,8275169
1,5060606
1,1352809555
1,191935
1,9537310863
1,492943940
1,32355583
1,26718423
1,15813608
1,1067496
1,268172
1,258385218
