prediction,true
1,12
1,733244
1,1141529
7000219.259123714,7987245
1,46
5000084.698827615,2706674
1,3495
1,3303
2000062.3744470016,1215398
1,11017
1,136323
1000036.7403573985,1011676
2000073.480714797,3056412
1,5629
1,2929788
15000186.84362814,11216419
1,96573
1,15207
1,42883
4000125.2909278367,2889401
1,222131
1000041.2239899228,2192596
14000176.284469146,14887750
1,12
1,12691
1,131642
1,42
1,81344
6000102.451632305,3671545
1000036.7403573985,741932
1,213
21000147.813707873,39982151
1,398
3000067.478460916,4198516
1,744542
1,49402
35000246.35617979,47016857
37000260.43367577,28177721
5000112.464101527,6081642
1,7261
7000119.526904357,5995389
1,19
54000914.74733824,33128308
9000153.677448459,6694220
310002182.01187813,314536973
82001021.41183382,81818979
65000809.65572194,56848525
35000440.711172864,29586445
1000031.3227319592,1879167
184001295.12963092,177494679
1,86532
6000074.737451255,10169372
2000033.8795310461,2848793
1,1346178
12000269.913843663,18332497
1,4479478
1,45
1000036.7403573985,85618
26000443.957073323,35390077
2000034.1505441016,5291581
1,74146
8000056.309983952,2088756
1000036.7403573985,3246200
1,12632
12000151.100973554,7813854
1,14
1,17561
1,1543595
1,278473
1,1345620
1,1143
1,740622
3000037.7752433885,3041298
1,1520208
131001631.76768574,133915414
1,13130
1,69236
1,4694
1000036.7403573985,3433275
134001669.13641137,146979016
1,269383
1,22432
1000017.0752720508,479803
1,313480
2000082.4479798456,1420415
23000289.61019931,19778058
1,21316
5000156.613659795,3674270
1000041.2239899228,409629
1,32576
46000572.98712629,58986126
1000031.3227319592,1303666
1,49936
1,450441
1,155
1,2771514
12000375.87278351,9949305
2000062.6454639183,610917
1,369694
1,442387
1,32529
1000012.4562418759,288926
6000074.737451255,4494302
6000220.442144391,9057189
19000236.66859564,19953519
1,16640
1,458296
1,680091
1000041.2239899228,433169
1,982
1000041.2239899228,131640
1,378876
1,1602
1,8594
1,6128
17000214.059712533,17454365
1000012.5917477962,917195
1,322839
22000375.65598512,23998365
5000112.464101527,8155239
1,35
7000118.578358661,3402734
1,148117
1,2388210
163002030.36742577,163571133
1000031.3227319592,390941
1,132
84001046.32431757,83791280
1000036.7403573985,1660869
1,1076953
1,87
1,1765741
15000254.096482847,10453544
1,17
13000221.978536662,2726265
2000033.8795310461,7324555
14000098.542471917,11160062
1000031.1872235008,582731
43000302.66616374,41903582
1,777
3000110.2210721956,6701798
1,2785
