prediction,true
1,1
1,12
1,5416
83800.0,84082
95100.0,93749
1000002.4995001,86033
1,279
48500.0,47779
18200.0,19766
640000.0,620980
150000.0,150000
1,33
600000.0,693772
100000.0,94669
1,1
1,1
5200.0,5961
1,1
1,1
630000.0,680881
1,1
1,63252
10000.0,10000
4000009.9980004,3752908
170000.0,182432
1460000.0,1500000
1,1
1,644
445600.0,450616
800000.0,800000
1,41
1,3
1,1
10000.0,7842
150000.0,150000
180000.0,176289
1,2
6080015.196960608,6001215
150000.0,150000
38600.0,38266
1,1
60000.0,113230
150000.0,150000
1,1
1,5
150000.0,150000
1,861
60040600.0,60000414
1,1
518500.00000000006,520966
10000.0,10000
1,1
35469800.0,35245334
106600.0,105041
130800.00000000001,130517
1,7
6080015.196960608,6001215
660001.649670066,692473
1000002.4995001,1218706
506100.00000000006,510857
1.0,1
150000.0,150000
1,272801
800000.0,800000
653400.0,655280
90000.0,140416
1,2
1,1
4000009.9980004,6001215
1,145451
2700.0,3706
4000009.9980004,6001215
1,43
150000.374925015,179744
1,1
121800.0,121767
6000014.9970006,6001215
1,244
48900.0,50000
1,6
1,1
1,1
1,10562
11800.0,12266
1,18
1,2268737
1,7
160000.0,193560
1,171729
4000009.9980004,6001215
1,1
5000012.4975005,3819096
10000.0,10000
1,1
1,1
1,13
1,22064
4000009.9980004,6001215
1,1
540000.0,598097
1,1
1,1
150000.0,150000
6000014.9970006,6001215
1,1
1,5848
4510011.272745451,4366294
109999.99999999999,80116
1,1
21500.0,22286
1,1
6200.0,5925
1,1
1359999.9999999998,1399553
1,1
139900.0,138986
1,3
1,1
1,3
1,1
1,1
102800.0,101418
95599.99999999999,96084
6080015.196960608,6001215
1,5
1,1
1,363121
1,1
770001.9246150771,752333
6000014.9970006,6001215
150000.0,150000
1000002.4995001,328048
8100.0,9548
1,1
1,500194
6000014.9970006,6001215
102200.0,102893
6000014.9970006,6001215
10000.0,29477
6000014.9970006,6001215
1,105507
1,1
800000.0,800000
1,2
1,1
150000.0,150000
1,1
740000.0,800000
1,7
119900.00000000001,114816
76800.0,77076
150000.0,150000
1,9408
1,117223
1,1
1,1
1,970906
1,283
1000002.4995001,757928
620000.0,600000
1,1
800000.0,800000
130000.0,129348
150000.0,150000
1,1
1,1
1,1
1,15312
1,1
1,1
10000.0,10000
1,1
1,1
1,1
1,1
150000.0,150000
1,1
1,23793
100.0,1
20000.0,32546
4000009.9980004,6001215
9200.0,9704
71200.0,70902
339999.99999999994,384994
150000.0,150000
30000.0,29914
1,1
550000.0,574506
150000.0,150000
83800.0,84251
1,1
66000.0,66847
150000.0,150000
1,16
4000009.9980004,6001215
1460000.0,1500000
150000.0,150000
1460000.0,1500000
1,14
1,18288
1,120070
150000.0,150000
890000.0,899032
150000.0,150000
1000002.4995001,3215387
5080012.697460508,5037128
70000.0,71066
109000.0,109835
1,51111
800000.0,800000
90500.0,88504
1,4760
6080015.196960608,6001215
1,11
1,1
1,20
1,98302
6300.0,5952
350000.00000000006,428658
150000.0,150000
1,80
1,1
1721.0,1721
4000009.9980004,6001215
1,1
1,21
1,1
134500.0,134191
1,1
2000004.9990002,1814517
1,1
150000.0,150000
1,1
1140000.0,1203123
85600.0,83559
30000.0,32841
1,1
1,68
1,1
1,1
121899.99999999999,121909
1,1
150000.0,150000
1460000.0,1500000
4000009.9980004,6001215
4000009.9980004,6001215
6080015.196960608,6001215
1460000.0,1500000
740000.0,800000
28700.0,29355
90000.0,58699
