prediction,true
1000.001213983992,838
4342728.798381927,4344670
378004.2014487755,381253
3303904.010881711,3311512
1272314.1415430608,1274246
2989919.8273613476,2990419
14537417.648170885,14570665
792008.8030355294,789644
960006.3661884657,956615
433104.8138821816,435786
1154812.8355371584,1152615
100.00066314463184,39
711304.7169477664,712963
23515228.547076367,23501220
2376015.7563164528,2370751
1,2
6649508.072386554,6646317
1,2
1,1
4071226.9979442516,4072192
1044911.6140048292,1042283
1042806.915272221,1029245
2012922.3732704765,2016503
1,8
1886720.9705645624,1892838
2299902.7920417828,2314071
20050624.341107428,20032173
1548310.2674683349,1556102
11398613.83771793,11429999
207802.30968533212,203113
7554909.17152766,7567967
1,149
5125106.221789357,5157644
100.0001213983992,33
400.0026525785274,355
2990119.8286876366,2990610
100.00111149438503,77
539705.9987351961,544532
100.00111149438503,156
1991402.4175277215,1997146
387400.47029739845,387979
749608.3317619102,744010
1,42
264502.93990264845,258248
17368521.085080966,17363671
28170034.197929054,28150437
3927926.0476579946,3932302
1927212.7801233449,1935005
10073312.228824947,10031889
9843411.949730026,9847312
2931203.5584298773,2945450
22803427.682962563,22791697
1058607.0200490728,1056939
30800.342340270592,29660
1,1
2222114.735736864,2218831
2555203.1019718964,2575581
116300.14118633827,116706
3365122.3154800064,3376865
791805.250779195,795055
491805.46632938564,488154
27734933.669724617,27712580
300.0019894338955,314
339500.4121475653,336309
442902.9370675744,442278
26683932.393827442,26663241
3000.033344831551,3928
300.0019894338955,93
503905.60082020616,499840
1083907.1878246646,1082138
521005.790885746,517333
200.0002427967984,397
1,1
1,12
1235913.7369591047,1237707
2509016.6382988133,2504778
10300.11448392166,9842
17606721.37425195,17601365
1,38
2144314.2198103406,2137953
1,152
400.0026525785274,313
459303.0458232941,458418
665804.4152169587,665228
85700.40675552744,93082
1421809.4285903755,1426839
6982208.476279029,6989602
169701.88620597142,169569
28844635.016882654,28808107
2600.028898854011,2340
501200.60844877677,499598
31264637.954723913,31241811
825809.1787206316,822645
9205311.175086841,9233840
408804.54378904606,408662
6536107.9347207695,6539903
1573210.4325913482,1581674
1,174
1,42
4210827.923694158,4209924
389702.5842746303,386906
800.0009711871936,636
25021230.375336263,25009887
1268308.4106633656,1262230
1320914.6817293318,1314151
1878520.879422023,1886579
300.0019894338955,198
3276421.7272707177,3269126
4176927.6988881277,4178571
1,25
1,4
100.0001213983992,216
27500.033384559778,27931
3183821.113198789,3182031
1,1
12659615.368551744,12670688
827905.490174407,829552
11950014.507108705,11952549
1590710.5486416589,1601485
2708217.9592829193,2716578
673804.4682685294,673287
100.00111149438503,115
837709.3109884633,834635
651107.236939941,656031
1,132
2800.0033991551777,2796
246402.73872216474,245664
428402.0333030099,433035
2346915.563341365,2339935
1490116.5623778314,1498400
453605.0417385305,456138
1,90
3309021.9434558675,3304968
3673524.3606180507,3675368
1,25
4200.005098732766,4084
1223913.6035797785,1227117
3170621.025663697,3170677
2415026.8425893984,2418768
600.0007283903952,605
1,98
1,320
1516510.056588342,1521034
200.0002427967984,234
777700.9441153506,778693
1074811.9463416503,1073035
442204.9150281706,444022
802005.3184199474,804870
20892825.363524746,20826748
1,8
286600.34792781214,283587
500.00331572315923,394
288603.2077727952,281680
12659615.368551744,12670688
1148501.3942606149,1149705
1,63
267101.26772930427,198988
1,32
200.0013262892637,569
1455009.6487543932,1458768
5185806.295478186,5213690
1416001.7190013328,1419319
9282611.268927803,9303390
1,86
3325522.052874732,3334069
193901.28583744116,192360
330102.1890404297,329612
3730724.73993678,3727531
4502405.465841525,4482794
6420907.794869814,6393233
8541810.369608462,8545506
1,38
16856020.46291417,16876853
858909.5466252731,863103
400.0044459775401,363
3250003.945447974,3270867
4040726.795685139,4042699
491205.45966041926,492940
3821125.339419527,3819517
14392917.472750198,14420089
62600.07599539789,64958
126201.40270591392,124695
100.0001213983992,166
10610512.880977148,10643834
1,2
3266221.659629965,3272745
500.00555747192516,187
1393901.6921722866,1378859
1195813.2912498564,1197515
100.00066314463184,2
5800.027528378752,5133
2412702.9289791775,2396567
21045825.549264297,20981887
1,141
814209.0497872831,808000
12659615.368551744,12670688
3300.0156626982557,4169
200.0013262892637,115
468602.2241031523,476184
33671840.87702618,33664126
100.00066314463184,62
1196513.299030317,1193785
171201.90287838716,166878
12659615.368551744,12670688
703407.8182515043,709905
96300.11690665843,98520
1973213.0851698755,1981036
12659615.368551744,12670688
1272314.1415430608,1274246
1032811.4795140086,1041462
3198603.8830491966,3184187
20801625.252809405,20767328
100.00066314463184,144
4262828.268529366,4261487
551106.125445556,555659
1,18
200.00222298877006,561
16812720.41034866,16806250
200.0002427967984,85
832809.2565252385,829617
632604.195052941,630381
4447529.493357501,4447994
600.0007283903952,335
644407.1624698172,650095
