prediction,true
1,11306022
1,9067075
1,23426182
1,90750250
1,16085115
300004101.07229686,521661092
200006480.2490707,311663737
400009482.7326413,606627622
1,13614904
200002734.0481979,19659246
100003781.88766356,194081501
1,117477848
100003781.88766356,204544074
300005446.1310238,1159221575
1,8966
1,1017032
100002357.13241766,1511778564
1,19225208
1,2377927
1,16433081
1,1084056
1,18938693
1,1705009
1,89132
1,224
100003781.88766356,130442932
1,115283980
1,38082448
100002370.68316032,107808154
7000095691.686927,12318091961
1,140436498
1,44243491
1,15358920
1,717716
1,30764058
500006835.1204948,56992293
1,299494
1,124927
1,31857545
100003795.43859927,177680094
100003781.88766356,242786845
1,200542501
1,46899
1,45071
1,43343044
1,144474509
1,26591968
1,2
1,24879
1,115968104
1,42
1,48515468
1,1644741
600010892.2620476,782709780
1,5500892
400007261.50803185,236669097
1,14848189
100004243.802396,103184347
1,21509570
1,43462819
1,7924201
1,1117547
1,3363280
1,4898
100003240.12453535,40701900
1,48
1,7598041
900021214.1917591,3440467108
1,144096
1,86419138
1,19521101
1,446433
1,57
1,4681531
5300096214.981421,5783682388
1,98474517
100002357.13241766,15169699
1,44028
1,1668276
1,1086
1,58068643
1,567
1,263936
1,854324
1,1222807
1,1039230
1500020505.361484,1496571367
1,47745
1,75440
1,72
1,305691
1,1919495
1,150780
1,3243247
1,1043763
1,512575801
1,206778521
1,625302823
1,7796926
1,1831108
1,2936093
1,16461908
200003630.75401592,24675801
500009076.88503975,132317651
400007261.50803185,90649862
1,333474
1,307213
1,658557
1,81495003
1,51282842
1,19006
1,563216
6800092957.638728,10037978150
1,1
100004243.802396,190774241
2500059267.0790076,2076599763
1,971275
1,1
1,29157386
1,14318268
800025920.9962828,1119077702
1100025928.4565942,4847757344
1,1
300011345.6629907,696176813
1,7501919
1,555559
1,1
1100025928.4565942,4847757344
1,169483
1,86157
100002370.68316032,67523038
1,57798736
800025920.9962828,1119077702
1,1
1,41455632
1,339834651
9300127133.241203,13768065149
1,1
1,28076
1,968
100003795.43859927,396771864
1,1
1,154867236
1,57586553
200007563.77532712,506675532
400005468.0963958,196239654
1,15269280
5300096214.981421,5783681745
1,177388526
1,177388526
1100025928.4565942,4847757344
200003630.75401592,46072857
1,1
1,12384563
1600021872.3855832,3418261818
1,16191873
1,23380
1,7667496
1,171
1,1
3100073491.17797,3101350543
800025920.9962828,1119077702
1,1
100003795.43859927,200542501
5300096214.981421,5354004264
100003240.12453535,325174984
100002357.13241766,385429774
1,1
1,140
1,1
200007590.87719855,607273961
600019440.7472122,736557698
1,365763
1,12515439
1,1
100002370.68316032,12302462
1,1
300011345.6629907,696176813
1,2703639
1,308
200007590.87719855,607273961
1,1
1,30363962
200007590.87719855,581257515
600008202.1445937,514613144
1,1
1,6540452
1,595636
1,1
1,6249919
1,1
1,77286552
1,1
1,4710303
1,1491
1,1
1800032676.7861433,2239287718
1,1
300011345.6629907,622107132
1,676277
1,1320889
1,1634761
1,43
100003240.12453535,24458841
1,1
4900088953.47339,5590386182
1,209148
1,75485694
1,1
100004243.802396,190774241
300011345.6629907,696176813
1,6
1,320022
300011345.6629907,696176813
1100025928.4565942,4371417942
200007590.87719855,607273961
1,16881884
1,1
1,1
1,1
1,1
1,1
1,1
200007590.87719855,607273961
1,1
1,1
3100073491.17797,3074693142
1,159
1,735238
100002370.68316032,204847012
15500211888.735338,25473401605
200007590.87719855,607273961
5300096214.981421,5783681745
1,1
1,1
1,2576835
1,1293874596
1,104395233
1,1
1,45331744
1,12294406
1,1
1,45
15500211888.735338,25473401605
1,8
1,101051093
1,1
1,2032329
1,1
1,1
1,1
1,13414348
1,1
1,2592
1,67823207
1,1
2500034175.6024737,867999555
10500143537.53039,12869060637
800025920.9962828,1119077702
1,5522572
1,1
1,1
5300096214.981421,5783681745
1,5607009
1,2238542
100003781.88766356,95367519
1,127556776
1300023599.9011033,2639294470
1,1
1,1
200007563.77532712,533117800
1,101051093
1,177388526
1,1
1,17983260
1,4129859
1,177388526
1,177388526
1,348
1,1
3100073491.17797,3101350543
1,30577849
1,249159006
1,28377764
1,57450496
700022680.8717474,1020717554
800025920.9962828,1119077702
1000018153.7700795,475680237
1,1
1,60
1,172021095
1,101051093
100004243.802396,42475422
1,177388526
200007563.77532712,432941654
1,1
1,1
1,101051093
1,1
1,1
200006480.2490707,113316871
1,1
5300096214.981421,5783681745
300011345.6629907,696176813
1100025928.4565942,4847757344
600010892.2620476,1547497290
1,3936
200007590.87719855,396732398
1,177388526
1,52149584
100004243.802396,40272261
1,1
1,1
1,134835426
1,7081285
1,1
1,294762
1,10139569
1,1
1,132
1,1
1,1
600010892.2620476,1104284703
1,1
1,44244472
100001367.02409895,26830497
1,99263870
1,101051093
1,30717663
1,16508
1,1209375
100002357.13241766,30053494
300011345.6629907,696176813
5300096214.981421,5783681745
1,1
200006480.2490707,327287237
3100073491.17797,3101350543
200007590.87719855,607273961
200007590.87719855,607273961
1,3131568
1,1
1,189112
3100073491.17797,3101350543
500016200.62267673,609096390
100004243.802396,190774241
10500143537.53039,13446184908
1,1
1,1
1,187285517
15200207787.66304,25316812026
800025920.9962828,1119077702
1,1
1,199800840
1,74016
1,1
15500211888.735338,25473401605
1,1
1,233395
1,1
1,1
1,134835426
1,1
1,1
1,1
1000018153.7700795,1779418566
1,1
1,101051093
1,990
1,1
1,1
1,1
1,177388526
1,29664594
1,93492
100003795.43859927,231971701
1,101051093
1,177388526
1100025928.4565942,4847757344
1,3082657
1,1
1,1
1,1
1,7452
1,18021
1,1
1,17455554
1,2885842
1,1
1,101051093
100003795.43859927,321739934
800025920.9962828,1119077702
1,1
3100073491.17797,3101350543
300011345.6629907,696176813
1,481
1,1
1,58193116
5300096214.981421,5783681745
1,1
1,47141716
1,52780639
1,1
3100073491.17797,3101350543
1,1
1,1
1,1
300011345.6629907,696176813
600010892.2620476,332118927
300009720.3736061,249870069
100001815.37700796,60965996
1,1174795
1,46714020
5300096214.981421,5783681745
5300096214.981421,5783681745
5300096214.981421,5783681745
1,31388550
1,91605953
1,1
1,1
1,1
1,22121461
1,273164726
1,2472
1,270
200007590.87719855,607273961
800018857.0593413,2906463260
1,3559038
300004101.07229686,196102134
3100073491.17797,3101350543
1,1
1,1
15500211888.735338,25473401605
100004243.802396,190774241
300011345.6629907,696176813
1,1
1,3381
5400073819.301343,9068921780
1000018153.7700795,1917160900
1,3436391
1,1
1,113664254
1,45
1,4825239
1,1490002
1,3408436
200007590.87719855,580119908
1,1367435
1,80135081
1,165398510
1,1
1,98650286
1,61197
1,57984045
1,1
