fps f##f.cputdp,<,127,f.fps,>,86.6#295035
fps f##f.cputdp,>,127,f.fps,>,40.0#5038
fps f##f.cputdp,<,77,f.fps,=,33.4#1
fps f##f.cputdp,=,220,f.fps,<,10.0#9
fps f##f.cputdp,<,130,f.fps,<,207.6#348409
fps f##f.cputdp,>,10,f.fps,=,92.5#23
fps f##f.cputdp,>,60,f.fps,=,93.0#18
fps f##f.cputdp,=,150,f.fps,=,170.0#1
fps f##f.cputdp,>,95,f.fps,<,161.7#23129
fps f##f.cputdp,<,60,f.fps,>,31.1#24561
fps f##f.cputdp,>,130,f.fps,<,340.0#4359
fps f##f.cputdp,=,59,f.fps,>,90.0#0
fps f##f.cputdp,=,112,f.fps,<,30.0#0
fps f##f.cputdp,=,88,f.fps,=,230.0#125
fps f##f.cputdp,<,55,f.fps,=,156.4#1
fps f##f.cputdp,<,35,f.fps,<,70.0#10045
fps f##f.cputdp,=,54,f.fps,<,120.0#2695
fps f##f.cputdp,<,88,f.fps,<,143.7#143809
fps f##f.cputdp,>,150,f.fps,=,350.0#5
fps f##f.cputdp,>,60,f.fps,>,197.1#99231
fps f##f.cputdp,<,55,f.fps,<,118.6#25051
fps f##f.cputdp,>,95,f.fps,<,65.4#5754
fps f##f.cputdp,=,25,f.fps,=,20.0#1
fps f##f.cputdp,>,220,f.fps,=,240.0#1
fps f##f.cputdp,=,125,f.fps,=,290.0#10
fps f##f.cputdp,=,54,f.fps,=,60.0#228
fps f##f.cputdp,>,45,f.fps,<,213.2#339239
fps f##f.cputdp,>,95,f.fps,<,193.0#24376
fps f##f.cputdp,>,55,f.fps,<,780.0#390706
fps f##f.cputdp,=,51,f.fps,>,139.6#2950
fps f##f.cputdp,=,25,f.fps,=,20.0#1
fps f##f.cputdp,<,105,f.fps,>,148.4#132626
fps f##f.cputdp,<,105,f.fps,<,45.4#33327
fps f##f.cputdp,>,62,f.fps,<,263.8#341339
fps f##f.cputdp,=,88,f.fps,=,480.0#4
fps f##f.cputdp,=,55,f.fps,<,20.0#267
fps f##f.cputdp,=,45,f.fps,=,200.0#19
fps f##f.cputdp,<,165,f.fps,=,181.1#11
fps f##f.cputdp,=,140,f.fps,<,210.0#2544
fps f##f.cputdp,>,89,f.fps,<,300.8#199979
fps f##f.cputdp,<,220,f.fps,>,251.1#48613
fps f##f.cputdp,<,59,f.fps,=,114.6#1
fps f##f.cputdp,<,150,f.fps,=,198.4#8
fps f##f.cputdp,<,127,f.fps,>,66.0#351375
fps f##f.cputdp,<,150,f.fps,<,45.5#35496
fps f##f.cputdp,<,45,f.fps,>,300.0#4
fps f##f.cputdp,<,45,f.fps,<,300.0#14052
fps f##f.cputdp,<,17,f.fps,<,80.0#10499
fps f##f.cputdp,=,25,f.fps,=,20.0#1
fps f##f.cputdp,=,15,f.fps,=,140.0#19
fps f##f.cputdp,<,88,f.fps,=,130.8#8
fps f##f.cputdp,=,28,f.fps,=,50.0#1
fps f##f.cputdp,=,91,f.fps,>,177.7#18058
fps f##f.cputdp,>,10,f.fps,<,172.3#314391
fps f##f.cputdp,>,35,f.fps,<,53.3#45392
fps f##f.cputdp,<,60,f.fps,<,245.2#34351
fps f##f.cputdp,>,62,f.fps,<,261.8#341312
fps f##f.cputdp,>,130,f.fps,<,330.0#4356
fps f##f.cputdp,=,105,f.fps,>,84.2#7780
fps f##f.cputdp,>,25,f.fps,<,272.8#367139
fps f##f.cputdp,=,54,f.fps,>,120.0#452
fps f##f.cputdp,>,25,f.fps,<,245.6#351426
fps f##f.cputdp,<,60,f.fps,=,85.0#3
fps f##f.cputdp,>,127,f.fps,<,10.0#28
fps f##f.cputdp,=,47,f.fps,>,30.0#877
fps f##f.cputdp,=,25,f.fps,=,20.0#1
fps f##f.cputdp,=,73,f.fps,=,140.0#8
fps f##f.cputdp,=,84,f.fps,<,370.0#20353
fps f##f.cputdp,=,51,f.fps,<,75.2#4240
fps f##f.cputdp,=,112,f.fps,=,30.0#1
fps f##f.cputdp,>,54,f.fps,=,183.3#4
fps f##f.cputdp,=,112,f.fps,=,250.0#1
fps f##f.cputdp,=,77,f.fps,=,110.0#355
fps f##f.cputdp,>,95,f.fps,<,92.8#11933
fps f##f.cputdp,<,165,f.fps,<,61.5#68953
fps f##f.cputdp,=,59,f.fps,>,90.0#0
fps f##f.cputdp,<,88,f.fps,=,148.7#8
fps f##f.cputdp,>,88,f.fps,=,106.3#11
fps f##f.cputdp,=,69,f.fps,<,30.0#1
fps f##f.cputdp,=,91,f.fps,<,181.0#26595
fps f##f.cputdp,=,105,f.fps,>,155.5#3265
fps f##f.cputdp,<,88,f.fps,>,95.0#112288
fps f##f.cputdp,>,15,f.fps,<,246.6#351519
fps f##f.cputdp,>,105,f.fps,<,990.0#19819
fps f##f.cputdp,>,15,f.fps,=,290.9#4
fps f##f.cputdp,<,59,f.fps,>,46.3#21282
fps f##f.cputdp,<,91,f.fps,=,169.4#3
fps f##f.cputdp,<,91,f.fps,=,189.1#3
fps f##f.cputdp,>,77,f.fps,<,239.5#198052
fps f##f.cputdp,<,112,f.fps,=,46.6#8
fps f##f.cputdp,>,180,f.fps,<,130.0#625
fps f##f.cputdp,=,51,f.fps,>,61.5#8448
fps f##f.cputdp,<,47,f.fps,<,70.0#11604
fps f##f.cputdp,=,62,f.fps,>,130.0#925
fps f##f.cputdp,<,140,f.fps,<,178.5#311648
fps f##f.cputdp,>,91,f.fps,=,242.5#1
fps f##f.cputdp,=,28,f.fps,>,20.0#4
fps f##f.cputdp,<,105,f.fps,<,289.8#355037
fps f##f.cputdp,>,10,f.fps,>,149.5#140267
fps f##f.cputdp,>,54,f.fps,>,68.6#341532
fps f##f.cputdp,>,77,f.fps,=,230.2#1
fps f##f.cputdp,>,84,f.fps,>,36.2#222497
fps f##f.cputdp,=,35,f.fps,=,50.0#180
fps f##f.cputdp,=,112,f.fps,<,120.0#1
fps f##f.cputdp,>,54,f.fps,<,72.7#76377
fps f##f.cputdp,=,130,f.fps,>,130.0#151
fps f##f.cputdp,=,84,f.fps,>,140.0#6255
fps f##f.cputdp,<,25,f.fps,=,120.0#394
fps f##f.cputdp,<,95,f.fps,<,101.1#122166
fps f##f.cputdp,<,69,f.fps,>,79.2#114338
fps f##f.cputdp,<,47,f.fps,=,250.0#8
fps f##f.cputdp,=,220,f.fps,>,230.0#47
fps f##f.cputdp,=,130,f.fps,>,220.0#26
fps f##f.cputdp,=,54,f.fps,>,80.0#1181
fps f##f.cputdp,<,59,f.fps,=,470.0#1
fps f##f.cputdp,>,69,f.fps,>,209.1#55571
fps f##f.cputdp,>,220,f.fps,=,240.0#1
fps f##f.cputdp,<,88,f.fps,=,85.2#8
fps f##f.cputdp,<,62,f.fps,<,57.2#18082
fps f##f.cputdp,=,59,f.fps,=,90.0#3
fps f##f.cputdp,>,28,f.fps,>,196.8#101066
fps f##f.cputdp,>,54,f.fps,<,135.6#225186
fps f##f.cputdp,=,89,f.fps,=,20.0#2
fps f##f.cputdp,=,125,f.fps,=,220.0#47
fps f##f.cputdp,>,77,f.fps,<,104.6#94549
fps f##f.cputdp,<,112,f.fps,=,134.7#17
fps f##f.cputdp,=,130,f.fps,>,70.0#485
fps f##f.cputdp,<,51,f.fps,>,210.0#85
fps f##f.cputdp,=,95,f.fps,>,88.4#103341
fps f##f.cputdp,=,125,f.fps,<,250.0#13946
fps f##f.cputdp,>,10,f.fps,=,113.9#18
fps f##f.cputdp,<,77,f.fps,=,246.7#1
fps f##f.cputdp,=,88,f.fps,=,320.0#18
fps f##f.cputdp,<,125,f.fps,>,80.8#288946
fps f##f.cputdp,<,69,f.fps,>,236.7#14910
fps f##f.cputdp,<,140,f.fps,>,179.1#109670
fps f##f.cputdp,<,60,f.fps,=,61.4#2
fps f##f.cputdp,<,112,f.fps,<,111.1#186197
fps f##f.cputdp,<,150,f.fps,=,184.2#10
fps f##f.cputdp,=,180,f.fps,>,120.0#99
fps f##f.cputdp,>,47,f.fps,>,138.3#172377
fps f##f.cputdp,=,54,f.fps,>,450.0#3
fps f##f.cputdp,<,180,f.fps,>,82.1#298994
fps f##f.cputdp,=,54,f.fps,<,10.0#32
fps f##f.cputdp,=,130,f.fps,=,400.0#2
fps f##f.cputdp,>,77,f.fps,<,36.0#6596
fps f##f.cputdp,<,180,f.fps,<,112.7#198059
fps f##f.cputdp,=,37,f.fps,=,40.0#2
fps f##f.cputdp,=,60,f.fps,=,180.0#1
fps f##f.cputdp,=,91,f.fps,=,158.9#2
fps f##f.cputdp,=,54,f.fps,>,140.0#330
fps f##f.cputdp,>,55,f.fps,<,204.1#318664
fps f##f.cputdp,<,112,f.fps,=,340.0#191
fps f##f.cputdp,=,55,f.fps,>,220.0#25
fps f##f.cputdp,=,130,f.fps,>,0.0#941
fps f##f.cputdp,<,47,f.fps,<,190.0#14935
fps f##f.cputdp,>,45,f.fps,<,36.1#16728
fps f##f.cputdp,=,35,f.fps,=,40.0#140
fps f##f.cputdp,<,180,f.fps,=,162.9#8
fps f##f.cputdp,>,59,f.fps,>,250.5#48260
fps f##f.cputdp,<,62,f.fps,>,89.2#10886
fps f##f.cputdp,<,88,f.fps,>,69.3#151572
fps f##f.cputdp,=,55,f.fps,=,180.0#8
fps f##f.cputdp,<,150,f.fps,<,205.4#351774
fps f##f.cputdp,>,35,f.fps,=,158.5#21
fps f##f.cputdp,=,45,f.fps,<,10.0#13
fps f##f.cputdp,<,59,f.fps,>,144.5#3375
fps f##f.cputdp,>,54,f.fps,=,250.7#2
fps f##f.cputdp,<,35,f.fps,=,0.0#50
fps f##f.cputdp,=,25,f.fps,=,20.0#1
fps f##f.cputdp,>,100,f.fps,>,75.3#21028
fps f##f.cputdp,=,45,f.fps,<,300.0#961
fps f##f.cputdp,=,165,f.fps,>,180.0#66
fps f##f.cputdp,>,125,f.fps,>,470.0#39
fps f##f.cputdp,=,84,f.fps,>,500.0#10
fps f##f.cputdp,=,51,f.fps,=,53.7#1
fps f##f.cputdp,=,47,f.fps,>,0.0#1096
fps f##f.cputdp,>,51,f.fps,<,163.0#283825
fps f##f.cputdp,>,165,f.fps,>,310.0#15
fps f##f.cputdp,>,59,f.fps,=,169.2#11
fps f##f.cputdp,=,35,f.fps,=,980.0#1
fps f##f.cputdp,<,165,f.fps,<,321.9#414572
fps f##f.cputdp,=,25,f.fps,=,20.0#1
fps f##f.cputdp,<,150,f.fps,>,113.4#226451
fps f##f.cputdp,>,54,f.fps,<,212.0#323724
fps f##f.cputdp,>,165,f.fps,=,120.0#114
fps f##f.cputdp,>,55,f.fps,>,74.9#316841
fps f##f.cputdp,=,62,f.fps,>,280.0#143
fps f##f.cputdp,>,91,f.fps,>,53.7#147941
fps f##f.cputdp,<,127,f.fps,=,207.7#1
fps f##f.cputdp,=,130,f.fps,<,220.0#918
fps f##f.cputdp,<,180,f.fps,>,173.9#111108
fps f##f.cputdp,=,51,f.fps,<,102.4#6878
fps f##f.cputdp,<,220,f.fps,>,157.6#122715
fps f##f.cputdp,<,165,f.fps,=,143.0#14
fps f##f.cputdp,=,84,f.fps,>,70.0#14769
fps f##f.cputdp,>,100,f.fps,>,218.2#3001
fps f##f.cputdp,<,54,f.fps,=,107.1#2
fps f##f.cputdp,=,125,f.fps,<,170.0#12726
fps f##f.cputdp,=,73,f.fps,<,30.0#111
fps f##f.cputdp,<,180,f.fps,>,316.6#10485
fps f##f.cputdp,=,84,f.fps,<,320.0#20238
fps f##f.cputdp,=,105,f.fps,<,209.3#7569
fps f##f.cputdp,>,28,f.fps,<,86.2#115994
fps f##f.cputdp,>,165,f.fps,=,140.0#63
fps f##f.cputdp,=,54,f.fps,>,220.0#66
fps f##f.cputdp,=,69,f.fps,>,10.0#19
fps f##f.cputdp,<,73,f.fps,=,77.5#7
fps f##f.cputdp,=,88,f.fps,=,700.0#3
fps f##f.cputdp,>,25,f.fps,>,178.1#110881
fps f##f.cputdp,>,165,f.fps,=,990.0#1
fps f##f.cputdp,>,59,f.fps,<,193.4#291405
fps f##f.cputdp,<,127,f.fps,=,126.5#19
fps f##f.cputdp,=,65,f.fps,>,85.6#89228
fps f##f.cputdp,=,220,f.fps,<,10.0#9
fps f##f.cputdp,=,112,f.fps,>,30.0#2
fps f##f.cputdp,>,45,f.fps,<,146.6#270339
fps f##f.cputdp,<,105,f.fps,<,184.1#298031
fps f##f.cputdp,=,250,f.fps,=,240.0#1
fps f##f.cputdp,=,165,f.fps,<,30.0#3
fps f##f.cputdp,>,65,f.fps,=,228.1#2
fps f##f.cputdp,=,100,f.fps,=,90.0#3
fps f##f.cputdp,=,105,f.fps,<,204.9#7542
fps f##f.cputdp,=,105,f.fps,<,143.5#5417
fps f##f.cputdp,=,95,f.fps,<,290.1#117330
fps f##f.cputdp,>,59,f.fps,<,166.5#277326
fps f##f.cputdp,>,84,f.fps,<,258.0#191400
fps f##f.cputdp,<,105,f.fps,<,275.0#352324
fps f##f.cputdp,>,220,f.fps,=,80.0#1
fps f##f.cputdp,>,73,f.fps,>,243.2#48522
fps f##f.cputdp,>,84,f.fps,<,265.4#192238
fps f##f.cputdp,=,15,f.fps,<,200.0#12505
fps f##f.cputdp,<,45,f.fps,<,200.0#14030
fps f##f.cputdp,>,51,f.fps,=,249.9#2
fps f##f.cputdp,=,17,f.fps,=,20.0#7
fps f##f.cputdp,=,91,f.fps,>,43.6#43610
fps f##f.cputdp,=,127,f.fps,>,90.0#7
fps f##f.cputdp,<,220,f.fps,<,287.2#381776
fps f##f.cputdp,<,140,f.fps,>,123.1#182942
fps f##f.cputdp,>,127,f.fps,=,240.0#44
fps f##f.cputdp,=,150,f.fps,=,170.0#1
fps f##f.cputdp,>,69,f.fps,>,56.7#238552
fps f##f.cputdp,>,100,f.fps,=,195.6#2
fps f##f.cputdp,=,28,f.fps,<,30.0#1
fps f##f.cputdp,>,91,f.fps,=,218.2#1
fps f##f.cputdp,=,88,f.fps,<,550.0#20340
fps f##f.cputdp,<,95,f.fps,=,103.4#11
fps f##f.cputdp,=,15,f.fps,=,60.0#463
fps f##f.cputdp,>,77,f.fps,>,318.7#8523
fps f##f.cputdp,=,220,f.fps,=,210.0#5
fps f##f.cputdp,<,73,f.fps,=,194.0#1
fps f##f.cputdp,<,55,f.fps,<,175.5#29183
fps f##f.cputdp,<,130,f.fps,=,520.0#19
fps f##f.cputdp,<,69,f.fps,<,74.6#47474
fps f##f.cputdp,>,65,f.fps,<,143.2#167154
fps f##f.cputdp,=,37,f.fps,=,40.0#2
fps f##f.cputdp,=,89,f.fps,>,40.0#2
fps f##f.cputdp,>,140,f.fps,=,1000.0#1
fps f##f.cputdp,<,60,f.fps,=,138.2#1
fps f##f.cputdp,<,28,f.fps,<,130.0#12513
fps f##f.cputdp,=,51,f.fps,<,99.4#5877
fps f##f.cputdp,=,77,f.fps,>,90.0#6681
fps f##f.cputdp,=,69,f.fps,=,50.0#4
fps f##f.cputdp,>,220,f.fps,<,160.0#1
fps f##f.cputdp,=,10,f.fps,=,30.0#3
fps f##f.cputdp,=,91,f.fps,>,170.0#18133
fps f##f.cputdp,=,125,f.fps,=,80.0#1326
fps f##f.cputdp,=,59,f.fps,=,90.0#3
fps f##f.cputdp,<,35,f.fps,>,160.0#12
fps f##f.cputdp,>,28,f.fps,=,86.6#26
fps f##f.cputdp,<,45,f.fps,<,250.0#14049
fps f##f.cputdp,=,140,f.fps,<,600.0#3211
fps f##f.cputdp,=,10,f.fps,<,30.0#0
fps f##f.cputdp,<,25,f.fps,=,140.0#19
fps f##f.cputdp,<,51,f.fps,=,30.0#5294
fps f##f.cputdp,>,10,f.fps,>,159.2#122659
fps f##f.cputdp,<,112,f.fps,<,99.3#139871
fps f##f.cputdp,<,130,f.fps,<,171.2#310099
fps f##f.cputdp,<,54,f.fps,>,32.9#19640
fps f##f.cputdp,<,91,f.fps,=,339.6#1
fps f##f.cputdp,<,15,f.fps,=,30.0#3
fps f##f.cputdp,=,180,f.fps,>,220.0#25
fps f##f.cputdp,<,62,f.fps,=,107.9#2
fps f##f.cputdp,<,69,f.fps,<,39.1#15570
fps f##f.cputdp,<,62,f.fps,<,97.3#25304
fps f##f.cputdp,=,35,f.fps,=,590.0#1
fps f##f.cputdp,>,35,f.fps,<,272.5#365708
fps f##f.cputdp,=,17,f.fps,=,40.0#8
fps f##f.cputdp,=,28,f.fps,<,30.0#1
fps f##f.cputdp,=,77,f.fps,>,180.0#2091
fps f##f.cputdp,>,125,f.fps,>,230.0#784
fps f##f.cputdp,=,112,f.fps,=,250.0#1
fps f##f.cputdp,<,100,f.fps,>,104.9#223746
fps f##f.cputdp,>,55,f.fps,<,314.1#380415
fps f##f.cputdp,>,100,f.fps,>,232.1#2691
fps f##f.cputdp,<,51,f.fps,<,250.0#16086
fps f##f.cputdp,>,140,f.fps,=,270.0#7
fps f##f.cputdp,<,95,f.fps,<,86.4#85646
fps f##f.cputdp,<,59,f.fps,<,45.6#13697
fps f##f.cputdp,>,165,f.fps,>,450.0#4
fps f##f.cputdp,=,150,f.fps,=,170.0#1
fps f##f.cputdp,<,60,f.fps,>,216.4#807
fps f##f.cputdp,>,28,f.fps,>,177.7#110906
fps f##f.cputdp,>,220,f.fps,>,80.0#2
fps f##f.cputdp,>,37,f.fps,<,197.2#310748
fps f##f.cputdp,>,165,f.fps,=,220.0#9
fps f##f.cputdp,<,54,f.fps,=,139.8#1
fps f##f.cputdp,<,25,f.fps,<,20.0#404
fps f##f.cputdp,<,127,f.fps,=,238.7#4
fps f##f.cputdp,<,65,f.fps,>,182.6#2412
fps f##f.cputdp,>,55,f.fps,=,317.5#1
fps f##f.cputdp,=,65,f.fps,>,204.8#16137
fps f##f.cputdp,>,84,f.fps,<,212.8#177426
fps f##f.cputdp,=,69,f.fps,<,50.0#6
fps f##f.cputdp,<,220,f.fps,<,190.6#323680
fps f##f.cputdp,<,125,f.fps,<,56.4#52191
fps f##f.cputdp,=,127,f.fps,<,240.0#6
fps f##f.cputdp,=,112,f.fps,=,120.0#1
fps f##f.cputdp,>,77,f.fps,=,297.5#1
fps f##f.cputdp,>,140,f.fps,<,30.0#23
fps f##f.cputdp,=,47,f.fps,=,300.0#7
