prediction,true
8175.993599999999,7818
1,1
42.5833,46
45649.2976,47244
323803.4132,321736
1,1
14350.572100000001,15220
1,1
42.5833,24
1,1
1,1
1064.5825,812
33768.556899999996,35831
383.24969999999996,150
5322.9125,5868
122214.071,122987
1,1
298.0831,321
8601.8266,9050
1,1
468.41630000000004,419
1,1
1,7
1,1
2469.8314,2542
1,12
1,1
65024.6991,65396
241064.06130000003,239352
42.5833,87
1,2
170.3332,465
1,1
1788.4986,1872
66770.61439999999,68700
1,18
1,2
352674.89060000004,350110
353909.8063,352567
1,1
170.3332,205
85.1666,99
28488.2277,30057
64343.36630000001,66976
5237.7459,6214
243448.7261,242223
16266.8206,15271
354718.88899999997,353629
42.5833,35
1,2
30361.892900000003,31439
1,2
1,2
1,19
1234.9157,1523
5450.6624,5777
301489.76399999997,302250
101603.7538,103756
278281.8655,276869
1,1
894.2493,697
298.0831,337
42.5833,8
1,13
37686.220499999996,38936
255.49979999999996,251
2384.6648,2441
1064.5825,934
98963.5892,101295
180723.5252,179444
16948.1534,15921
1,1
383.24969999999996,426
1,12
8218.5769,8518
1,1
1,1
553.5829,442
35429.3056,36212
42.5833,87
1490.4155,1262
5919.0787,6421
1,2
2384.6648,2501
283902.8611,281176
8346.326799999999,7623
1,1
1,1
363107.7991,360875
596.1662,749
53314.291600000004,53658
126302.06779999999,124831
1,3
222582.90910000002,225632
1,2
26912.645600000003,26169
151383.6315,148958
195798.0134,196654
318097.251,315281
1490.4155,1531
397983.5218,398611
127.74989999999998,20
352121.3077,350518
379204.2865,378898
42.5833,1
239360.7293,239807
42.5833,46
40709.6348,39662
681.3328,809
1,5
1,2
1,2
382653.5338,380736
42.5833,69
43775.6324,45629
1,2
1,1
85.1666,16
1,3
298.0831,338
1,2
42.5833,30
273725.4524,275146
65620.86529999999,65930
24996.397100000002,23755
66770.61439999999,68523
37941.7203,38343
2342.0815,2475
553.5829,467
1,3
113867.74420000002,112001
25549.98,26611
1,2
1,8
40070.8853,41969
314690.587,312363
1,9
1,4
4087.9967999999994,3986
1,7
1,7
1,1
851.666,848
41050.3012,41690
42.5833,1
63108.4506,62772
383.24969999999996,337
1,5
8474.0767,9736
70432.7782,72977
98154.5065,99560
340112.8171,338874
186387.1041,184670
240723.3949,238812
212.9165,327
1,3
170.3332,27
1,11
1,1
379715.2861,378139
1,3
3875.0803,3714
1,9
85.1666,150
2171.7483,1997
105691.7506,108839
53782.7079,55737
1,1
42.5833,51
387082.197,386897
362894.88259999995,361523
23463.3983,24007
202739.0913,203172
1,1
1,3
42.5833,35
127.74989999999998,42
1,1
2342.0815,2484
1,1
1,4
376053.1223,374126
320013.4995,319090
342071.64890000003,342444
2043.9983999999997,2387
1,1
13158.2397,11915
50844.4602,49859
1,21
98963.5892,101791
138523.4749,136638
23335.648400000002,23858
2895.6643999999997,3010
1,1
4002.8302000000003,4800
212.9165,62
298977.3493,297432
315627.41959999996,315994
1,22
1,3
2299.4982,2352
127.74989999999998,110
13158.2397,11941
1,1
40752.2181,41573
1,13
1,3
6004.2453,5716
344584.0636,344143
1,1
127.74989999999998,72
42.5833,10
1,5
1,5
85.1666,77
425.833,601
723.9160999999999,774
289779.3565,287446
1447.8321999999998,1716
1,1
42.5833,35
1447.8321999999998,1274
5322.9125,5722
596.1662,547
1,1
1,10
1362.6656,1369
8814.7431,9434
3406.664,3688
52420.0423,53809
6515.2449,5698
1447.8321999999998,1127
283689.9446,282577
638.7495,661
1021.9991999999999,904
4173.1633999999995,4021
1,17
5620.9956,6250
85.1666,64
681.3328,877
42.5833,14
322823.9973,320896
1,3
1618.1654,1289
242213.8104,240286
3321.4973999999997,3968
1,2
96791.8409,96499
41901.9672,41338
57828.1214,57828
80950.8533,80448
1,10
142228.222,141376
1,5
85.1666,70
42.5833,4
383036.78349999996,383049
5833.9121000000005,5633
1,23
42.5833,45
2554.998,2773
64854.3659,64948
61916.1182,64208
1,6
1916.2485,1985
1660.7486999999999,2059
8772.1598,9382
127.74989999999998,21
1,2
34833.1394,34582
1,5
230034.9866,228598
1,1
151042.9651,148530
1,1
468.41630000000004,419
553.5829,484
1320.0823,1421
1,1
510.99959999999993,448
1,1
170.3332,309
1,1
1,14
94577.50929999999,93440
425.833,407
6941.077899999999,6924
638.7495,661
1,5
42.5833,14
1,2
127025.9839,125903
2043.9983999999997,2380
323547.9134,321607
1,1
367621.62889999995,367138
127.74989999999998,44
638.7495,623
7409.494199999999,7511
167693.0354,167610
42.5833,4
1,5
342369.732,340296
42.5833,13
1,1
1,1
42.5833,3
10219.992,10557
1,18
85.1666,19
170.3332,71
1,1
9027.6596,9688
1,1
1,15
1,1
1,1
16437.1538,15429
3193.7475,2230
42.5833,35
36877.1378,35503
74094.942,74393
329807.65849999996,328248
1,1
8559.2433,9191
47310.0463,46052
1,1
8772.1598,9353
468.41630000000004,456
352376.8075,349790
22909.8154,23238
3875.0803,3711
5365.4958,5389
1618.1654,1896
1,5
1,7
2554.998,2632
16266.8206,15306
49013.3783,50171
39943.1354,41691
1362.6656,1393
1,1
1,5
510.99959999999993,455
1,3
1,17
1,2
179871.8592,181108
1,1
378906.2034,378652
173484.36419999998,173460
58466.8709,58986
1,1
1447.8321999999998,1565
51696.1262,50614
1,1
2299.4982,2747
16479.7371,15739
26955.2289,26187
2299.4982,2352
1,3
235783.7321,238046
1,1
1,1
723.9160999999999,826
6557.8282,6451
33896.3068,33982
1,3
304129.9286,302343
1,1
1,1
52377.459,53724
1,15
125535.5684,124260
318778.5838,317529
61064.4522,60389
1,19
5322.9125,4306
1,4
51653.5429,50547
42.5833,4
85.1666,65
1064.5825,1445
809.0827,1216
208019.4205,207900
69325.6124,71586
681.3328,994
1,8
85.1666,29
8005.660400000001,6383
1,3
1,1
57700.3715,57735
240467.8951,241207
379204.2865,378835
1,1
1,1
42.5833,28
2299.4982,2529
42.5833,6
1,1
42.5833,52
16309.403900000001,15400
66898.3643,68638
94023.9264,92851
22611.7323,21554
596.1662,608
1,2
16266.8206,15271
425.833,356
1490.4155,1265
78012.6056,79307
1107.1658,1024
