prediction,true
87714.48180000001,88788
28109.3385,29158
26791.4526,27430
8658.009900000001,8674
1,1
9258.5655,8999
5371.6362,5262
1,2
11794.2447,12115
27358.644,28129
11477.2848,11290
5788.688700000001,5999
43573.6452,42609
40854.4629,40800
53966.5935,54227
66144.5265,65926
8274.3216,8421
2185.3551,2275
25490.248799999998,25880
55634.8035,56238
1401.2964,1605
104746.9059,104120
52448.5224,51666
1,2
1,4
1,1
33.364200000000004,9
1,1
114772.84799999998,114448
1,1
2902.6854,2807
1651.5279,1680
1,1
7173.302999999999,7528
1,3
13078.7664,12700
3586.6514999999995,4093
1,3
42722.8581,43738
70531.9188,69779
1,1
114906.3048,114757
19468.0107,19783
1,2
11911.019400000001,11221
1,1
583.8735,611
89466.1023,88513
1,1
5805.3708,5343
12027.7941,12240
9825.7569,9594
95838.6645,95588
8257.639500000001,7804
16.682100000000002,1
146919.25470000002,146853
8240.9574,8236
967.5618,833
12077.840400000001,12044
934.1976,1120
62441.100300000006,64094
1050.9723,1060
1,1
33.364200000000004,17
16.682100000000002,2
1,1
950.8797000000001,1091
16.682100000000002,5
40253.9073,39907
4270.6176000000005,4298
5488.4109,5287
17482.8408,16840
13562.5473,13008
118226.0427,118037
2468.9508,2554
350.3241,302
48294.6795,48913
1,1
134040.6735,134552
2752.5465,2626
15914.723399999999,15584
1,2
19885.0632,20152
16.682100000000002,3
1050.9723,1067
1,1
1,2
1,1
1,4
1,1
43006.453799999996,43711
1,1
1,4
91317.8154,89946
92518.92659999999,92705
7056.5283,7248
1,1
28576.4373,29100
16.682100000000002,1
1734.9384,1829
16.682100000000002,1
1,6
1,7
116524.4685,116973
67112.0883,68109
24706.1901,24122
1151.0649,1248
51814.6026,52401
5571.8214,5036
8874.877199999999,8099
1851.7131000000002,1906
3169.5989999999997,3350
132689.4234,132382
1,1
5304.9078,4704
44708.028000000006,45418
567.1913999999999,659
1,1
5421.6825,5615
1851.7131000000002,1757
111219.56069999999,111876
9475.4328,9385
21286.3596,21592
71766.39420000001,72270
1,4
2452.2687,2210
1768.3026,2060
1534.7531999999999,1594
550.5093,528
31062.070200000002,30269
27041.6841,28168
934.1976,964
66945.26729999999,67899
4237.2534,4237
14229.8313,14456
51297.4575,51877
11026.868100000002,10788
1,2
50.046299999999995,11
1,26
16.682100000000002,7
1,1
62007.365699999995,61417
44874.849,44548
1,1
137543.9145,137285
16.682100000000002,1
1,2
16.682100000000002,1
1,1
81792.3363,80789
14980.525800000001,15354
6055.6023,6234
8491.188900000001,7785
75519.8667,76170
85812.7224,86303
108166.7364,107431
4954.5837,4799
27909.1533,27761
5438.3646,5549
1,2
1,5
153992.4651,153981
1,1
1,1
3686.7441000000003,4057
54066.6861,55290
3586.6514999999995,3663
2852.6391000000003,2829
86546.7348,86106
33214.0611,33244
30861.885,30228
16.682100000000002,4
1167.747,1148
85245.531,85092
683.9661000000001,818
3569.9694,3737
1,6
65043.507900000004,65957
1,8
53232.581099999996,53597
1,2
53766.408299999996,54257
1,5
82309.4814,83471
13579.2294,13918
1,5
400.37039999999996,385
1,1
114956.35110000001,115383
1,2
13495.8189,13191
1,15
1,3
13612.5936,13511
1,1
1,2
16.682100000000002,10
14430.0165,14290
650.6019,541
100626.42719999999,102596
20869.307099999998,20551
1,1
1684.8921,1797
817.4229,677
38385.5121,37836
91668.1395,91467
1,4
550.5093,673
59671.8717,59958
55601.4393,56124
1,5
54683.9238,55967
483.7809,623
2819.2749,2776
21753.4584,21334
66945.26729999999,67114
38452.2405,37787
61306.7175,60880
66428.1222,66613
7106.5746,7370
1,2
5905.463400000001,5551
28709.8941,27893
9658.9359,9683
85178.80260000001,83745
4721.034299999999,4840
97573.6029,96339
16.682100000000002,15
1,2
550.5093,483
2068.5804,1839
27992.5638,27632
1818.3489,1636
266.91360000000003,292
1,1
11310.4638,11273
4637.623799999999,4493
1,2
41638.5216,42090
1,9
1,1
750.6945,604
1,2
1,11
367.00620000000004,419
7640.4018,7101
86530.05270000001,86659
1,1
33.364200000000004,14
18717.316199999997,17986
1,1
1117.7007,1036
20602.3935,21146
2218.7192999999997,2321
383.68829999999997,378
7189.9851,6732
29393.8602,28679
1,6
1,1
26774.770500000002,27195
1,1
1,1
14630.2017,14530
8291.0037,8690
11293.7817,10683
10426.3125,10157
1351.2501,1561
88114.8522,87818
150.1389,117
27358.644,28256
1,1
133273.29690000002,134326
34982.3637,34362
1501.389,1293
50079.66420000001,50820
1,1
1,1
717.3303,723
9592.2075,8985
1634.8458,1433
16.682100000000002,3
96589.359,96905
30244.647299999997,31043
83994.37349999999,85254
51030.543900000004,50085
4537.531199999999,4502
31779.4005,31440
9375.3402,9429
1,2
50163.074700000005,49259
1,1
7957.3616999999995,8147
18667.2699,19139
1,1
44958.2595,44799
1,2
1,3
1151.0649,1138
383.68829999999997,395
1,1
16.682100000000002,13
1,4
183.50310000000002,187
46676.5158,47359
1,1
1,4
16.682100000000002,9
1701.5742,1988
1,1
7023.1641,6769
1,3
61490.2206,61190
1134.3827999999999,1179
1668.21,1789
6672.84,6772
1818.3489,1876
3069.5063999999998,3169
1,2
16.682100000000002,18
116941.521,117512
16.682100000000002,1
9408.7044,9716
16.682100000000002,3
44391.068100000004,44366
38669.1078,39165
316.9599,340
6005.556,6342
119477.20019999999,119382
1,7
30695.064,31599
4187.2071000000005,4052
1101.0186,1192
4170.525000000001,4355
1,5
1,1
89232.55290000001,89792
1267.8396,1356
16.682100000000002,13
125115.75,124791
133656.9852,134787
16.682100000000002,24
200.18519999999998,184
18633.9057,18857
1,1
1,1
53282.627400000005,53707
66.72840000000001,21
106031.42760000001,106280
1,1
2602.4076,2604
26991.6378,27612
68229.78899999999,68079
500.463,650
1401.2964,1397
5838.735000000001,6151
9725.6643,9514
1,3
68563.431,68409
3703.4262000000003,3500
1,1
2869.3212,2886
33.364200000000004,8
1,11
1,2
33.364200000000004,24
1,4
1050.9723,1009
79473.5244,78827
1,1
16.682100000000002,14
1,3
133.45680000000002,139
6139.0127999999995,6132
1,1
33631.1136,34002
1,5
1,3
82976.7654,81662
16.682100000000002,1
59488.368599999994,59475
16.682100000000002,5
1384.6143,1479
1,2
1184.4291,1166
7156.6209,7476
16.682100000000002,1
1,1
2368.8582,2487
1,28
15664.491899999999,15213
43807.1946,43695
16.682100000000002,1
2185.3551,2297
15797.9487,15514
2202.0372,2156
19367.9181,18693
16.682100000000002,4
24005.5419,23423
1,6
8741.4204,8259
112604.175,111905
95705.2077,95252
12978.673799999999,13310
69430.9002,68849
350.3241,382
5805.3708,6018
47577.349200000004,48240
350.3241,389
3086.1884999999997,2805
367.00620000000004,490
1,2
39770.1264,39219
1,2
18733.9983,18482
11760.8805,12013
1117.7007,1171
129319.6392,128693
67796.0544,68017
73317.8295,73887
1,5
36567.1632,36330
3336.42,3372
1,1
50.046299999999995,23
1,1
1284.5217,1314
1,2
8107.500599999999,7739
37184.4009,37417
1,1
16815.5568,17114
2652.4539,2474
78255.7311,78586
16515.279000000002,16862
28726.5762,28867
533.8272000000001,590
1,1
23738.6283,23276
66.72840000000001,27
16.682100000000002,4
4303.9818,4639
9692.3001,9205
16.682100000000002,5
59104.6803,60571
116174.1444,115674
1,1
1,5
112987.8633,112423
1651.5279,1911
9291.9297,9433
16.682100000000002,1
1,3
1,1
1,8
16.682100000000002,12
834.105,819
1,3
11610.7416,11677
36016.653900000005,35251
50947.1334,49990
83076.858,83635
5221.4973,5566
16582.0074,16840
37768.274399999995,36782
1151.0649,995
1568.1174,1633
75069.45,74968
600.5556,677
67278.9093,67386
42639.4476,42141
5388.318300000001,5577
107783.0481,108181
1134.3827999999999,1209
3836.883,3705
3786.8367000000003,3900
13912.8714,13831
1284.5217,1461
1,1
1,1
1534.7531999999999,1808
48294.6795,48873
3853.5651,3685
94070.36189999999,93962
72733.956,72650
42973.0896,42286
9408.7044,9328
1,2
2051.8983,2181
1,1
16.682100000000002,4
22987.933800000003,23429
1284.5217,1487
300.2778,356
16.682100000000002,9
8257.639500000001,7972
1,1
35249.2773,35307
5721.9603,6116
333.642,380
