prediction,true
31262.255400000002,31237
5571.8214,5917
16.682100000000002,1
112570.81079999999,111518
16.682100000000002,1
383.68829999999997,410
1,6
11660.787900000001,11240
33.364200000000004,5
8658.009900000001,9449
4253.9355,4006
33.364200000000004,9
163851.5862,163763
1,4
1,7
1134.3827999999999,920
1,1
12661.713899999999,12070
8791.466699999999,9430
1,5
1,1
1,2
1,6
800.7407999999999,710
1,1
1,1
5154.7689,5105
1,6
8140.8648,8508
1,3
14763.6585,15800
483.7809,471
33.364200000000004,8
2101.9446,2117
140913.6987,140055
67262.2272,65949
6589.4295,6399
1,1
1,10
105697.7856,106865
9108.4266,9066
16.682100000000002,4
1,2
16.682100000000002,3
15447.624600000001,16495
1618.1637,1507
1,1
34315.0797,34588
31462.440599999998,31357
1,2
1935.1236,1849
16.682100000000002,24
850.7871,878
7840.587,8138
16531.9611,17583
8441.1426,8544
41738.614199999996,42337
550.5093,333
46459.6485,45316
9075.062399999999,9776
12244.6614,13199
16.682100000000002,4
21953.6436,22991
14329.923900000002,14940
46326.1917,45403
131821.9542,131102
1,1
1267.8396,1485
8607.9636,8458
6506.019,6836
21936.9615,22972
517.1451,594
16331.7759,16492
33.364200000000004,9
1050.9723,1164
1084.3365,1108
1,1
19734.9243,19295
1,7
1,2
8090.8185,7983
1,7
1,1
1,12
10025.9421,9579
16.682100000000002,12
266.91360000000003,253
316.9599,382
33.364200000000004,9
2819.2749,2696
1,1
867.4692,1060
75670.0056,74506
26758.088399999997,26413
4837.809,5180
1,1
27175.1409,27816
16.682100000000002,8
517.1451,635
1634.8458,1833
38352.147899999996,39487
12594.985499999999,12477
1501.389,1564
9108.4266,8338
89883.15479999999,89336
1,7
52948.985400000005,53865
1,3
29927.6874,29654
7323.4419,7435
1551.4352999999999,1395
40721.0061,41291
72950.8233,72595
31545.8511,31120
162300.1509,161855
7173.302999999999,7077
1284.5217,1222
16.682100000000002,3
1,5
1,1
18083.396399999998,18297
51280.7754,50466
7707.1302,8449
15197.3931,14875
1534.7531999999999,1435
900.8334000000001,1010
4721.034299999999,4528
9475.4328,9959
1,1
16.682100000000002,8
1,4
138077.74169999998,137999
1751.6205000000002,1737
1,3
4520.849099999999,4313
5688.5961,5422
1,2
16.682100000000002,3
7890.6333,8353
1067.6544000000001,1025
14012.964000000002,14137
834.105,836
1,1
1,5
1384.6143,1406
1,1
31445.7585,31907
1,4
162633.7929,162154
16.682100000000002,2
1634.8458,1822
1,1
16.682100000000002,2
23037.9801,24029
5221.4973,5504
16.682100000000002,13
1,3
1,5
21670.047899999998,22598
2735.8644000000004,2920
133.45680000000002,199
4420.7564999999995,4199
1,3
54550.467000000004,55620
16.682100000000002,1
5521.7751,5288
69747.8601,70310
11327.1459,10860
1,2
1,1
33.364200000000004,18
7156.6209,7061
1,2
1,1
16.682100000000002,16
4187.2071000000005,4702
138995.25720000002,139595
51681.145800000006,52551
3870.2472,3962
917.5155,986
1,1
9408.7044,9237
917.5155,917
1,1
1,3
50630.1735,51522
5071.3584,4889
1,1
1,1
82526.3487,82197
1,1
24572.733299999996,24692
2902.6854,2743
163417.8516,163091
13462.454699999998,12794
72650.5455,71596
50.046299999999995,49
31362.348,31071
58821.0846,59323
617.2377,571
3886.9293000000002,3626
1167.747,1401
1651.5279,1868
16.682100000000002,12
96589.359,95309
1,2
1,1
1,11
99542.0907,97906
51264.0933,50256
12027.7941,12567
8074.136399999999,7880
1,13
417.0525,468
17849.846999999998,17753
18934.1835,18398
4437.4385999999995,5035
1,1
17099.1525,16820
2518.9971,2508
38685.789899999996,38881
1,1
4137.1608,4214
11260.417500000001,11551
133.45680000000002,82
1,19
1,5
8557.9173,9004
1,5
1,2
16.682100000000002,5
16.682100000000002,14
16.682100000000002,5
41054.648100000006,40103
16.682100000000002,3
3253.0095,3441
17449.476599999998,18749
1835.031,1456
111770.07,111245
1551.4352999999999,1407
4053.7502999999997,3995
3853.5651,4305
1,1
46292.82750000001,45174
1317.8859000000002,1323
1,5
1,7
16.682100000000002,2
1,1
1,2
9892.4853,9754
12278.025599999999,12027
55701.531899999994,55820
16.682100000000002,3
1,1
1,1
66711.7179,65390
1,5
12411.482399999999,11669
13812.7788,14784
24722.872199999998,24439
33.364200000000004,10
483.7809,564
316.9599,427
74318.7555,72644
1,1
1,1
14163.1029,13352
4354.0281,4915
70765.4682,71069
35699.693999999996,36893
1267.8396,1465
1,2
95371.56569999999,93708
1,1
1,1
16.682100000000002,18
33.364200000000004,12
1,3
13812.7788,14257
60539.3409,58973
1,14
1101.0186,1036
9909.1674,9901
1,7
41271.515400000004,42224
1,1
300.2778,197
16.682100000000002,8
104046.2577,103220
7189.9851,7102
5488.4109,5812
1,2
99725.5938,99084
54333.5997,53394
5138.0868,5076
93970.2693,95036
12444.8466,12700
117592.1229,118430
43406.824199999995,43427
1,2
44074.108199999995,45282
70331.73359999999,70560
40353.9999,41319
1,1
3303.0558,3068
1,1
8107.500599999999,8342
20785.8966,21789
91684.8216,91057
1,3
1,2
10860.047100000002,11534
4771.0806,5336
29126.9466,28841
24372.5481,25171
40287.271499999995,39287
1,1
27792.3786,26736
1,8
2986.0959,2878
1,1
333.642,336
16.682100000000002,13
1084.3365,1198
1,1
143365.96740000002,142364
166.821,130
33.364200000000004,60
367.00620000000004,416
16.682100000000002,36
12578.303399999999,13093
2302.1298,2231
49028.6919,49552
1,1
29577.3633,29371
102695.00760000001,102056
43990.6977,42705
1,2
9625.5717,9682
18233.5353,18418
1134.3827999999999,1080
4704.3522,4897
24105.634499999996,24807
1,16
106648.6653,106052
1,3
34515.2649,34464
1,2
1,2
61139.896499999995,61995
1,1
117058.2957,116195
1101.0186,1040
1968.4877999999999,2094
1,2
1,2
1,1
1,1
6222.4233,6327
3770.1546,4238
1,1
1,4
6722.8863,6563
350.3241,400
16.682100000000002,2
1,1
4153.8429,4141
950.8797000000001,987
136059.2076,135211
16.682100000000002,29
13912.8714,13346
16698.7821,17729
10476.3588,9634
1,1
33.364200000000004,28
90767.3061,90235
3820.2009,3855
14713.6122,15688
95488.3404,96689
1,4
2135.3088000000002,1930
1,1
784.0587,933
500.463,577
1,9
1,1
32630.1876,32601
1,3
9025.0161,9200
1451.3427,1136
16048.180199999999,16394
850.7871,820
3853.5651,4151
148353.9153,148417
13162.1769,13587
1734.9384,1851
60189.016800000005,60733
11177.007000000001,12017
105764.514,104817
7857.2691,8656
40921.1913,41585
683.9661000000001,918
8691.3741,8572
94320.5934,93742
550.5093,598
5588.503500000001,5257
34882.2711,34445
75653.3235,75781
1634.8458,1520
1,1
22320.6498,21963
1,1
9258.5655,9776
200.18519999999998,238
8307.6858,7871
1,7
1,1
1,2
1468.0248000000001,1287
16832.2389,16414
10543.087200000002,11276
66.72840000000001,73
1,1
1,1
2852.6391000000003,2550
52064.8341,52706
1,1
17716.3902,17021
350.3241,431
2118.6267,2270
84911.889,84042
1,2
1,1
70214.9589,70545
37885.0491,38026
16.682100000000002,42
103762.662,102930
13128.8127,12929
23188.119000000002,23229
1,1
90934.1271,91888
116.7747,88
6272.4696,6599
48461.500499999995,48060
16.682100000000002,13
2118.6267,2449
1,1
84978.61739999999,83397
6489.336899999999,5725
4670.988,4484
53799.7725,54827
12661.713899999999,13890
126366.90749999999,124913
917.5155,924
16.682100000000002,3
1,1
1,1
51430.914300000004,51428
66.72840000000001,65
1,4
600.5556,834
50.046299999999995,166
21102.8565,21169
116.7747,107
2352.1761,2300
1,1
517.1451,574
3970.3398,3923
3503.2410000000004,3622
1,2
3636.6978,4156
8624.645700000001,8238
1017.6081,1177
18133.4427,17905
1,4
26157.5328,26769
57586.6092,55716
117825.6723,117093
9258.5655,9778
5171.451,4605
7990.7258999999995,8822
1,31
1,3
1634.8458,1925
139962.819,139285
1,2
26941.591500000002,26383
104830.3164,104145
27141.776700000002,26736
