prediction,true
7026.244500000001,7064
42.5833,11
2725.3312,2426
3917.6636,3837
113016.0782,114967
85.1666,74
1,2
1,1
42.5833,11
162497.8728,163587
1,1
119190.65669999999,118234
553.5829,520
212.9165,197
170.3332,122
231227.31900000002,233403
113782.5776,115578
338835.3181,338441
1,19
1,1
1,5
1,1
23548.5649,26541
9794.159,10689
168587.2847,167344
8474.0767,7972
46756.4634,48630
42.5833,4
383.24969999999996,448
1,9
3278.9141,3518
1,2
1,1
294506.1028,292867
1,1
30319.3096,29662
1,1
267039.8743,266481
231866.0685,230051
212.9165,129
42.5833,3
1,21
42.5833,5
1,1
106373.0834,105439
340.6664,335
111355.3295,110170
298.0831,359
18651.485399999998,18949
85.1666,127
65876.3651,66863
1,16
42.5833,3
27125.562100000003,28577
1,11
1,2
298.0831,403
68218.44660000001,66685
1,8
1,1
1,1
17203.6532,18337
553.5829,419
1,1
1064.5825,677
1,1
192093.2663,189694
335215.7376,333568
9410.909300000001,8976
73200.6927,71945
159474.4585,157426
49524.3779,49015
1,10
70432.7782,69293
85.1666,7
1,1
1,1
1,1
42.5833,4
375712.4559,375120
1,2
42.5833,20
275173.2846,273531
416038.841,415454
425.833,314
1,1
76181.5237,75189
113867.74420000002,115663
1,7
48715.2952,51602
1,1
1,1
38154.6368,38066
1,7
1,1
44158.8821,46084
1,1
1,1
1,1
42.5833,41
46713.8801,48518
1,1
16820.4035,17314
233611.9838,232201
298253.4332,295758
1,3
42.5833,8
98793.25600000001,100946
1,3
1,12
1,1
1,1
2043.9983999999997,2205
1,2
298.0831,393
88019.6811,88144
170716.4497,173042
1,20
1,1
9751.5757,10498
9410.909300000001,9790
42.5833,21
1,17
29765.726700000003,27888
1,6
52377.459,50617
170.3332,80
1,1
1,3
108459.6651,110795
100326.2548,101565
255.49979999999996,136
60468.28599999999,60671
236337.31500000003,238142
2853.0811,2804
48587.5453,48422
83378.1014,86563
5450.6624,5277
42.5833,10
1703.332,1408
1,3
1,14
1,3
231695.7353,233981
1149.7491,1181
1,3
42.5833,12
212.9165,150
42.5833,1
7622.410699999999,7707
127.74989999999998,135
1,2
1,1
1,2
212.9165,291
42.5833,5
1,20
1,15
106458.25,104542
1873.6652000000001,1856
1,8
103179.33589999999,104482
108928.08140000001,111182
1,1
344754.3968,343215
1,35
1,6
29382.477000000003,30614
389339.1119,389309
42.5833,1
162114.6231,160810
1,60
46415.797,48379
227139.3222,224824
356464.80429999996,355310
1,2
163903.12170000002,161896
170.3332,142
1,3
1,8
1,14
169353.7841,171933
42.5833,9
42.5833,18
1,2
340.6664,293
75542.7742,74454
1,1
1,17
205592.1724,207286
1,6
7792.7439,7667
1,1
246855.3901,245801
1,1
42.5833,1
383.24969999999996,551
30532.2261,29779
1,1
353696.8898,353513
42.5833,9
1,1
298721.8495,296825
181958.44090000002,181082
42.5833,38
1,3
40070.8853,41979
67537.11379999999,68582
139502.8908,140717
510.99959999999993,344
153172.1301,152502
1,41
8644.409899999999,8337
1,3
1,15
1,1
101348.254,103403
1,10
329850.24179999996,328625
553.5829,455
1021.9991999999999,1306
1,1
170.3332,71
1,16
234080.4001,236948
42.5833,38
1,2
1,1
140950.723,143868
32703.974399999996,32964
1,14
89382.3467,89309
42.5833,30
22867.232099999997,22676
1021.9991999999999,1008
