prediction,true
1,4
468.41630000000004,344
68899.7794,67667
1,11
1,13
285819.1096,284858
1,1
78481.02189999999,81191
127153.73379999999,125683
1,5
1,10
236550.2315,238472
1,1
1,1
3704.7470999999996,3682
345435.7296,344083
1,1
1,1
1,15
1,1
85.1666,16
2554.998,2839
1,2
1,1
1,1
127.74989999999998,30
85.1666,47
36068.0551,35031
1,1
104286.50170000001,102387
363618.7987,363963
1,1
15628.071100000001,15430
1,1
1,75
42.5833,11
1,2
1,1
4045.4135,4187
371496.7092,369626
411993.4275,410977
132135.9799,131414
1,1
171695.8656,173832
1,1
1,1
42.5833,26
1,3
1,1
231653.15200000003,231374
1,4
289396.1068,287695
1,3
124726.48569999999,123181
45564.131,47236
348203.6441,345877
196649.6794,194115
1,2
1,9
42923.9664,43055
42.5833,39
219048.49519999998,218371
41220.634399999995,43236
42.5833,41
1,13
1,2
1,4
295911.3517,293581
1,1
1958.8318,1630
1,1
1,1
12476.9069,12551
3023.4143000000004,3308
12008.4906,11584
42.5833,23
42.5833,4
1,5
1,13
149126.7166,147815
1277.499,1353
349949.55939999997,347068
85.1666,66
73072.9428,71987
265123.62580000004,263895
1,16
1,3
267039.8743,266566
1,3
85.1666,24
638.7495,599
1,1
2086.5816999999997,2066
1,3
1,2
235613.3989,237631
1,6
1,2
127.74989999999998,185
1,1
212959.0833,213282
1,1
1,1
1021.9991999999999,1176
322738.8307,321136
42.5833,92
1,1
1,16
1,1
42.5833,26
1,1
1,2
1,1
42.5833,27
1,1
1,2
42.5833,24
1,9
1958.8318,2223
1,2
298.0831,292
38793.3863,37872
4386.0799,4743
2682.7479,2830
70347.6116,68999
1,2
1,1
1,3
65024.6991,64391
1,14
69325.6124,72003
1,11
1,5
127.74989999999998,111
1,2
16479.7371,15833
112419.91200000001,113845
65152.449,66674
170375.7833,172774
415485.2581,415029
2895.6643999999997,3246
169098.2843,169101
6430.0783,6625
59659.2033,61784
352419.3908,352151
1,1
58850.120599999995,61064
212.9165,222
318012.0844,315664
41305.801,43071
1,42
2597.5813000000003,2916
425.833,399
238296.1468,239949
1,1
386443.4475,386937
63406.5337,63842
113739.9943,115025
1,11
1,4
1,2
64939.5325,66547
74350.4418,73602
425.833,397
298168.26660000003,296280
1,1
1,2
1788.4986,1728
7196.577699999999,6349
1405.2489,1638
7239.161000000001,7009
212.9165,183
1,2
340.6664,378
255.49979999999996,384
1,12
1,1
42.5833,11
1,2
1,23
42.5833,39
1,13
383.24969999999996,443
1,1
139375.1409,140505
1021.9991999999999,1124
1,2
1149.7491,1104
21376.816600000002,21568
1831.0819,1981
1,24
67324.1973,67613
1,5
247068.3066,245043
4471.2465,4819
1,1
1,1
340.6664,297
1,18
1,1
1,1
1,2
390275.9445,390151
241702.8108,240218
397344.7723,397563
1,2
638.7495,490
1,1
1,23
1,4
468.41630000000004,729
1,1
124854.2356,122570
91937.3447,91405
1,1
108118.99870000001,106714
1,2
111610.8293,109439
1,1
251582.1364,253616
1021.9991999999999,1100
85.1666,344
1,35
1,4
42.5833,21
1,1
170.3332,155
1,1
297870.1835,295679
1,3
1,1
127.74989999999998,56
297614.6837,298925
268274.79,268369
1,1
127.74989999999998,80
3789.9137,4525
1,11
1,2
1,7
108757.7482,107696
336280.32009999995,333687
42.5833,17
1,9
425.833,453
8261.1602,8670
1,3
327635.9102,327316
1,10
1,1
355485.3884,353409
1,6
60681.20249999999,58747
54165.9576,56968
20141.9009,20422
1660.7486999999999,1615
251113.7201,250075
42.5833,5
296550.10120000003,294771
2086.5816999999997,2137
40070.8853,41934
1745.9153000000001,1940
1,1
723.9160999999999,990
42.5833,3
1,21
1,53
72050.9436,70341
42.5833,33
1,6
1,1
42.5833,21
1,8
98793.25600000001,101151
224115.9079,226542
85.1666,171
255.49979999999996,221
42.5833,4
510.99959999999993,343
1,1
85.1666,174
402327.0184,401817
34322.139800000004,34341
6642.9947999999995,7099
85.1666,36
510.99959999999993,388
281092.3633,281299
1618.1654,1545
1575.5821,1528
255.49979999999996,225
42.5833,7
42157.467000000004,43895
1,20
63832.366700000006,64043
47097.1298,47152
1,1
1,1
1,1
107650.58240000001,107059
42.5833,3
242511.8935,242101
1,1
42.5833,24
42.5833,6
43392.3827,44897
1,1
1,2
10986.4914,11300
85.1666,63
979.4159,701
1,1
412589.59369999997,411464
20695.483799999998,21064
1,1
1490.4155,1581
320609.6657,321289
63406.5337,63004
1021.9991999999999,1094
1,1
170801.6163,170872
1,1
312220.7556,312786
42.5833,38
42.5833,14
1,12
40113.4686,39536
510.99959999999993,644
298338.5998,299306
215428.9147,215603
1,1
85.1666,25
85.1666,133
85.1666,180
15585.4878,15421
303704.0956,302483
1,7
1277.499,992
322568.4975,320416
596.1662,735
139289.9743,140412
1149.7491,1177
42.5833,11
257458.6318,256726
1,1
1,3
1,2
1,1
1,3
170.3332,50
1532.9987999999998,1468
39943.1354,41659
6515.2449,6669
1,20
21930.3995,21749
212.9165,144
1,1
7068.8278,7361
340.6664,647
1,1
1,1
5663.5788999999995,6677
6515.2449,6669
1,2
1,1
1,2
596.1662,571
1,16
40241.2185,39959
1,1
4726.7463,5129
125663.31829999998,124080
1,1
1,34
1,23
85.1666,49
1,1
1,8
1,1
358764.3025,357122
1,13
8388.9101,8461
284754.5271,283938
42.5833,6
1,1
1,16
1,5
212.9165,182
304598.3449,302587
274066.1188,275948
1,2
42.5833,6
317756.5846,315523
48289.4622,49634
1447.8321999999998,1514
42.5833,5
6515.2449,6220
85.1666,117
1,1
180595.77529999998,182390
1,4
42.5833,4
1,18
134861.3111,133135
1,2
59318.53690000001,61432
1,23
42.5833,14
42.5833,7
1,4
42.5833,19
1,1
5067.412700000001,4632
1,2
1,2
1,1
1,1
1,23
327678.4935,328180
42.5833,21
553.5829,216
157643.3766,156223
1362.6656,1402
1,10
1,2
42.5833,76
1,1
134137.395,132139
638.7495,862
1,18
1,29
42.5833,8
153981.21279999998,154781
2938.2477,3122
246812.8068,249058
1,1
1,4
1,1
3704.7470999999996,3172
196309.013,193566
1,3
42.5833,29
1,1
408799.68,408604
98324.8397,100450
1,3
157004.6271,159686
85.1666,65
20227.0675,20285
85.1666,87
1,14
1,1
3321.4973999999997,3551
85.1666,90
1,22
127.74989999999998,136
301149.09760000004,299104
321972.3313,319444
1,2
86997.68190000001,86990
1,1
1,19
1575.5821,1533
1,7
3108.5809,2967
341560.6493,341755
1,26
766.4993999999999,1021
1,1
1,8
1,18
1,2
156451.0442,154729
1,5
1,14
107011.83290000001,108739
1,14
42.5833,33
384229.1159,382247
374690.4567,372484
35514.472200000004,34969
1,2
85.1666,107
1,69
1,3
1,42
1,1
31043.225700000003,30721
212.9165,229
42.5833,75
1,1
1,1
1,10
1,2
187834.9363,187301
1,2
1,2
14904.155,14716
1,1
2427.2481000000002,2637
42.5833,30
