prediction,true
4769.3296,4359
1,4
28190.1446,26595
353526.5566,351519
13839.5725,13946
85.1666,25
15798.4043,16728
1,13
3534.4139,3375
88402.9308,89228
353909.8063,352324
1,1
1,11
17288.819799999997,18133
1,2
98921.0059,99654
83718.7678,84201
16650.0703,16760
1,1
308728.925,307249
42.5833,10
894.2493,1086
19503.1514,19808
19716.067900000002,19450
1,2
67877.7802,68930
1,8
127.74989999999998,76
1,1
12732.4067,12574
1,3
1,25
30787.7259,30165
1192.3324,1148
282369.86230000004,280763
107906.0822,107000
42.5833,36
42.5833,25
42.5833,58
1,6
1,1
298.0831,452
1,24
200865.4261,202322
1,2
30617.392700000004,31969
1,1
19545.7347,19682
1,1
170.3332,82
1,9
170.3332,183
39517.3024,41403
1,3
1,1
1,3
170.3332,91
4769.3296,4650
9836.7423,10039
1,1
1,4
15287.404700000001,15591
170.3332,214
1,5
1,11
83931.6843,84139
68729.44619999999,70895
2895.6643999999997,2803
218239.41249999998,219674
5748.7455,5294
809.0827,647
1,10
64215.6164,65918
1,2
170.3332,657
1,7
43136.8829,42622
1,4
42.5833,44
64002.69989999999,65734
1,1
360850.88420000003,359253
29936.0599,32060
681.3328,393
340325.73360000004,338775
35812.5553,37640
1,1
339729.5674,337381
354165.3061,353618
11327.157799999999,11306
383377.4499,381388
1,4
1,1
2895.6643999999997,2532
1,1
21334.2333,21192
26571.979199999998,24811
1,2
1,2
42.5833,48
25294.4802,25265
372987.1247,371284
42540.716700000004,44830
235698.5655,237547
127.74989999999998,227
212.9165,237
1,3
351738.05799999996,349960
1,2
1,1
15329.988,15584
1532.9987999999998,1393
9197.9928,8275
42.5833,14
894.2493,956
2725.3312,2412
809.0827,742
89382.3467,90387
1,7
121873.40460000001,124429
1,1
1,1
1,7
1,3
35684.8054,34862
1,3
109566.83089999999,109785
35173.8058,35355
1,7
42.5833,4
42.5833,5
121404.98830000001,123296
1,1
65322.7822,66136
15840.987599999999,16059
124726.48569999999,125595
7877.9105,7898
1,2
121319.8217,123063
1,1
4343.4966,4296
24698.314000000002,23246
255.49979999999996,176
15287.404700000001,15591
1,2
42.5833,42
193243.0154,191542
1,1
1,1
1,23
1,1
894.2493,861
1,1
19801.2345,19957
17161.069900000002,17338
40113.4686,41986
1,25
1,2
8644.409899999999,8490
94364.5928,94548
1,5
1,1
127.74989999999998,49
146273.6355,149155
33087.2241,32853
1,3
31469.058699999998,31861
42.5833,31
1192.3324,1222
1,1
1107.1658,821
42.5833,105
101476.00390000001,103755
22271.0659,21906
1,4
55954.45619999999,57487
1,2
96578.9244,98539
4556.4131,4516
117061.49169999998,115469
29212.143799999998,29285
22398.8158,21999
1,55
979.4159,833
111738.57920000001,111240
1,1
9112.8262,9090
239062.64620000002,237550
1,1
24229.8977,24083
1,4
1,14
5280.3292,5120
1,1
1,4
1,1
42.5833,62
366471.8798,364774
44840.2149,46463
1,36
174080.5304,172202
42.5833,164
66770.61439999999,68453
1,1
2001.4151000000002,1806
42.5833,33
42.5833,14
174506.3634,176073
1,1
1,10
126813.0674,125747
1,3
42.5833,46
936.8326000000001,991
311752.3393,309967
851.666,625
1,32
1,8
1,34
14009.9057,14022
24272.481,24109
1,12
170.3332,215
42.5833,48
25038.9804,24927
316138.4192,313996
5322.9125,5507
7324.3276,7592
1,12
12221.4071,12013
809.0827,771
1,1
383.24969999999996,393
1192.3324,1209
46458.380300000004,47274
375329.20619999996,374722
57955.8713,58803
281688.5295,280292
1,1
23293.0651,23860
45777.0475,47306
24570.5641,24153
1,1
414889.0919,414093
69794.0287,69512
13498.9061,13515
936.8326000000001,820
1,13
42.5833,34
380481.7855,379004
175059.9463,173076
3662.1638,3411
5748.7455,5380
8814.7431,9642
42.5833,13
24102.1478,23523
45266.047900000005,46875
2512.4147,2712
6004.2453,5761
42.5833,35
1,1
1,1
85.1666,88
74137.52530000001,74336
127.74989999999998,54
1916.2485,2073
1,3
383.24969999999996,619
14137.6556,12790
1,16
1,1
95982.7582,95979
5748.7455,5777
68346.1965,70617
1,2
894.2493,935
59616.62,58490
1,2
11965.9073,11902
1873.6652000000001,1657
1,1
85.1666,12
31681.975199999997,29866
1,1
17203.6532,17148
1,9
1234.9157,1233
403476.7675,402816
21461.9832,20489
1,1
45266.047900000005,46868
1,8
355442.8051,353306
1,12
223349.4085,226022
127.74989999999998,43
255.49979999999996,163
368984.2945,367240
42.5833,45
170.3332,172
42.5833,53
1,8
42.5833,34
21461.9832,20497
182852.6902,184400
1,1
1,1
1,1
293143.4372,294691
97686.09019999999,99992
293398.937,295019
3236.3308,3004
766.4993999999999,690
1,1
21419.3999,21236
42.5833,12
1,3
1,1
42.5833,11
1,17
22782.0655,22322
32703.974399999996,34828
1,20
175272.8628,175045
253626.1348,251669
42.5833,7
1,3
138310.55839999998,136568
766.4993999999999,885
22398.8158,21991
1,1
42.5833,7
42.5833,20
1,4
174974.77969999998,176603
809.0827,669
1,2
14009.9057,14016
894.2493,717
3875.0803,3973
1,1
42.5833,34
127.74989999999998,50
1,4
1,65
298.0831,141
1,1
69368.1957,72139
1,2
111312.74620000001,110681
1,2
48800.4618,50605
383.24969999999996,409
189367.9351,187529
1,2
1,13
1,14
1,3
368388.1283,366629
2554.998,2110
42.5833,10
69283.0291,71601
36919.7211,36900
145038.7198,144840
16820.4035,17717
1,39
70347.6116,72859
4641.5797,4536
681.3328,509
42.5833,29
215726.9978,215216
1,23
2895.6643999999997,2548
1,20
1,13
127.74989999999998,155
1,1
1,3
85.1666,14
425.833,663
21078.733500000002,21752
74265.2752,74485
33300.1406,33213
1,2
1,1
15840.987599999999,16059
468.41630000000004,437
322312.9977,320560
1,4
1,2
343817.5642,341776
3023.4143000000004,2987
1,1
355655.72160000005,353644
1,2
85.1666,30
85.1666,83
1,22
172590.1149,174198
1,1
1,1
2214.3316,2107
69240.4458,71520
42.5833,1
1,18
385123.3652,385179
42.5833,9
1,15
2256.9149,2134
52760.708699999996,54933
1,1
42.5833,7
766.4993999999999,468
1,4
809.0827,1005
42923.9664,41916
1,3
1,6
331340.6573,329595
1,3
42.5833,113
318863.7504,319397
4897.0795,4571
1,23
1,1
156493.6275,158778
4130.5801,3865
1,7
42.5833,20
42.5833,179
1,1
