prediction,true
115358.15969999999,115940
15031.9049,15937
1,6
1,4
382909.0336,382988
170.3332,178
1,14
1,18
1,6
42.5833,15
6131.995199999999,6343
83974.26759999999,85268
3534.4139,3130
1,1
310602.59020000004,309587
1,4
90574.6791,88587
14946.738299999999,14495
293441.52030000003,294672
42.5833,7
1,2
9155.4095,8562
99176.5057,98004
1,4
69879.19529999999,69266
1,1
1,5
1,3
979.4159,1089
936.8326000000001,714
1,14
56891.2888,55845
1,1
1,1
42.5833,6
425.833,480
1,51
1,2
1,10
1,2
1,2
71752.86050000001,70831
7963.0771,7709
1,2
18608.902100000003,20381
1,4
303533.7624,301463
85.1666,5
315712.58619999996,314549
56976.4554,55976
127.74989999999998,61
1,1
49013.3783,49689
7920.493799999999,7671
1,1
6089.4119,6274
42.5833,87
1,1
42285.2169,42878
1,1
297827.6002,296737
150830.0486,151992
42.5833,20
1,1
255.49979999999996,149
1,1
10943.9081,11649
1,2
130858.48090000001,132170
1532.9987999999998,1609
8516.66,8358
1,12
1,3
1,4
1,22
1,4
85.1666,30
13328.572900000001,12563
8559.2433,8408
382653.5338,382738
410673.34520000004,410691
95855.0083,96418
46543.5469,45818
212.9165,187
69879.19529999999,69266
185705.7713,187125
56976.4554,55986
352760.05720000004,351483
1,1
85.1666,43
1,2
13158.2397,13997
1,1
258565.7976,257505
35258.9724,37569
1,42
42.5833,103
1,2
8048.2437,7773
425.833,252
1831.0819,1919
126003.9847,125420
42.5833,8
107906.0822,109812
1,1
85.1666,11
1,1
1,4
1,2
347394.5614,345128
9666.4091,10103
1,5
85.1666,12
96025.34150000001,94847
8261.1602,8101
1192.3324,1285
255.49979999999996,202
344498.897,344633
42.5833,36
349821.80950000003,348823
314946.0868,315371
166287.78650000002,165993
6728.161400000001,6548
189282.7685,187078
6728.161400000001,6548
1,1
85.1666,96
345520.8962,345760
4087.9967999999994,3632
61405.118599999994,61472
1,2
1362.6656,1221
85.1666,12
170.3332,154
1,1
11284.574499999999,11236
7579.8274,7236
92022.5113,93104
1,1
1873.6652000000001,1960
13711.8226,13580
42.5833,60
22696.8989,23353
175783.8624,174687
1,7
92022.5113,91815
1,1
425.833,451
42.5833,61
122852.82049999999,122121
1107.1658,1089
1,15
1,1
1,2
42.5833,36
255.49979999999996,221
8516.66,8364
44158.8821,46031
166330.36980000001,165839
1,9
85.1666,13
91767.0115,89961
91681.8449,91455
308005.0089,307572
176209.6954,175124
42.5833,6
553.5829,451
42.5833,44
1,2
8644.409899999999,8443
1,1
416422.0907,415791
1,1
1,3
2299.4982,2235
277983.7824,277050
39219.2193,39994
37856.553700000004,39807
100922.421,101650
6131.995199999999,6338
170.3332,140
1,6
18821.818600000002,19653
1,2
42.5833,36
1,1
1,7
809.0827,684
1,1
26614.5625,25948
1,3
279261.28140000004,277992
1,2
1490.4155,1642
1,1
19119.901700000002,20917
1,19
324101.4963,322077
194137.2647,195421
1,2
298594.0996,299742
8559.2433,8324
723.9160999999999,779
14393.155399999998,14413
1,2
94875.5924,93583
85294.3499,83387
1,1
1,2
364683.3812,362803
1,8
220581.494,222805
766.4993999999999,842
42.5833,85
279389.03130000003,278264
42.5833,5
2171.7483,2163
1,6
85.1666,54
42.5833,15
1,4
11412.3244,11345
34449.8897,34583
1,12
1,6
1958.8318,1976
13796.9892,13461
42.5833,84
42.5833,16
1,1
6046.828600000001,5915
1021.9991999999999,1128
310602.59020000004,309579
1,6
127.74989999999998,29
66983.5309,69676
11454.9077,12645
1,1
3023.4143000000004,2580
376308.62210000004,374479
347564.8946,347750
42.5833,5
85890.5161,87094
1,1
351482.5582,352175
1,13
1,2
8516.66,8364
1,7
8644.409899999999,8444
1,1
342369.732,340166
73498.7758,72361
42.5833,12
1,4
510.99959999999993,435
85.1666,32
108246.74859999999,110232
70347.6116,72833
1,1
425.833,266
73583.9424,72728
1,1
183661.7729,181757
1,3
362894.88259999995,361044
225435.9902,224996
1,4
45138.297999999995,46740
127.74989999999998,89
1,1
1,1
127.74989999999998,43
1,1
2469.8314,1788
42.5833,32
1,5
1,1
66728.03110000001,69499
19843.8178,20903
1,1
1,1
68218.44660000001,67625
71752.86050000001,70830
1,1
42.5833,6
1,13
7494.660800000001,7390
8388.9101,8816
104669.7514,104276
1,6
5152.579299999999,4474
1,2
28999.2273,29965
1,3
17672.0695,17397
1,1
30574.809400000002,31731
42.5833,7
1,3
59233.3703,61226
296805.60099999997,295400
766.4993999999999,769
298.0831,262
50120.5441,50938
27338.4786,28551
1,1
510.99959999999993,395
894.2493,927
1,4
10730.9916,11995
1,2
1,7
1,4
1,5
1149.7491,1105
318991.5003,317115
425.833,450
140822.9731,142696
9708.992400000001,10642
42.5833,6
231269.90230000002,230847
1,1
681.3328,633
1,7
1,1
4769.3296,4744
28019.8114,28999
8474.0767,8347
1,5
58552.037500000006,60251
1,7
180510.6087,182025
1,13
288927.69049999997,288555
71667.6939,70767
1021.9991999999999,1213
255.49979999999996,319
42.5833,4
1,3
1,1
1,1
1,4
42.5833,12
1,2
309878.6741,309967
42.5833,12
1149.7491,1101
1,4
1,7
4556.4131,4255
298.0831,134
29552.8102,29434
58552.037500000006,60241
1,27
215982.4976,215841
1405.2489,1532
260737.54589999997,259600
1,1
298.0831,134
42.5833,11
416081.4243,415316
1,2
212.9165,176
2725.3312,2925
1,9
35258.9724,37566
42.5833,2
69155.27919999999,67518
1,3
42.5833,16
42.5833,11
1,3
42.5833,10
127.74989999999998,35
1,12
20908.400299999998,22940
93470.3435,95698
1,8
1,1
1,1
212.9165,104
1,1
83974.26759999999,85247
1,6
1,2
170.3332,174
1,9
404285.8502,403880
233271.31739999997,235201
1,29
1149.7491,1101
215854.7477,215732
130815.89759999998,132092
1,10
1,1
82058.0191,82512
1,1
13328.572900000001,12663
91639.2616,90110
170.3332,96
85.1666,186
212.9165,229
92278.0111,92020
1,2
1,1
1,5
1,3
41263.2177,43247
127.74989999999998,16
234293.31660000002,233888
1,5
1,3
425.833,480
14818.988399999998,14859
42.5833,15
128984.8157,127635
681.3328,633
8516.66,8358
1,5
8814.7431,8161
1,1
1,1
1873.6652000000001,1960
1,1
170.3332,178
1,18
42157.467000000004,42789
1916.2485,1966
1,23
383.24969999999996,662
1,2
85.1666,14
1405.2489,1513
1,1
11199.4079,11822
78651.3551,77718
1,2
1,4
1,2
1,1
39730.2189,41682
1,1
1490.4155,1587
1,1
1,1
425.833,593
1,13
1,2
1,21
30063.8098,30166
127.74989999999998,49
1,3
8559.2433,8441
1,2
66898.3643,68666
54889.8737,54142
310560.0069,309559
1,2
115017.4933,115643
1,2
1,4
42.5833,8
1,5
1,10
64982.11580000001,66591
1,3
18864.4019,20698
8559.2433,8413
127.74989999999998,49
1,6
92618.6775,91082
107565.4158,109372
168842.7845,170937
1,14
62554.8677,61934
233228.73409999997,232686
1,1
1,12
8090.827,7789
1873.6652000000001,1952
14393.155399999998,14473
24868.6472,25134
1192.3324,1073
1,3
1,6
85.1666,14
17203.6532,18209
1,1
99006.1725,97893
1,1
33981.473399999995,33349
1703.332,1977
1,4
1,2
56976.4554,55976
42.5833,13
101433.4206,103504
1,10
224371.4077,225559
