prediction,true
30958.0591,32704
346329.9789,344464
70262.445,69109
723.9160999999999,1020
1,15
4386.0799,3734
42.5833,25
65109.8657,66627
1660.7486999999999,1783
1,1
1,1
1,2
22228.482600000003,22931
31000.6424,31048
23463.3983,24185
56465.455799999996,56631
186259.3542,183081
1,1
383.24969999999996,328
2427.2481000000002,2320
3747.3304000000003,3280
298.0831,598
33470.4738,33408
1,10
1,120
42.5833,43
14733.8218,14386
383.24969999999996,363
344839.5634,343028
64598.8661,67350
1,1
170.3332,140
1,2
1,3
1,13
1,1
139886.1405,139720
42.5833,102
1,4
7196.577699999999,6620
64598.8661,67678
366642.213,364607
1,1
1,1
1,14
298.0831,309
7153.9944,6628
1,5
1,2
42.5833,9
100922.421,100368
1,3
1,20
60383.1194,59474
64939.5325,66522
1,1
50674.127,52434
14776.4051,14938
37345.5541,37800
9368.326,10024
42.5833,34
262781.5443,262816
74989.1913,75444
1,2
33811.1402,33316
21845.2329,22102
1,1
4428.6632,4801
24527.980799999998,23646
129623.5652,130904
366727.3796,366899
1,33
1,1
1745.9153000000001,1659
1,3
1,3
1,1
1,2
1788.4986,1843
150872.6319,151452
85.1666,107
414931.6752,415126
1,3
1,1
233526.8172,231996
510.99959999999993,585
1,1
1,5
30276.7263,30017
1,41
127.74989999999998,108
1,1
401517.9357,401086
1,1
1,1
1,8
355826.0548,353421
1,1
1831.0819,2220
1,19
1,11
1,1
1,1
1,1
307323.6761,305039
42.5833,3
379672.70279999997,379023
8474.0767,8463
85.1666,85
1,8
1,17
1,8
127.74989999999998,72
168927.9511,169784
52590.3755,52930
1,4
1,1
351780.64129999996,349183
278622.5319,275692
1,1
29169.560500000003,28872
313413.088,310807
15798.4043,16146
1,1
1,1
1,8
21674.8997,21951
70730.8613,73048
1,1
723.9160999999999,872
2342.0815,2643
1,1
42.5833,7
296635.2678,298110
1,9
1,70
1,1
70475.3615,72992
42.5833,12
19843.8178,19464
129155.1489,127258
1,1
212.9165,241
1575.5821,1663
293909.9366,295081
1,3
1,7
1490.4155,1513
1,1
1,15
10901.3248,10668
1,13
1,1
275215.8679,276889
59786.953199999996,61911
42.5833,30
10858.7415,10546
224541.7409,225140
1,1
1,1
553.5829,488
70858.6112,71218
1021.9991999999999,1428
1,2
723.9160999999999,802
296592.68450000003,294515
1,1
468.41630000000004,536
1,2
1,9
1,4
55528.623199999995,55958
32405.8913,31984
296337.1847,297576
42.5833,16
18012.7359,18678
1,2
394065.8582,392822
1,1
1,32
124045.1529,124018
183065.6067,184652
298.0831,324
9240.5761,9953
65578.28199999999,68531
300297.4316,298405
1,5
22782.0655,23501
1,4
3662.1638,3735
12519.4902,12186
139758.39059999998,140676
1,2
425.833,485
227479.9886,225694
360850.88420000003,359240
1,1
5195.162600000001,4581
723.9160999999999,572
14733.8218,14383
124002.5696,122763
42.5833,5
296507.51790000004,297896
85.1666,19
1,6
1,15
22526.565700000003,23031
10432.9085,9941
182639.7737,183959
510.99959999999993,427
1,1
10901.3248,10666
27934.644800000002,28305
223051.32540000003,221791
42.5833,60
49822.461,50579
255.49979999999996,330
305620.3441,303677
46075.130600000004,48188
1,7
8644.409899999999,8856
42.5833,15
182767.52360000001,184220
308132.7588,305823
1,13
1,1
23718.8981,24166
1,9
894.2493,734
13243.4063,12678
1,53
58211.3711,57524
267550.8739,269142
1,6
199247.26069999998,199502
1,5
424853.58410000004,425083
1,7
53740.1246,52330
127.74989999999998,100
1,1
10007.0755,10465
1,2
5961.662,5827
425.833,597
1,1
1,3
127.74989999999998,14
127.74989999999998,365
69283.0291,71351
4258.33,3911
1,5
48544.962,48533
304768.6781,302153
1,3
60212.7862,59317
1,1
1,2
1,3
280964.61340000003,282432
79204.938,80013
1,11
38069.470199999996,35627
1,19
1,1
1,13
222668.07570000002,225472
18992.1518,17536
1,2
4641.5797,4080
1,4
468.41630000000004,560
1,5
247962.5559,250294
1,3
510.99959999999993,416
1,18
1,3
307919.84229999996,305450
14052.489000000001,13342
1,2
333342.0724,333006
3151.1642,2899
1,2
21036.1502,19608
212.9165,131
42.5833,80
1,10
126940.8173,125621
400879.1862,400241
70688.278,71001
66770.61439999999,68544
285904.2762,284625
2129.165,2522
42.5833,102
26018.3963,28566
1,7
1,1
1,11
16096.4874,16076
8474.0767,8591
156919.4605,157137
1,3
38665.6364,38246
42.5833,2
15798.4043,16110
63960.1166,66171
170.3332,78
468.41630000000004,469
1,3
122980.5704,123199
302554.3465,300023
510.99959999999993,359
1,1
15159.6548,15795
216323.164,214601
1,1
1,1
121192.0718,122983
30447.059499999996,30416
9538.6592,10241
1,2
1,2
1,9
85.1666,14
1,1
1,19
1192.3324,910
211766.7509,210149
158878.2923,158832
1,9
383.24969999999996,363
357912.6365,356094
267636.0405,264777
1,1
52845.8753,52948
42.5833,8
136862.7262,134657
1,1
42.5833,4
5450.6624,5332
35557.0555,35714
7579.8274,7259
1,3
1,8
248516.13880000002,250977
332618.15630000003,331295
262355.71129999997,263341
170.3332,111
553.5829,800
1,1
127.74989999999998,39
510.99959999999993,433
3917.6636,3438
1,1
1,2
127.74989999999998,87
73371.02590000001,72967
1,1
1,2
8686.9932,8824
1,1
23122.7319,23050
264059.0433,263847
1,2
6089.4119,5758
310730.34010000003,308953
223988.158,221914
31596.8086,31848
723.9160999999999,577
1,3
681.3328,685
21674.8997,20148
1,3
5791.328799999999,5638
66728.03110000001,68396
1021.9991999999999,1061
1,2
16394.570499999998,16211
42.5833,5
128175.733,126711
1,1
170.3332,130
48417.2121,48330
28828.894099999998,28303
1,18
1,10
510.99959999999993,398
1,9
59105.6204,60260
47565.5461,47958
69283.0291,71541
1,4
13073.073100000001,12168
170.3332,165
1,7
1,12
19503.1514,18428
4300.9133,4008
47778.4626,47654
94151.67629999999,92735
1,5
102199.92,100471
93385.17689999999,93109
92278.0111,91904
17331.4031,17727
66940.9476,68679
394491.6912,393217
1447.8321999999998,1199
22952.3987,23638
3108.5809,3322
45351.2145,45287
14946.738299999999,14951
1,45
127.74989999999998,111
42.5833,26
53527.2081,55625
212746.1668,213118
766.4993999999999,710
1,17
11114.241300000002,11636
1,16
1,8
142696.6383,143657
237146.39769999997,236994
340.6664,497
2512.4147,2686
212.9165,136
723.9160999999999,602
1,11
1,6
15798.4043,16119
1,17
1,2
9453.4926,9629
468.41630000000004,339
212.9165,169
27253.312,27893
7196.577699999999,6396
333043.9893,331601
298.0831,176
127.74989999999998,143
553.5829,511
76224.107,76233
1,7
127.74989999999998,116
1,2
1,2
269722.6222,268284
42.5833,13
101646.3371,103632
1,3
1,4
681.3328,448
30319.3096,30278
10603.241699999999,10427
298.0831,225
1,1
9325.742699999999,10120
97856.4234,99727
144357.38700000002,143352
1,28
1,1
3662.1638,3722
21078.733500000002,21897
47948.7958,49750
1,1
553.5829,466
1,21
243065.47639999999,242102
1,1
42.5833,3
6046.828600000001,6192
140610.0566,138946
1,1
262015.04489999998,261804
1,1
1,3
1,4
1,3
25975.813,28456
1,24
1,1
1,3
355187.3053,353360
10901.3248,10657
425.833,546
1,1
1,3
255.49979999999996,348
31767.1418,32216
1,10
1,7
1,2
127.74989999999998,125
1,2
553.5829,492
1,1
1,3
65109.8657,66612
