query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,"SELECT COUNT(*) FROM region r,nation n,customer c WHERE r.r_regionkey=n.n_regionkey AND n.n_nationkey=c.c_nationkey AND c.c_acctbal=3431.21;",1.0,1,1.4818000001923792,0,0.0
1,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount<0.06;",3274125.9999999995,3274126,0.6032000001141569,0,0.0
2,"SELECT COUNT(*) FROM lineitem l,partsupp ps,part p WHERE ps.ps_id=l.l_ps_id AND p.p_partkey=ps.ps_partkey AND p.p_retailprice>1810.77 AND ps.ps_suppkey<9487 AND ps.ps_supplycost=728.55;",12.914096395252484,12,3.2029000001330132,0,0.0
3,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,2.0643000000291067,0,0.0
4,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.30590000005759066,0,0.0
5,"SELECT COUNT(*) FROM part p,partsupp ps,supplier s WHERE p.p_partkey=ps.ps_partkey AND s.s_suppkey=ps.ps_suppkey AND s.s_acctbal>5117.85 AND p.p_size=21 AND s.s_nationkey>5;",5418.100527839399,5416,1.2281000001621578,0,0.0
6,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_acctbal>6967.87;",410013.0279963279,413459,1.8625000000156433,0,0.0
7,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.31879999983175367,0,0.0
8,"SELECT COUNT(*) FROM region r,nation n,customer c WHERE r.r_regionkey=n.n_regionkey AND n.n_nationkey=c.c_nationkey AND c.c_acctbal<5150.42;",84081.99999995172,84082,0.576800000089861,0,0.0
9,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,1.5313000001242472,0,0.0
10,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice<288613.53;",1374681.6027613867,1389269,2.81570000015563,0,0.0
11,SELECT COUNT(*) FROM partsupp ps WHERE ps.ps_supplycost>334.65;,533092.0000001744,533092,0.4873999998835643,0,0.0
12,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty<3108;",247693.00000000044,247693,0.7258999999066873,0,0.0
13,"SELECT COUNT(*) FROM nation n,customer c,region r WHERE n.n_nationkey=c.c_nationkey AND r.r_regionkey=n.n_regionkey AND c.c_acctbal>3109.96;",93748.99999991155,93749,0.5748999999468651,0,0.0
14,"SELECT COUNT(*) FROM orders o,lineitem l,partsupp ps WHERE o.o_orderkey=l.l_orderkey AND ps.ps_id=l.l_ps_id AND l.l_suppkey>2806 AND l.l_quantity=50.0;",86543.95801543976,86033,4.51510000016242,0,0.0
15,SELECT COUNT(*) FROM supplier s WHERE s.s_acctbal=165.76;,1.0000000000000286,1,0.414699999964796,0,0.0
16,"SELECT COUNT(*) FROM lineitem l,orders o,customer c WHERE o.o_orderkey=l.l_orderkey AND c.c_custkey=o.o_custkey AND c.c_acctbal>4708.56 AND l.l_suppkey=1470;",238.96757278779856,279,0.8840999998938059,0,0.0
17,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty<2886 AND ps.ps_supplycost>71.61 AND s.s_acctbal=9009.30 AND s.s_nationkey>20;",21.386199521645246,21,1.0002999999869644,0,0.0
18,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice<41523.84 AND c.c_acctbal<4676.00;",78518.70631106538,85007,2.927300000010291,0,0.0
