query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.gender>1 AND bfp.product_category_3=9 AND bfp.product_category_2>6 AND bfp.purchase>3522 AND bfp.product_category_1=1;,304.3250088916867,332,14.396699999991824,0,0.0
1,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category<3 AND bfp.product_category_2<11 AND bfp.product_category_1>1 AND bfp.age<7 AND bfp.marital_status=0 AND bfp.gender>1 AND bfp.product_category_3=13 AND bfp.purchase<16144 AND bfp.stay_in_current_city_years<2 AND bfp.occupation<5;,24.24158403232569,29,15.33030000000224,0,0.0
2,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.purchase>23623 AND bfp.city_category>2 AND bfp.product_category_2<15;,62.98457048959085,55,6.000300000010839,0,0.0
3,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.marital_status>0;,67202.0,67202,0.7869000000084725,0,0.0
4,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years<3 AND bfp.marital_status=1 AND bfp.product_category_3=3 AND bfp.city_category>1 AND bfp.gender>1 AND bfp.age>3;,33.714432235168395,26,6.046300000008387,0,0.0
5,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years>3 AND bfp.gender=1 AND bfp.product_category_1<5 AND bfp.city_category<3 AND bfp.marital_status>0 AND bfp.occupation>19 AND bfp.product_category_3>10 AND bfp.product_category_2<3 AND bfp.age<4 AND bfp.purchase>12042;,5.383058864038898,11,12.0868999999999,0,0.0
6,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation=3 AND bfp.stay_in_current_city_years=4 AND bfp.product_category_1<12;,872.5181933935935,918,4.154799999994907,0,0.0
7,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3=10 AND bfp.gender<2 AND bfp.age>2 AND bfp.product_category_2=3 AND bfp.purchase<12983 AND bfp.city_category>2 AND bfp.stay_in_current_city_years=3 AND bfp.product_category_1=2 AND bfp.marital_status>0 AND bfp.occupation>13;,1.0,1,12.470300000003931,0,0.0
8,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.age>4 AND bfp.product_category_3<13 AND bfp.occupation=20 AND bfp.product_category_1=6 AND bfp.marital_status<1 AND bfp.city_category=2 AND bfp.gender=1 AND bfp.stay_in_current_city_years=3 AND bfp.product_category_2=8;,1.0,1,9.530999999995515,0,0.0
9,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years<4;,112191.0,112191,0.308200000006309,0,0.0
10,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category=3 AND bfp.occupation=14 AND bfp.purchase<15488 AND bfp.product_category_1>8 AND bfp.gender=2 AND bfp.stay_in_current_city_years=2 AND bfp.marital_status=0;,8.532985449582917,7,4.7048999999930174,0,0.0
11,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.marital_status<1 AND bfp.product_category_3<10 AND bfp.stay_in_current_city_years>4 AND bfp.product_category_2>3 AND bfp.purchase<9923 AND bfp.age=5;,43.371373306679196,49,8.552399999999238,0,0.0
12,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_2=2 AND bfp.stay_in_current_city_years<2 AND bfp.occupation=15 AND bfp.product_category_3>8 AND bfp.marital_status=1 AND bfp.city_category>1 AND bfp.purchase<11727 AND bfp.age=4;,2.0363229356171315,2,9.351300000005835,0,0.0
13,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation=0 AND bfp.product_category_1>6 AND bfp.stay_in_current_city_years=2;,639.9619812889919,641,2.868900000009944,0,0.0
14,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1>11 AND bfp.stay_in_current_city_years=1 AND bfp.age=1;,6.013084127007158,8,2.741400000005001,0,0.0
