query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=9 AND f.fps>145.0;,115038.37553856488,115940,3.321000000141794,0,0.0
1,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel<6 AND f.fps>194.7;,18022.679752114404,15937,3.1696000005467795,0,0.0
2,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel<9 AND f.fps=121.9;,2.333754610766495,6,3.356299999722978,0,0.0
3,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=2 AND f.fps=50.0;,1.9684490268508477,4,3.3297000009042677,0,0.0
4,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel>1 AND f.fps>42.7;,382376.6106994762,382988,3.214300002582604,0,0.0
5,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=6 AND f.fps<20.0;,112.81818436693965,178,3.2025000000430737,0,0.0
6,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=2 AND f.fps<90.0;,10.924201457065438,14,3.267500000220025,0,0.0
7,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel>5 AND f.fps=75.6;,21.790966319702413,18,3.2867000008991454,0,0.0
8,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel<2 AND f.fps=310.0;,2.6634166529059797,6,3.234100000554463,0,0.0
9,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=2 AND f.fps<110.0;,12.763532530640717,15,3.1804999998712447,0,0.0
10,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=3 AND f.fps<220.0;,6251.041373751029,6343,3.38729999930365,0,0.0
11,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel>8 AND f.fps>192.5;,83235.93855933352,85268,3.084100000705803,0,0.0
12,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel<5 AND f.fps>220.0;,4469.356307938555,3130,3.0962000018917024,0,0.0
13,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel>9 AND f.fps=40.0;,1.0,1,3.979299999627983,0,0.0
14,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel>4 AND f.fps<267.6;,310492.5279201345,309587,3.250300000217976,0,0.0
15,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel<10 AND f.fps=215.0;,3.9999999999999423,4,3.247700002248166,0,0.0
16,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel<9 AND f.fps<165.3;,87254.84508827893,88587,3.23710000157007,0,0.0
17,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=5 AND f.fps<137.8;,17027.51426086514,14495,3.2016000004659873,0,0.0
18,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel>3 AND f.fps>80.3;,292332.3819829662,294672,3.426499999477528,0,0.0
19,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=6 AND f.fps>250.0;,4.923977096959293,7,3.2879999998840503,0,0.0
20,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel<8 AND f.fps=57.9;,1.6002246140146277,2,3.2628999979351647,0,0.0
21,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=5 AND f.fps<105.2;,11255.904750159905,8562,3.268100001150742,0,0.0
22,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel<9 AND f.fps<239.1;,96719.14583212914,98004,3.3072999976866413,0,0.0
23,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=6 AND f.fps=300.0;,2.253258562719932,4,3.231999999115942,0,0.0
24,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel<5 AND f.fps<290.0;,68385.3127809126,69266,3.2639000019116793,0,0.0
25,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=1 AND f.fps=430.0;,1.0,1,3.2817000028444454,0,0.0
26,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel>7 AND f.fps=193.4;,9.328410610119418,5,3.1596000007994007,0,0.0
27,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=10 AND f.fps<40.0;,2.5992531446541776,3,3.3199000026797876,0,0.0
28,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel<2 AND f.fps>190.0;,2083.3879528327925,1089,3.125399998680223,0,0.0
29,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=1 AND f.fps=100.0;,724.7756931319174,714,3.365000000485452,0,0.0
30,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel>7 AND f.fps=80.9;,15.388648522148344,14,3.3304999997199047,0,0.0
31,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=4 AND f.fps<360.0;,55761.10390326303,55845,3.3051999998860992,0,0.0
32,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=10 AND f.fps=20.0;,1.0,1,3.4214999977848493,0,0.0
33,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel=2 AND f.fps=110.0;,1.0,1,3.2691999986127485,0,0.0
34,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel>1 AND f.fps=215.1;,5.882201711337161,6,3.0731000006198883,0,0.0
35,SELECT COUNT(*) FROM fps f WHERE f.gpushadermodel<4 AND f.fps>250.0;,969.0722347728716,480,2.8941000018676277,0,0.0
