query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3>14 AND bfp.purchase<10966;,31240.466666666664,31237,4.769899998791516,0,0.0
1,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3<10 AND bfp.purchase>19070;,5922.724749772515,5917,4.496100002143066,0,0.0
2,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3=18 AND bfp.purchase=8744;,1.0,1,5.020499997044681,0,0.0
3,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3>10 AND bfp.purchase<19561;,111485.35277697562,111518,5.4303999968396965,0,0.0
4,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3=3 AND bfp.purchase=7731;,1.0,1,4.913199998554774,0,0.0
5,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3=6 AND bfp.purchase>19276;,412.47080291970747,410,4.560900000797119,0,0.0
6,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3>11 AND bfp.purchase=5829;,4.711267605633798,6,4.796599998371676,0,0.0
7,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3<16 AND bfp.purchase<4259;,11263.902768399734,11240,4.576200000883546,0,0.0
8,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3<9 AND bfp.purchase=8169;,3.8016528925619704,5,4.663700001401594,0,0.0
9,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3<10 AND bfp.purchase>15858;,9416.77833437695,9449,4.238699999405071,0,0.0
10,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3=6 AND bfp.purchase>8213;,4006.5316315205305,4006,4.895099998975638,0,0.0
11,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3>13 AND bfp.purchase=5239;,8.161745827984605,9,4.750200001581106,0,0.0
12,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3>3 AND bfp.purchase<20123;,163762.9999999999,163763,4.917999998724554,0,0.0
