query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<17 AND bfp.purchase>9703;,88777.03514294335,88788,2.138400002877461,0,0.0
1,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<7 AND bfp.purchase>13311;,29268.74255511681,29158,1.9128000021737535,0,0.0
2,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>7 AND bfp.purchase>13266;,27413.822022046716,27430,1.9240000001445878,0,0.0
3,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>17 AND bfp.purchase<13021;,8533.207274185594,8674,2.197500001784647,0,0.0
4,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation=11 AND bfp.purchase=7155;,1.0,1,2.230599999165861,0,0.0
5,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation=1 AND bfp.purchase<13526;,8838.706533810464,8999,2.1430999986478128,0,0.0
6,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>11 AND bfp.purchase<4265;,5533.706265361566,5262,1.8670000026759226,0,0.0
7,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>7 AND bfp.purchase=5590;,1.0,2,2.218199999333592,0,0.0
8,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<5 AND bfp.purchase<6154;,11757.159674011476,12115,2.01069999820902,0,0.0
9,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>8 AND bfp.purchase>13071;,28095.04849457057,28129,1.9257999992987607,0,0.0
10,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>18 AND bfp.purchase>2126;,11300.424316904548,11290,2.151700002286816,0,0.0
11,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>17 AND bfp.purchase<10640;,5965.03689649721,5999,2.1735000009357464,0,0.0
12,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>2 AND bfp.purchase<8889;,42697.02289681342,42609,2.0470999988901895,0,0.0
13,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>13 AND bfp.purchase>5854;,40543.27795265404,40800,2.0698999978776556,0,0.0
14,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>11 AND bfp.purchase>4439;,53930.895462320135,54227,2.119600001606159,0,0.0
15,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<7 AND bfp.purchase>6028;,66215.9840167881,65926,2.073800002108328,0,0.0
16,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<18 AND bfp.purchase>19476;,8425.72633884501,8421,1.8669000019144733,0,0.0
17,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation=11 AND bfp.purchase>8255;,2248.128785592112,2275,2.0704000016849022,0,0.0
18,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>12 AND bfp.purchase>11699;,25840.201094109896,25880,1.9489000005705748,0,0.0
19,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<8 AND bfp.purchase>10818;,56275.038966265616,56238,2.3492000000260305,0,0.0
20,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation=13 AND bfp.purchase<15853;,1661.916502138863,1605,2.5120000027527567,0,0.0
21,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<16 AND bfp.purchase<15792;,104248.858094768,104120,2.226399999926798,0,0.0
22,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>0 AND bfp.purchase<9630;,51709.131760884244,51666,2.200200000515906,0,0.0
23,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<4 AND bfp.purchase=13592;,1.8869076999012961,2,2.300799998920411,0,0.0
24,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>12 AND bfp.purchase=2852;,3.7294208960372663,4,2.2544000021298416,0,0.0
25,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>16 AND bfp.purchase=1601;,1.0,1,2.188200000091456,0,0.0
26,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<14 AND bfp.purchase=3795;,7.986158423526384,9,2.3658999998588115,0,0.0
