query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1<10 AND bfp.purchase=12773;,9.937655860349212,10,5.805799999507144,0,0.0
1,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1=8 AND bfp.purchase<4172;,793.9122214719781,820,9.843399999226676,0,0.0
2,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1<11 AND bfp.purchase<4291;,14346.011816340313,14346,7.33109999782755,0,0.0
3,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1=2 AND bfp.purchase>9912;,10214.529702970292,10224,5.561699999816483,0,0.0
4,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1<4 AND bfp.purchase=15583;,50.926503340756334,51,7.5728000010713,0,0.0
5,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1=1 AND bfp.purchase<15736;,63795.99999999997,63796,5.530499998712912,0,0.0
6,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1=15 AND bfp.purchase=21044;,1.0,1,4.881900000327732,0,0.0
7,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1=11 AND bfp.purchase<6060;,1628.6154970760265,1625,4.406599997309968,0,0.0
8,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1=4 AND bfp.purchase>2795;,2239.150596877872,2248,6.965200002014171,0,0.0
9,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1<15 AND bfp.purchase<10874;,68961.99999999999,68962,5.583600002864841,0,0.0
10,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1=13 AND bfp.purchase<752;,538.0845839017733,580,4.239500001858687,0,0.0
11,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1<12 AND bfp.purchase=3611;,8.00000000000002,8,5.1917000018875115,0,0.0
12,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1>6 AND bfp.purchase<2190;,1834.8537025888038,1745,4.082600000401726,0,0.0
13,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1>5 AND bfp.purchase<20674;,21837.0,21837,5.1407999999355525,0,0.0
14,SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1=6 AND bfp.purchase>12131;,6993.322222222223,7097,5.330599997250829,0,0.0
