query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=701 AND f.fps=60.0;,2.0967353792857235,4,3.654399999504676,0,0.0
1,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1340 AND f.fps<72.0;,82.68492506216809,344,3.613600001699524,0,0.0
2,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>1283 AND f.fps<91.3;,78810.67842283408,67667,3.0793000005360227,0,0.0
3,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>977 AND f.fps=133.9;,10.949237294566615,11,3.1185000007099006,0,0.0
4,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<925 AND f.fps=400.0;,21.072330255308035,13,3.202299998520175,0,0.0
5,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<1980 AND f.fps<144.5;,284861.5713421604,284858,3.1357000007119495,0,0.0
6,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=630 AND f.fps<0.0;,1.0,0,3.102899998339126,0,0.0
7,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>1590 AND f.fps>149.6;,76643.47126687085,81191,3.2678999996278435,0,0.0
8,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>540 AND f.fps<87.3;,125669.48024588941,125683,3.1024999989313073,0,0.0
9,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>1033 AND f.fps=57.1;,4.660413495672464,5,3.1009999984235037,0,0.0
10,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=918 AND f.fps>120.0;,26.441888507559653,10,3.364799998962553,0,0.0
11,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>550 AND f.fps>103.4;,238488.24278852908,238472,3.151700002490543,0,0.0
12,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<1150 AND f.fps=127.5;,1.0,1,3.0752999991818797,0,0.0
13,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>1750 AND f.fps=319.5;,1.0,1,3.68489999891608,0,0.0
14,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1545 AND f.fps<197.8;,3600.4593205705523,3682,4.130700002860976,0,0.0
15,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>871 AND f.fps<235.6;,344168.4446133738,344083,4.552399997919565,0,0.0
16,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1647 AND f.fps<80.0;,1.0,0,3.7643000032403506,0,0.0
17,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>680 AND f.fps=22.2;,1.0,1,3.793300002143951,0,0.0
18,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>350 AND f.fps=61.8;,15.000000000000878,15,4.462400000193156,0,0.0
19,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=736 AND f.fps=90.0;,1.0,1,3.690500001539476,0,0.0
20,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>871 AND f.fps=146.1;,16.00000000000222,16,4.002300000138348,0,0.0
21,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<640 AND f.fps<70.0;,2857.0881228133,2839,3.5090999990643468,0,0.0
22,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<930 AND f.fps=620.0;,1.0,2,3.647800000180723,0,0.0
23,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1442 AND f.fps=80.0;,1.0,1,4.256500000337837,0,0.0
24,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>589 AND f.fps=340.3;,1.0,1,3.719100001035258,0,0.0
25,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1000 AND f.fps=240.0;,53.274481367128324,30,3.569799999240786,0,0.0
26,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<723 AND f.fps=140.0;,34.58503652366316,47,3.797399996983586,0,0.0
27,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>1557 AND f.fps<88.8;,42445.474742651706,35031,3.469999999651918,0,0.0
28,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=498 AND f.fps<50.0;,4.4451650943396155,1,4.465699999855133,0,0.0
29,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>1350 AND f.fps<116.7;,112979.99550309945,102387,3.7560000018856954,0,0.0
30,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>1015 AND f.fps>43.2;,362274.81168043974,363963,3.6557999992510304,0,0.0
31,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1086 AND f.fps=110.0;,1.0,1,4.002599998784717,0,0.0
32,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<880 AND f.fps<300.0;,15385.778201246181,15430,4.295999999158084,0,0.0
33,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1038 AND f.fps=90.0;,1.0,1,4.242399998474866,0,0.0
34,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>667 AND f.fps=700.0;,74.9908601547606,75,3.693899998324923,0,0.0
35,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<625 AND f.fps>280.0;,5.911525057386505,11,3.907199999957811,0,0.0
36,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1354 AND f.fps<70.0;,1.0,2,3.550800000084564,0,0.0
37,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=773 AND f.fps=50.0;,1.0,1,3.70660000044154,0,0.0
38,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<667 AND f.fps<90.0;,4226.400940156181,4187,4.167799997958355,0,0.0
39,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>450 AND f.fps>56.2;,369625.1491745286,369626,3.2896000011533033,0,0.0
40,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>667 AND f.fps<325.0;,410971.1129467567,410977,3.4471999970264733,0,0.0
41,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<1350 AND f.fps>36.1;,133568.81934987978,131414,3.77680000019609,0,0.0
42,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>1815 AND f.fps=189.2;,1.0,1,3.3109999967564363,0,0.0
43,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>589 AND f.fps>131.0;,173848.97736839595,173832,3.2673999994585756,0,0.0
44,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>783 AND f.fps=335.9;,1.0,1,3.5873000015271828,0,0.0
45,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=907 AND f.fps=30.0;,1.0,1,3.5683999994944315,0,0.0
46,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<575 AND f.fps>150.0;,17.883070144441923,26,3.965200001402991,0,0.0
47,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1750 AND f.fps=130.0;,2.1247809251035212,3,3.372999999555759,0,0.0
48,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<780 AND f.fps=980.0;,1.0,1,3.4043999985442497,0,0.0
49,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>1442 AND f.fps<317.4;,232127.54181219765,231374,3.8042000014684163,0,0.0
50,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=640 AND f.fps>110.0;,2.5943396226415167,4,3.7913000014668796,0,0.0
51,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>863 AND f.fps<153.1;,287938.13400384225,287695,4.156299997703172,0,0.0
52,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>855 AND f.fps=41.3;,2.968543812558855,3,3.822299997409573,0,0.0
53,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>672 AND f.fps<89.0;,123138.8738815554,123181,3.6256000021239743,0,0.0
54,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>513 AND f.fps>265.3;,47235.61765227604,47236,3.7902000003668945,0,0.0
55,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>740 AND f.fps<208.0;,345878.64138564066,345877,3.557599997293437,0,0.0
56,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>650 AND f.fps<112.4;,194068.10278596552,194115,4.254899999068584,0,0.0
57,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1004 AND f.fps=80.0;,1.0,2,4.112599999643862,0,0.0
58,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>860 AND f.fps=156.0;,9.000000000001503,9,4.290600001695566,0,0.0
59,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<1266 AND f.fps>117.6;,49656.74036476802,43055,4.1446999966865405,0,0.0
60,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<500 AND f.fps=20.0;,40.262529481132106,39,4.099000001588138,0,0.0
61,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>1206 AND f.fps<180.0;,220604.31399496904,218371,3.5974999991594814,0,0.0
62,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>680 AND f.fps>284.0;,43249.53676537192,43236,3.394700001081219,0,0.0
63,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<775 AND f.fps>280.0;,39.705411882360465,41,3.0316000011225697,0,0.0
64,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<602 AND f.fps=130.0;,7.111440321310529,13,5.026700000598794,0,0.0
65,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=779 AND f.fps=50.0;,1.0,2,3.802699997322634,0,0.0
66,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>980 AND f.fps=228.9;,3.9487099638427337,4,5.0265999998373445,0,0.0
67,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>940 AND f.fps<178.9;,294309.12930557213,293581,3.511599999910686,0,0.0
68,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=740 AND f.fps=70.0;,1.0,1,3.498300000501331,0,0.0
69,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1545 AND f.fps<118.7;,1765.8909769577144,1630,3.632400002970826,0,0.0
70,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<680 AND f.fps=280.0;,1.0,1,3.2151999985217117,0,0.0
71,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1600 AND f.fps=80.0;,1.0,1,3.192500000295695,0,0.0
72,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<880 AND f.fps<100.0;,11991.565545150766,12551,3.402099999220809,0,0.0
73,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<830 AND f.fps=30.0;,3583.441862336872,3308,3.365000000485452,0,0.0
74,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<1150 AND f.fps>141.2;,14885.821947315277,11584,3.6306000001786742,0,0.0
75,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>840 AND f.fps=119.5;,22.951024078066823,23,3.378299999894807,0,0.0
76,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<1038 AND f.fps=600.0;,11.215654864446416,4,3.2664000027580187,0,0.0
77,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock<641 AND f.fps=170.0;,2.2071791102589486,5,3.6791999991692137,0,0.0
78,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=874 AND f.fps=30.0;,15.384728773584927,13,3.4095999981218483,0,0.0
79,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>1032 AND f.fps<107.1;,151487.99320336923,147815,3.213099997083191,0,0.0
80,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock=1250 AND f.fps<90.0;,883.3406365283207,1353,3.7496000004466623,0,0.0
81,SELECT COUNT(*) FROM fps f WHERE f.gpuboostclock>675 AND f.fps<205.5;,347054.35510892596,347068,3.2070000015664846,0,0.0
