query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<200 AND f.fps>112.7;,212343.62391374807,217138,4.961499998898944,0,0.0
1,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<266 AND f.fps<46.0;,35493.44053324694,35487,5.151299999852199,0,0.0
2,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<800 AND f.fps=237.7;,1.0,1,4.647599998861551,0,0.0
3,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<200 AND f.fps>175.7;,104342.81168794124,108269,4.707100000814535,0,0.0
4,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=100 AND f.fps=510.0;,8.21568304068474,9,4.799099999218015,0,0.0
5,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<133 AND f.fps>171.9;,104425.81911067129,108546,4.525899999862304,0,0.0
6,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>100 AND f.fps>50.0;,28478.387066963525,24643,5.2174000011291355,0,0.0
7,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<200 AND f.fps<342.5;,381020.8148876891,380672,5.28900000063004,0,0.0
8,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>100 AND f.fps=180.0;,529.16689668063,390,4.839199998968979,0,0.0
9,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=800 AND f.fps=90.0;,1.0,1,4.694499999459367,0,0.0
10,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>200 AND f.fps<40.0;,99.7826407795384,105,5.091600000014296,0,0.0
11,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<133 AND f.fps>199.2;,94659.35615489847,98526,4.568399999698158,0,0.0
12,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<200 AND f.fps>192.4;,95237.24829048177,98956,5.509799997525988,0,0.0
13,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>266 AND f.fps=40.0;,1.497248427672956,1,4.336999998486135,0,0.0
14,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<266 AND f.fps>161.9;,116287.7828157645,116292,5.0396000006003305,0,0.0
15,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>266 AND f.fps=30.0;,4.444477201257863,3,4.226199998811353,0,0.0
16,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=266 AND f.fps<120.0;,199.853842026578,211,4.508900001383154,0,0.0
17,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>266 AND f.fps<20.0;,1.0,2,3.930300001229625,0,0.0
18,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>266 AND f.fps=40.0;,1.497248427672956,1,0.04989999797544442,0,0.0
19,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=266 AND f.fps=10.0;,7.934577420066255,7,4.289900000003399,0,0.0
20,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>133 AND f.fps<480.0;,35607.2968616793,35681,4.18310000168276,0,0.0
21,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>266 AND f.fps<90.0;,11.470813679245285,11,3.882499997416744,0,0.0
22,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<133 AND f.fps<323.1;,378511.7421703296,378134,4.838100001506973,0,0.0
23,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<200 AND f.fps>74.2;,307112.153773169,311792,4.232300001604017,0,0.0
24,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<200 AND f.fps=990.0;,1.9548253346224562,2,4.510799997660797,0,0.0
25,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>100 AND f.fps>620.0;,20.199968204028963,7,4.385500000353204,0,0.0
26,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=200 AND f.fps=600.0;,14.619840763125815,6,4.606399998010602,0,0.0
27,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>133 AND f.fps>120.0;,11416.100799352967,6466,4.3370999992475845,0,0.0
28,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>100 AND f.fps=900.0;,2.6292763575319413,2,4.33070000144653,0,0.0
29,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=800 AND f.fps<40.0;,6.75805817610063,9,4.85619999744813,0,0.0
30,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=200 AND f.fps>80.0;,20226.70613840567,15317,5.050100000516977,0,0.0
31,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<266 AND f.fps>356.9;,7153.616394876339,7152,5.40030000047409,0,0.0
32,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>133 AND f.fps=500.0;,58.3336947786896,13,4.921300002024509,0,0.0
33,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>100 AND f.fps<260.0;,35257.495091639794,37254,5.889799998840317,0,0.0
34,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<133 AND f.fps>55.8;,341261.34312405926,345044,4.72260000242386,0,0.0
35,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<266 AND f.fps<87.3;,127095.74350594234,127083,4.446200000529643,0,0.0
36,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>133 AND f.fps=360.0;,9.941337645081429,5,4.91640000109328,0,0.0
37,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<266 AND f.fps=203.9;,1.9999896601825395,2,4.997600000933744,0,0.0
38,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=200 AND f.fps<220.0;,31659.37174602692,34430,4.8223000012512784,0,0.0
39,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<800 AND f.fps=106.4;,21.999999999999954,22,4.467300001124386,0,0.0
40,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>200 AND f.fps<40.0;,99.7826407795384,105,0.06829999983892776,0,0.0
41,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<266 AND f.fps=190.4;,11.999924911354846,12,4.660599999624537,0,0.0
42,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=133 AND f.fps<210.0;,1890.3679348496028,1991,4.538600001978921,0,0.0
43,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=800 AND f.fps=90.0;,1.0,1,0.063900002714945,0,0.0
44,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<133 AND f.fps>254.4;,46109.100670100735,48108,4.691199999797391,0,0.0
45,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<133 AND f.fps<69.4;,59385.210900843354,54946,5.033900000853464,0,0.0
46,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>200 AND f.fps>0.0;,235.28430369412683,231,4.692899998190114,0,0.0
47,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=266 AND f.fps>140.0;,11.446906799115364,4,4.410399997141212,0,0.0
48,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>200 AND f.fps>80.0;,47.784384817212235,35,4.419299999426585,0,0.0
49,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=266 AND f.fps>130.0;,13.797320661429815,5,4.386499997053761,0,0.0
50,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<133 AND f.fps=124.5;,18.955524315804812,20,4.971499998646323,0,0.0
51,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<200 AND f.fps<267.9;,345237.127843943,343340,4.13720000142348,0,0.0
52,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>200 AND f.fps>20.0;,205.09135221330433,200,4.58499999876949,0,0.0
53,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>133 AND f.fps>10.0;,35241.162721373206,35170,4.033800003526267,0,0.0
54,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<800 AND f.fps=56.6;,7.99999999999985,8,4.0569999982835725,0,0.0
55,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>200 AND f.fps=90.0;,5.614510753516681,5,4.508199999690987,0,0.0
56,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<266 AND f.fps<239.9;,359098.16466299974,359097,4.300900000089314,0,0.0
57,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<800 AND f.fps>54.7;,369791.9058569186,369793,4.408600001625018,0,0.0
58,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<800 AND f.fps<89.8;,127802.52918632094,127803,4.168199997366173,0,0.0
59,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>266 AND f.fps=10.0;,1.0,2,3.9524000021629035,0,0.0
60,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>266 AND f.fps>10.0;,12.22135416666667,11,3.9280000019061845,0,0.0
61,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=200 AND f.fps<180.0;,28725.626937136167,32635,4.1625000012572855,0,0.0
62,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<200 AND f.fps>229.0;,64892.99543241858,67575,5.177499999263091,0,0.0
63,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=800 AND f.fps<20.0;,1.0,2,4.586800001561642,0,0.0
64,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>200 AND f.fps=1000.0;,1.0,1,5.754199999500997,0,0.0
65,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<133 AND f.fps=165.9;,9.657706282593505,10,5.244599997240584,0,0.0
66,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=800 AND f.fps=50.0;,1.6505503144654088,1,5.614000001514796,0,0.0
67,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=800 AND f.fps<50.0;,8.255306603773587,10,4.625500001566252,0,0.0
68,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>100 AND f.fps<180.0;,30727.148948059552,34821,5.487299997184891,0,0.0
69,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=200 AND f.fps=250.0;,843.8517676007217,352,4.803499999979977,0,0.0
70,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<133 AND f.fps>63.1;,329650.98619930487,334172,5.112599999847589,0,0.0
71,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<800 AND f.fps<291.3;,383820.02235652553,383820,4.987000000255648,0,0.0
72,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<133 AND f.fps=188.6;,7.816571626505089,8,5.891500000871019,0,0.0
73,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<266 AND f.fps>171.5;,111494.21752066584,111498,4.755999998451443,0,0.0
74,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=266 AND f.fps=60.0;,10.537266275488518,16,4.684999999881256,0,0.0
75,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>266 AND f.fps>20.0;,10.686419025157235,7,4.565500003081979,0,0.0
76,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=100 AND f.fps<72.7;,81731.41766464165,76633,4.787800000485731,0,0.0
77,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock=100 AND f.fps<209.3;,319338.4408000048,316436,5.525500000658212,0,0.0
78,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock<266 AND f.fps=122.4;,8.999943683518863,9,4.6648999996250495,0,0.0
79,SELECT COUNT(*) FROM fps f WHERE f.cpubaseclock>133 AND f.fps<170.0;,28680.218716902255,32693,5.229700000199955,0,0.0
