query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency>3700 AND f.fps>183.2;,28865.82878740582,32704,6.458100000600098,0,0.0
1,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency>2800 AND f.fps<270.1;,345024.45591668383,344464,6.702800001221476,0,0.0
2,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency>3500 AND f.fps<106.4;,74300.69420470398,69109,6.324499998299871,0,0.0
3,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency<2667 AND f.fps=100.0;,1045.3791298196268,1020,6.47239999671001,0,0.0
4,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency>3000 AND f.fps=102.4;,19.271857711718937,15,6.307899999228539,0,0.0
5,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency<3066 AND f.fps>232.0;,5272.852909260268,3734,6.0354000015649945,0,0.0
6,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency=2666 AND f.fps=200.0;,40.90101781213288,25,5.998499997076578,0,0.0
7,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency>1500 AND f.fps>233.1;,66626.9915978773,66627,5.987300002743723,0,0.0
8,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency<2100 AND f.fps<40.0;,1391.3236306573351,1783,5.550900001253467,0,0.0
9,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency=3700 AND f.fps=102.0;,2.362614234354705,1,5.9987999993609264,0,0.0
10,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency<1600 AND f.fps<30.0;,1.0,0,5.287299998599337,0,0.0
11,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency<3066 AND f.fps=520.0;,1.4273203243857755,2,5.655200002365746,0,0.0
12,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency<2800 AND f.fps>10.0;,22747.731195769673,22931,5.555699997785268,0,0.0
13,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency<2933 AND f.fps<130.3;,30504.16740452357,31048,6.2833000010869,0,0.0
14,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency<3100 AND f.fps<73.2;,24535.582389835872,24185,6.891400000313297,0,0.0
15,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency<3067 AND f.fps<339.6;,56254.73415462836,56631,6.379899998137262,0,0.0
16,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency>2666 AND f.fps<117.2;,183820.56462942483,183081,6.630199997744057,0,0.0
17,SELECT COUNT(*) FROM fps f WHERE f.cpufrequency=1700 AND f.fps=130.0;,7.115231892396126,1,6.542400002217619,0,0.0
