query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate<11200 AND f.fps<170.0;,7079.0847091195,7064,3.634999997302657,0,0.0
1,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate<17100 AND f.fps>310.0;,8.051260471307078,11,3.350500002852641,0,0.0
2,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate=201600 AND f.fps>140.5;,2194.1665641301374,2426,3.255400002672104,0,0.0
3,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate<7000 AND f.fps<50.0;,3561.847287735851,3837,3.229599999031052,0,0.0
4,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate>48000 AND f.fps>163.7;,114770.4859772334,114967,3.2834999983606394,0,0.0
5,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate=25060 AND f.fps>90.0;,107.88684535157566,74,3.2136000008904375,0,0.0
6,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate=55000 AND f.fps=210.0;,4.136283700696832,2,3.410400000575464,0,0.0
7,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate=31260 AND f.fps=100.0;,1.0,1,3.4214999977848493,0,0.0
8,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate=44960 AND f.fps>120.0;,41.55736556082989,11,3.8161999982548878,0,0.0
9,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate>184800 AND f.fps<323.0;,164180.078113848,163587,3.340900002513081,0,0.0
10,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate=157100 AND f.fps=60.6;,1.0,1,3.3358000000589527,0,0.0
11,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate>12750 AND f.fps<81.8;,118219.25589622655,118234,3.218800000468036,0,0.0
12,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate=6900 AND f.fps>40.0;,767.5454009433965,520,3.229100002499763,0,0.0
13,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate<42060 AND f.fps>260.0;,215.62677123955473,197,2.9842999974789564,0,0.0
14,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate=56000 AND f.fps<240.0;,116.83514260402787,122,3.347000001667766,0,0.0
15,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate>42050 AND f.fps>107.9;,233292.73242764146,233403,3.1090999982552603,0,0.0
16,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate>8800 AND f.fps>167.8;,115591.4150943396,115578,3.0703000011271797,0,0.0
17,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate>64260 AND f.fps>64.9;,336543.99137896864,338441,3.135800001473399,0,0.0
18,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate>30940 AND f.fps=70.6;,19.00000000000229,19,3.1739000005472917,0,0.0
19,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate=39600 AND f.fps=50.0;,1.0,1,3.276499999628868,0,0.0
20,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate=1200 AND f.fps=10.0;,1.0,5,3.371700000570854,0,0.0
21,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate<2000 AND f.fps=80.0;,2.4702240566037768,1,3.525600001012208,0,0.0
22,SELECT COUNT(*) FROM fps f WHERE f.gputexturerate>224400 AND f.fps>207.2;,23789.400905768038,26541,3.3072999976866413,0,0.0
