query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<18 AND f.fps>82.4;,299467.49705975683,299467,6.958800000575138,0,0.0
1,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<2 AND f.fps=90.0;,1.0,3,6.339899999147747,0,0.0
2,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=32 AND f.fps=80.0;,1.0,1,6.637999998929445,0,0.0
3,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<18 AND f.fps<232.9;,359145.51475890225,359159,6.291199999395758,0,0.0
4,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=1 AND f.fps=90.0;,1.0,3,6.478800001787022,0,0.0
5,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<18 AND f.fps>188.7;,103327.20691896942,103316,6.275300002016593,0,0.0
6,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=8 AND f.fps=193.5;,1.0,1,6.598899999517016,0,0.0
7,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores>8 AND f.fps>69.1;,2136.1909099620275,2093,6.570000001374865,0,0.0
8,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=14 AND f.fps>100.0;,31.566511661351207,34,6.532300001708791,0,0.0
9,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=4 AND f.fps<143.7;,141895.93230906132,139570,6.796199999371311,0,0.0
10,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<12 AND f.fps<201.2;,351114.56969888485,351021,6.529300000693183,0,0.0
11,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<32 AND f.fps=250.7;,1.9999793203636977,2,6.511199997476069,0,0.0
12,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<3 AND f.fps<67.9;,21365.214015696536,23757,6.471400000009453,0,0.0
13,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<18 AND f.fps=128.8;,12.996734827537802,13,6.4472000012756325,0,0.0
14,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<3 AND f.fps<440.0;,39596.39601264155,39631,6.9798000004084315,0,0.0
15,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=32 AND f.fps=80.0;,1.0,1,0.06919999941601418,0,0.0
16,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<4 AND f.fps>48.0;,25010.372352327857,23341,6.55439999900409,0,0.0
17,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=2 AND f.fps=100.5;,1.0,1,6.695500000205357,0,0.0
18,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<3 AND f.fps>98.7;,12219.590564599923,9953,7.074799999827519,0,0.0
19,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=24 AND f.fps=240.0;,1.0,1,6.498599999758881,0,0.0
20,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=10 AND f.fps=30.0;,1.4140571880438466,4,7.365700002992526,0,0.0
21,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=4 AND f.fps<186.2;,161433.93665820884,157086,6.518400001368718,0,0.0
22,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<12 AND f.fps>235.8;,66182.20111420723,66337,7.614799997099908,0,0.0
23,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<3 AND f.fps<120.5;,33371.29368321708,35278,7.511300002079224,0,0.0
24,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<4 AND f.fps>67.4;,18481.84761779881,16029,6.678599998849677,0,0.0
25,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores>8 AND f.fps=99.7;,1.0,2,7.131799997296184,0,0.0
26,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=32 AND f.fps>80.0;,1.696381580647766,1,7.900900000095135,0,0.0
27,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores>16 AND f.fps=240.0;,1.085356805536964,1,6.565700001374353,0,0.0
28,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores>10 AND f.fps=89.6;,1.0,1,6.949599999643397,0,0.0
29,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<2 AND f.fps<90.0;,4.065861549964975,2,6.257900000491645,0,0.0
30,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<16 AND f.fps=233.5;,1.9972599481975108,2,6.424299997888738,0,0.0
31,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores>4 AND f.fps<175.4;,120712.24570458333,123180,7.152899997890927,0,0.0
32,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=12 AND f.fps=210.0;,4.502443034156301,1,6.44560000000638,0,0.0
33,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores>6 AND f.fps<65.4;,5614.771912607754,7445,7.18599999891012,0,0.0
34,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<2 AND f.fps<90.0;,4.065861549964975,2,0.06240000220714137,0,0.0
35,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=8 AND f.fps>92.4;,34837.705696087054,32854,7.963100000779377,0,0.0
36,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<10 AND f.fps<98.3;,149065.85435757527,149003,6.916100002854364,0,0.0
37,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=18 AND f.fps<500.0;,68.41056366153568,67,7.330700002057711,0,0.0
38,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores>3 AND f.fps=168.7;,9.911866960577465,10,6.564300001627998,0,0.0
39,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=6 AND f.fps<55.0;,8643.061934041652,6350,6.429700002627214,0,0.0
40,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=10 AND f.fps=500.0;,1.7484274596040403,4,6.990599998971447,0,0.0
41,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores>3 AND f.fps<48.5;,20732.186419562593,19061,6.287599997449433,0,0.0
42,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<10 AND f.fps>137.0;,171830.2202611347,171864,7.226400000945432,0,0.0
43,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores>18 AND f.fps=240.0;,1.0,1,6.895399998029461,0,0.0
44,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores<16 AND f.fps>77.8;,329046.22535444226,329054,6.741599998349557,0,0.0
45,SELECT COUNT(*) FROM fps f WHERE f.cpunumberofcores=18 AND f.fps<170.0;,45.738793100500914,34,6.999000001087552,0,0.0
