prediction,true
1675,4
625,49
9913,17012
2909,333
2,4
4269,71
16,6
55267,44211
691,1119
24757,21723
15364,14544
2,1
275573,274898
30,2
582,527
47543,63633
327849,329267
2292,2364
249,13
1067,141
231513,216785
21,4
10871,15439
93550,88949
7,2
22,6
59,5
83,6
509,23
225304,226021
213598,210869
4651,14577
698,1611
44168,31249
872,767
11,168
74735,65840
1983,1876
7,1
3,5
7,1
969,1136
4341,646
1987,1879
71527,61804
111,26
4,5
43833,30951
22,5
404612,404946
2,1
3,7
22,1
1,1
22,11
21,1
6,58
1339,1805
2,1
108573,110771
187,3
1398,314
7,1
350,1022
13,1
21589,31251
42018,43217
251,230
3,5
7,1
16,1
691,1119
340930,349068
14561,19302
2115,2339
187,3
2,2
7062,13532
66,6
61579,61878
12116,18638
68233,62535
42121,50042
1104,45
55041,68247
385218,393059
8650,9048
118394,123369
131917,119426
51233,41666
65595,68484
1126,1800
7,1
63362,66329
72758,73012
7,2
6581,9965
3,1
1,1
211,8
111676,116336
175165,179886
40150,41068
748,4793
20,14
221787,225163
7569,5673
16,5
187956,191694
20,3
1,1
1065,414
1,1
11,90
8672,9169
376,417
89844,85175
29845,38582
21,16
2,3
657,53
264962,270494
88,94
1,1
7681,4951
22,16
10355,15316
48,3
6,3
363257,365036
22,8
47089,47166
11838,15401
25,14
6,1
376635,376681
34490,42778
51,33
1461,84
99,45
51551,64066
7721,4965
277812,275552
319,385
187,3
349009,346908
105360,99116
1612,1693
67,593
75877,97053
335946,333088
48539,48537
8896,1743
259575,249330
2308,2393
17391,17313
172864,172932
1415,1840
22,4
16,12
347713,352943
1,1
22,5
16,3
16,2
199417,204879
88703,80899
2,2
228,13
75,504
22,24
10752,6806
21,3
2,1
2,1
797,2354
1,1
243468,246650
13,2
33,5
408,119
98393,100906
30620,39147
17,4
312960,312770
376,417
13,1
3,7
1039,623
20,14
3,1
77616,69753
13683,19084
16,6
27128,30553
14295,7908
3205,301
11,8
114619,124595
13777,15436
25577,28825
83,6
1050,1137
307328,304676
17,2
1104,45
164118,169316
21,7
82,13
14605,19351
217822,222568
5678,1539
33690,44585
49271,58620
10411,10661
1,1
1,1
969,1136
22,13
16,2
55,233
14758,17291
61481,61789
666,54
355087,355781
65119,68210
51699,50232
2262,7928
100,726
107520,94513
191,6
323523,322837
902,159
67236,56954
1153,1050
14077,22883
53,151
113344,114478
167786,152068
2377,192
1785,1553
22,6
11753,15400
14185,6010
30,2
206,160
1,1
1,3
22,258
889,1130
128,10
71399,61544
7,2
227132,231925
13,6
17302,19908
20,14
32961,33339
409,1042
34451,24887
126476,130051
34832,15939
118,142
1970,2154
360211,358567
55157,68346
13,3
21,20
228,304
13400,4115
22,7
22,4
22,56
14498,17288
22747,27972
88494,105338
127044,125832
14377,12883
9386,843
683,278
140726,140202
13,1
97283,112947
63804,66560
16,5
105840,110329
176958,183345
13777,15436
1518,1851
6,2
3,6
22,3
1159,1108
519,58
8195,5472
1162,1139
8268,10234
9913,17012
6439,1637
54888,68208
22,6
14596,19338
4606,9386
69523,72710
293,370
1,2
7392,2185
270357,274891
71405,61550
297622,298861
21,6
13,3
23103,15445
1398,314
1665,500
1331,1043
1033,820
117,86
1,1
1936,1873
128,85
199,101
5909,866
3498,4342
1648,1861
31313,31327
1950,1582
1,1
18994,4003
114,803
21,19
103791,96935
16,17
238388,238312
16,17
413757,413994
22,12
6868,1171
22982,21709
351514,358490
1,1
17487,17320
11599,18449
1054,738
22,25
11,6
85914,78411
15780,17306
20,6
2,1
6,1
22,1
42170,50073
4,1
22,1
34328,25256
2,1
85573,96263
127403,126088
625,49
187,3
34,5
267,981
56,103
178024,184619
8987,17364
1,2
30,4
181647,185761
7,1
1398,314
827,710
8948,1794
22,8
11,168
17,3
105353,99114
5857,179
10297,10036
78,41
64,52
21,1
171,1036
82401,98757
35262,35383
217,292
311094,318298
5383,716
54998,68225
139267,151107
74,12
13,1
9834,10309
85789,78329
1,1
7,1
7234,6963
74,12
238031,237968
1,1
51412,64000
16,4
7,1
374,416
22,2
15544,17304
22,20
41,3
691,1119
185254,185641
962,37
75,6
2,1
50883,34752
13,1
16,3
17391,17313
9598,10301
4785,99
171,1036
13459,3898
21,7
51609,64089
16,1
13,8
3,5
264926,265043
7950,4380
55632,44402
22,2
37720,39141
22,10
9432,13761
748,4793
5,1
16,1
90,44
61537,61836
1,2
12932,17238
345,406
10,3
15819,5606
46,18
44456,44365
107525,118024
64396,57922
29819,38561
292060,290480
81442,103375
83,6
16978,18854
8672,9170
46301,47225
2,1
456,1467
1153,1050
32867,33200
2,4
826,697
13362,4084
1,1
1,1
16,10
889,1130
22,10
929,1740
122149,109173
1011,263
701,337
200,4
8523,11549
7,4
428,1808
16,2
814,71
598,1567
19083,4053
2,5
5,14
483,2041
100475,101266
32,133
2,2
88209,80452
1773,1868
112159,106818
251372,251371
373482,383408
240,1092
100,726
271735,267299
512,1087
83,699
1677,1862
201,12
33304,24340
861,1128
1,2
1328,1827
