prediction,true
1,4
176,344
94992,67667
20,11
170,13
283708,284858
1,1
64343,81191
127104,125683
20,5
19,10
238312,238472
4,1
1,1
4129,3682
346306,344083
10,1
22,1
22,15
2,1
22,16
640,2839
1,2
3,1
22,1
57,30
490,47
65870,35031
4,1
126695,102387
347710,363963
1,1
13964,15430
2,1
112,75
346,11
7,2
2,1
1524,4187
369102,369626
410501,410977
144213,131414
1,1
173268,173832
22,1
2,1
682,26
1,3
1,1
232532,231374
23,4
291531,287695
22,3
126374,123181
47264,47236
347025,345877
195389,194115
3,2
22,9
68453,43055
3,39
228642,218371
42408,43236
792,41
78,13
2,2
20,4
297798,293581
3,1
2526,1630
40,1
3,1
5433,12551
518,3308
26522,11584
22,23
46,4
33,5
2,13
163899,147815
551,1353
347792,347068
4,66
59094,71987
269008,263895
14,16
1,3
248449,266566
43,3
22,24
2175,599
19,1
1201,2066
4,3
13,2
236847,237631
20,6
12,2
1095,185
43,1
213820,213282
7,1
3,1
130,1176
324843,321136
37,92
1,1
22,16
4,1
22,26
1,1
1,2
22,1
43,27
6,1
10,2
22,24
19,9
1959,2223
22,2
309,292
56072,37872
3859,4743
1190,2830
96021,68999
14,2
11,1
22,3
91042,64391
22,14
55683,72003
22,11
14,5
66,111
1,2
37566,15833
100727,113845
66594,66674
170583,172774
414552,415029
2295,3246
157074,169101
5734,6625
60654,61784
344953,352151
2,1
55908,61064
126,222
317850,315664
31131,43071
134,42
3831,2916
212,399
210914,239949
22,1
382499,386937
68219,63842
101033,115025
3,11
18,4
11,2
65972,66547
65678,73602
589,397
298059,296280
4,1
21,2
1399,1728
13445,6349
194,1638
7119,7009
2169,183
22,2
2567,378
260,384
19,12
14,1
22,11
22,2
105,23
37,39
22,13
238,443
4,1
140978,140505
922,1124
4,2
1008,1104
24025,21568
1241,1981
22,24
69884,67613
8,5
247215,245043
5062,4819
29,1
2,1
106,297
175,18
3,1
3,1
14,2
389232,390151
248134,240218
395278,397563
20,2
975,490
3,1
22,23
10,4
140,729
31,1
137534,122570
95008,91405
3,1
130774,106714
2,2
122695,109439
8,1
231646,253616
1173,1100
418,344
49,35
22,4
22,21
43,1
52,155
2,1
297401,295679
2,3
3,1
13,56
294615,298925
250216,268369
22,1
552,80
20288,4525
20,11
4,2
22,7
100583,107696
336543,333687
19,17
10,9
344,453
21320,8670
10,3
330150,327316
4,10
5,1
353469,353409
3,6
78189,58747
46000,56968
4712,20422
1239,1615
260675,250075
4,5
298354,294771
2006,2137
40877,41934
2834,1940
22,1
128,990
22,3
12,21
15,53
94310,70341
914,33
25,6
3,1
22,21
22,8
98621,101151
224253,226542
133,171
2369,221
38,4
954,343
4,1
75,174
401443,401817
36223,34341
1320,7099
392,36
524,388
254104,281299
3246,1545
570,1528
125,225
38,7
39033,43895
22,20
68718,64043
28094,47152
22,1
25,1
10,1
84312,107059
22,3
234902,242101
1,1
22,24
4,6
40169,44897
21,1
34,2
4868,11300
41,63
753,701
1,1
411029,411464
34380,21064
15,1
2170,1581
310399,321289
44258,63004
1309,1094
2,1
160071,170872
21,1
298251,312786
3,38
390,14
20,12
27133,39536
1340,644
295833,299306
226498,215603
4,1
22,25
50,133
493,180
13808,15421
307420,302483
2,7
893,992
320923,320416
651,735
140303,140412
2387,1177
10,11
263108,256726
3,1
3,3
22,2
2,1
2,3
289,50
1946,1468
39317,41659
6821,6669
34,20
21911,21749
387,144
3,1
19211,7361
652,647
1,1
1,1
23355,6677
6821,6669
1,2
12,1
3,2
884,571
16,16
54911,39959
1,1
5297,5129
126495,124080
29,1
41,34
154,23
176,49
10,1
52,8
22,1
357291,357122
14,13
21516,8461
282943,283938
1,6
1,1
21,16
150,5
2158,182
305316,302587
276411,275948
22,2
4,6
317024,315523
30571,49634
1353,1514
25,5
6723,6220
20,117
1,1
176330,182390
11,4
41,4
22,18
146590,133135
1,2
58557,61432
77,23
22,14
29,7
22,4
2,19
4,1
18717,4632
4,2
41,2
1,1
2,1
136,23
323438,328180
1,21
641,216
172092,156223
1237,1402
26,10
20,2
172,76
22,1
140806,132139
661,862
2862,18
4,29
60,8
128757,154781
3023,3122
225391,249058
22,1
57,4
3,1
15835,3172
195156,193566
4,3
31,29
31,1
407915,408604
96901,100450
2,3
141549,159686
10,65
41983,20285
1460,87
34,14
43,1
2213,3551
1440,90
21,22
29,136
305250,299104
320754,319444
21,2
56457,86990
2,1
16,19
3223,1533
43,7
2700,2967
328523,341755
160,26
1892,1021
1,1
1,8
22,18
29,2
171160,154729
3,5
12,14
109006,108739
2,14
44,33
382519,382247
372522,372484
60674,34969
22,2
12,107
26,69
1,3
134,42
41,1
34491,30721
42,229
17,75
4,1
2,1
20,10
1,2
175905,187301
38,2
10,2
10925,14716
1,1
2337,2637
3,30
