prediction,true
25061,32704
346724,344464
87609,69109
1536,1020
19,15
8961,3734
42,25
66564,66627
178,1783
2,1
1,1
3,2
24255,22931
23835,31048
13087,24185
56457,56631
190107,183081
12,1
32,328
9568,2320
3274,3280
284,598
29117,33408
8,10
2919,120
52,43
24104,14386
1960,363
345250,343028
61864,67350
3,1
105,140
1,2
22,3
21,13
3,1
154722,139720
234,102
2,4
952,6620
54417,67678
353536,364607
144,1
22,1
22,14
73,309
7724,6628
294,5
35,2
136,9
88658,100368
1,3
19,20
42054,59474
66387,66522
1,1
39758,52434
8772,14938
46775,37800
10224,10024
152,34
271696,262816
66922,75444
2,2
28273,33316
12858,22102
1,1
4791,4801
34622,23646
112275,130904
369046,366899
63,33
1,1
6508,1659
1,3
2,3
1,1
17,2
8852,1843
163203,151452
3923,107
414701,415126
22,3
22,1
238783,231996
67,585
1,1
99,5
38345,30017
22,41
36,108
3,1
400881,401086
1,1
2,1
21,8
353730,353421
6,1
2804,2220
22,19
22,11
1,1
1,1
4,1
309050,305039
1,3
378924,379023
1836,8463
219,85
247,8
973,17
1,8
325,72
181594,169784
44969,52930
16,4
38,1
350003,349183
281216,275692
3,1
40424,28872
315027,310807
16495,16146
18,1
2,1
1,8
12025,21951
70105,73048
1,1
556,872
6859,2643
6,1
3,7
297550,298110
13,9
69,70
1,1
72328,72992
26,12
30569,19464
118388,127258
15,1
126,241
2270,1663
298037,295081
14,3
20,7
2937,1513
36,1
22,15
11061,10668
11,13
1,1
275483,276889
61329,61911
17,30
6270,10546
214707,225140
3,1
2,1
336,488
78799,71218
504,1428
1,2
478,802
298272,294515
21,1
59,536
22,2
1269,9
21,4
62852,55958
26121,31984
295235,297576
21,16
7656,18678
51,2
385219,392822
22,1
30,32
130649,124018
185318,184652
712,324
18721,9953
62978,68531
301029,298405
21,5
24372,23501
20,4
2114,3735
21703,12186
141540,140676
2,2
354,485
231513,225694
359280,359240
18,1
4475,4581
549,572
24098,14383
125558,122763
19,5
295498,297896
21,19
9,6
22,15
20545,23031
16756,9941
179811,183959
194,427
22,1
11000,10666
15319,28305
233357,221791
179,60
51515,50579
469,330
305929,303677
55249,48188
19,7
19224,8856
21,15
178426,184220
310402,305823
22,13
3,1
11010,24166
20,9
618,734
12533,12678
3126,53
40724,57524
257225,269142
21,6
188479,199502
9,5
425116,425083
10,7
60050,52330
192,100
22,1
7731,10465
2,2
6798,5827
341,597
3,1
2,3
22,14
259,365
68338,71351
4821,3911
15,5
37989,48533
306203,302153
22,3
41632,59317
1,1
3,2
2,3
271969,282432
98494,80013
26,11
32137,35627
21,19
1,1
42,13
218005,225472
22500,17536
3,2
4536,4080
73,4
212,560
1,5
239799,250294
18,3
741,416
16,18
24,3
309312,305450
12649,13342
2,2
321833,333006
3399,2899
30,2
20862,19608
239,131
14,80
22,10
126760,125621
398556,400241
78478,71001
66654,68544
283835,284625
2210,2522
16,102
31301,28566
19,7
4,1
3,11
15076,16076
8074,8591
174947,157137
12,3
38670,38246
3,2
14112,16110
61998,66171
360,78
525,469
18,3
129880,123199
304078,300023
522,359
1,1
5407,15795
226043,214601
1,1
40,1
122790,122983
17298,30416
8922,10241
1,2
21,2
19,9
22,14
1,1
541,19
8869,910
219901,210149
168195,158832
1,9
1960,363
356556,356094
271206,264777
20,1
63479,52948
17,8
142505,134657
1,1
1,4
10750,5332
36462,35714
7073,7259
1,3
493,8
240164,250977
318922,331295
252622,263341
38,111
344,800
1,1
22,39
451,433
3416,3438
1,1
46,2
264,87
91249,72967
256,1
3,2
9222,8824
6,1
32669,23050
272779,263847
17,2
1721,5758
309444,308953
228729,221914
24177,31848
483,577
14,3
4899,685
25810,20148
24,3
681,5638
65583,68396
605,1061
22,2
16303,16211
15,5
127638,126711
1,1
238,130
47373,48330
37067,28303
22,18
22,10
272,398
20,9
67125,60260
57510,47958
71345,71541
14,4
18503,12168
140,165
20,7
22,12
19556,18428
3963,4008
46530,47654
79955,92735
13,5
82871,100471
96110,93109
95032,91904
18108,17727
66757,68679
385892,393217
2408,1199
24473,23638
1307,3322
47310,45287
14003,14951
2834,45
285,111
22,26
56171,55625
200950,213118
1282,710
19,17
20330,11636
19,16
22,8
159759,143657
228832,236994
7635,497
517,2686
65,136
577,602
16,11
12,6
14133,16119
22,17
2,2
20440,9629
898,339
1909,169
18906,27893
12057,6396
319198,331601
25,176
37,143
868,511
67882,76233
2,7
80,116
19,2
2,2
272304,268284
3,13
99372,103632
1,3
6,4
315,448
42188,30278
9692,10427
38,225
3,1
9288,10120
94842,99727
137134,143352
22,28
5,1
2018,3722
19116,21897
38699,49750
3,1
249,466
22,21
253314,242102
2,1
2,3
5826,6192
144256,138946
11,1
270727,261804
22,1
1,3
19,4
1,3
31205,28456
112,24
1,1
17,3
354266,353360
10780,10657
501,546
1,1
1,3
496,348
38196,32216
16,10
21,7
2,2
378,125
22,2
440,492
11,1
2,3
64151,66612
