prediction,true
298862,299467
1,3
3,1
359144,359159
2,3
103040,103316
3,1
2013,2093
27,34
143449,139570
350997,351021
22,2
6563,23757
22,13
39481,39631
3,1
36744,23341
2,1
25838,9953
1,1
14,4
163114,157086
66197,66337
22396,35278
33567,16029
1,2
33,1
1,1
1,1
1,2
22,2
125730,123180
5,1
8619,7445
1,2
32752,32854
148278,149003
47,67
20,10
15621,6350
1,4
33063,19061
172338,171864
1,1
328249,329054
34,34
39819,40368
122673,122600
1,4
22,4
40,1
20,1
13,1
382,304
196730,197894
14,2
20,7
280869,272263
114650,115069
302787,302805
11,3
3,1
357378,357327
11,1
24,28
169,5
22,17
240951,241582
141420,140295
188600,191477
1,1
115407,117828
3,1
12,1
3,2
1,1
61409,61627
1319,1450
243339,242632
15224,14804
389023,389793
1080,1150
592,419
1,2
2,2
84,102
1,1
169,102
51150,60309
371,389
1,1
38331,25149
40,1
1,2
1,1
197596,198524
296850,297257
187,176
22,1
1,2
43,45
28340,27611
47,67
22,8
41588,41987
21,19
1,3
61699,61836
3,4
140,106
7,1
33,1
1292,1415
1,1
43583,43788
33,1
3,7
15,107
22,1
1,1
6,2
20,1
22397,35274
122634,122602
1609,1392
33606,16050
150700,155227
22,15
401646,401870
20,1
3,1
9,2
354910,354859
2,1
1571,1781
23533,35741
52,71
18578,33040
271180,288423
329788,324631
239633,238593
414881,415114
334361,351536
389040,389815
32,23
38845,39088
151146,155405
20,22
169,5
14,2
18,6
58244,59713
1864,1990
2,1
1,1
1,1
7,5
357258,357301
313,267
332946,332300
2,3
5136,3778
34,1
1,2
105097,113726
1,1
1,1
1,1
3,4
23,31
1,1
1212,1133
11,1
22,5
1,1
3,1
105,115
13,4
2,7
3,4
1,1
28,25
27,2
1,1
100811,101189
127767,127378
47,65
126060,125734
64096,65187
415735,416143
93596,101742
1,1
1,2
11,2
49014,53253
1,1
1144,941
1412,1430
300,273
1,3
21466,6675
11897,13257
66334,57988
352838,352801
1,2
3,1
319,78
1,1
2,3
5,9
1,1
235,194
1,2
1,6
28764,22611
47,1
697,809
2,1
342680,338892
1,1
74228,83715
352536,352556
1,1
246,242
72,65
76404,88083
22,14
28235,37177
2,1
29108,30530
130,115
101801,102553
352871,352833
1,1
84,102
1,1
11,1
76529,88935
22,10
63325,46014
22,8
195059,196362
17424,4328
4,10
494,582
41,66
315,277
19151,20037
1,2
1,1
98375,109541
3,1
319,239
20,6
9,8
377,197
1,1
1,1
221856,211275
106,86
1,3
27,26
1,1
24692,28439
104468,95571
14,2
701,826
1,1
341309,341227
226214,226708
14,4
46,64
48746,48527
1,1
131,161
18486,32982
350,271
1,1
6,12
6493,23688
29134,30605
2177,2126
1,2
22,9
72838,72870
3,4
3,1
20,12
1,2
325686,320248
1,1
58260,59729
20,1
113,92
26,16
329226,330017
22,11
103304,103554
29628,30054
1,1
34,1
92,96
20,2
1,1
1,2
63024,73218
1,2
300,273
124,337
21414,6644
33,1
1,1
22,22
6486,23675
2,3
129244,138174
33,1
251209,251684
34,1
314116,314303
2,3
55,65
103210,103359
656,697
26568,14750
2,3
159030,153551
221587,211147
1,1
329770,324617
2,3
1141,917
33,1
192,371
22,7
62688,72640
55,78
1,1
1055,767
9,4
13310,3363
1,2
28480,31882
1,4
42338,42886
380603,380483
20,10
33290,15993
269,47
8,7
22,2
350,266
1,1
5,5
89484,101686
1,1
31097,13716
13,5
13,1
238718,239741
6,3
66237,66382
197858,185527
2,7
33,1
45943,46086
184658,184009
27868,11260
170606,176402
11467,2466
42345,42915
115,56
114841,118811
323619,317947
27,2
310,259
95,312
149,113
45883,46725
36,56
378418,378608
322664,322435
11,1
824,899
20,20
187458,188504
2,1
1,2
74360,63229
1,1
2,3
1,6
1,1
28,27
22,9
15,8
55879,55617
7,1
21,7
49,31
22,3
2276,2272
1,1
20,12
47,3
35755,39349
38834,39139
3,1
3,1
1,1
16254,3932
341498,341409
9,5
355174,355264
549,308
11460,2462
1,1
1,1
115401,115423
2,5
1,1
278047,277601
66525,66591
32730,32795
1,1
3376,16468
63531,46146
40,39
196993,202625
56194,55724
14,5
203,177
2,1
2250,12598
1,1
1,1
22,2
269,290
34,1
2,2
192,371
45906,46773
5,3
50898,37903
1,1
1,1
376722,377050
945,825
241,205
4,2
47,3
22501,35327
198851,199823
40,41
1,1
201,173
944,804
550,578
352899,352860
315,277
28689,22590
1,2
20,2
97459,96670
30790,34626
40,41
7418,7119
22,11
3,3
1,3
30,44
53,34
1,2
1,1
319,315
9,2
343992,340050
66504,66569
100537,100866
141379,140262
73060,73115
36630,35881
22,20
22,6
141925,140801
1,3
10757,10506
50180,49442
179481,165805
1,3
1,1
19,35
115562,115488
805,921
47,3
341282,341198
22,18
3,6
241,206
20,11
