prediction,true
15,10
817,820
16120,14346
10103,10224
11,51
70984,63796
1,1
299,1625
5146,2248
68744,68962
4,580
15,8
401,1745
21941,21837
3527,7097
26202,26291
42069,55606
12793,6672
2,134
57375,44205
10,4
9970,6320
1,37
90973,86846
12138,21568
141843,142644
18811,20741
29,323
160240,160908
43318,57596
1,6
1,1
658,1333
1,1
2835,2526
152,89
1,12
4812,3170
64996,65263
1,2
5295,4761
3475,6190
130625,129652
3455,2002
2,114
1695,1038
154018,153979
3177,8213
15,12
785,1257
7977,8108
35008,36937
121,141
24225,24907
18257,12737
8,80
15,8
103,24
3251,8543
17263,7947
177,148
66505,79372
7,950
6400,16723
12785,13464
15,20
800,1272
125388,125014
4,4
1,2
14,30
5433,566
75,119
1,6
2399,2740
18170,7021
74,312
15,2
15,12
1806,1653
94195,90752
105,48
1,176
8,10
1,5
1,1
28047,25878
575,2632
1871,1767
17863,17827
16776,20211
1,4
5036,5016
18987,20211
18608,18883
74958,64460
1,1
8,31
21672,20925
1648,551
1806,1645
1,53
4679,1483
1,3
1,1
4,3
5144,1902
1693,852
1,1
22252,23288
15,2
7765,1833
6491,5671
7363,14343
26,66
1851,1640
4,4
41305,41561
90286,93375
1,1
13,4
11,33
1489,3340
1,5
151570,152367
7306,4273
8,8
45719,44523
1,1
989,2279
105424,110421
26,59
56785,66137
18976,18790
1,1
12,6
1,2
17714,36801
162127,162674
5035,4932
153565,155662
42129,54594
1568,876
26226,37470
1,1
14,2
7590,6452
2,2
48825,43845
15,15
1803,1181
19567,8129
55527,55502
16255,15211
410,1823
2,10
81304,95041
6420,3736
15045,15244
5,8
1,1
1803,1136
3898,12545
1562,795
13,1
48287,46654
57500,57212
1243,2148
13731,12977
31803,20035
11,17
4,1
157277,157023
15,40
2,6
350,2472
5034,9812
1,2
1,5
13,33
74283,69597
139424,141038
140860,142026
98227,97897
36798,38304
30465,51639
176,120
84071,98553
15,12
15079,7056
51065,71514
10,18
2,2
12686,6195
4,2
13477,14545
15,3
12247,7371
7,326
10,302
15,4
3265,1843
6,935
82,591
15,26
284,4297
1,2
9534,20548
409,1078
1,1
1,1
107677,113482
2,3
11743,9709
68658,68909
3209,2242
6723,7917
13619,15014
25931,11325
10922,12000
10,10
1691,746
9653,9804
1412,5102
15,18
34816,34748
1149,384
19027,7322
142866,142077
14,2
614,2472
13456,14287
57,1219
21525,19975
7,3
5051,646
74579,64739
3508,6752
41346,35065
2,8
13,5
45020,45113
137964,138074
1,1
1,5
108635,109367
1,2
289,1383
137,213
463,86
1478,28
11,14
50898,55943
15,1
55635,55632
34598,36102
69015,60276
21706,20948
1,1
7770,10231
5262,8995
1,1
149673,150729
21828,19935
58876,59309
19610,8371
152,90
7517,7473
93860,99618
1,29
30843,18931
129657,128569
161614,161435
15,15
14,3
45124,26419
4824,2881
2699,667
20,6
10,4
1,1
11468,6230
3785,8542
2,1
987,766
24,136
104,41
246,969
60938,60944
8,6
138808,141069
154372,155311
83308,97426
84159,83856
137215,136080
25406,35970
157933,159718
7494,7173
8,39
15,5
1,1
7,1
135881,136104
2,1
14,6
1,1
16785,16180
4348,3903
1,1
13458,14139
11,1
1,6
9979,9114
22575,9170
13,460
15365,15878
49,1515
1,69
12,4
1,4
202,990
1,7
99712,105679
146859,148554
103,23
1,2
28858,10423
2,4
1,2
96077,107386
69738,74329
8494,8360
84532,87527
8657,9040
1,1
22115,22519
15,8
1321,177
9070,13375
1,1
15,25
8041,8344
1,8
1,1
8193,7929
22113,22503
26,52
89871,85724
10,41
32111,20370
57,1219
17128,21135
7069,5289
1,1
20,6
1219,3331
25309,22422
10,42
104,33
1158,1180
1260,2227
1,1
7970,6042
5,570
105,44
5025,5514
55827,51629
2,308
3353,1686
1161,176
31,574
412,1864
1350,1638
2423,5388
8,15
96703,93109
1591,232
89161,101121
1,1
3,138
14,14
54351,48949
52074,51402
5,2
1742,1416
16261,12051
1,2
1488,5580
1,1
4,2
83879,89249
1,9
3094,1621
105,46
86597,98060
2,6
1,1
8,38
15,7
86008,85602
14,9
102527,107462
69248,54852
40766,40480
15,1
2532,5953
5151,7188
5034,5630
3190,3487
25,37
15,3
75,124
27361,24409
2,95
272,260
9278,7739
708,3129
1,5
93214,104825
697,1109
1,4
44654,26833
12023,18568
1,1
13237,11906
21600,20878
1,10
64240,71522
1,1
83398,97560
985,533
1,3
15,26
5440,628
108,65
1,9
28673,28596
13252,12008
32353,20862
10,9
2,5
63225,69074
153620,153106
316,5240
10653,11375
1745,5598
40017,43200
10124,9212
3,468
1788,3265
1,1
14,1
5,2
15,5
4,1
16800,15389
25170,23999
1,8
10,24
5325,5195
52009,73135
147,1074
1635,1029
78,401
74709,74414
120,139
52210,40117
99768,99472
137274,139348
18570,18561
135763,137823
91125,92389
1,1
8021,8238
71380,62239
22065,22114
101346,102666
306,4925
1,3
1,1
46247,29577
1797,752
1,4
160741,162185
76686,94700
40972,41455
1,33
3990,13659
1,9
1,8
123933,124004
91094,86732
1,1
19914,19469
1,1
15,33
13,18
1,3
16206,11586
86920,87621
