prediction,true
33863,31237
5749,5917
1,1
112000,111518
1,1
434,410
11,6
11007,11240
3,5
9449,9449
3492,4006
9,9
163974,163763
15,4
2,7
1529,920
2,1
9155,12070
9224,9430
15,5
3,1
988,2
15,6
804,710
1,1
1,1
7524,5105
4,6
7295,8508
3,3
14198,15800
393,471
11,8
2585,2117
140679,140055
65986,65949
6657,6399
1,1
9,10
106627,106865
12311,9066
9,4
1,2
7,3
16364,16495
472,1507
1,1
35332,34588
31247,31357
9,2
3269,1849
10,24
892,878
7179,8138
17759,17583
9761,8544
42734,42337
1821,333
41569,45316
10989,9776
11269,13199
6,4
21767,22991
14030,14940
45947,45403
131111,131102
1,1
1561,1485
6816,8458
6064,6836
22593,22972
529,594
15619,16492
10,9
400,1164
516,1108
12,1
21172,19295
10,7
1,2
6609,7983
3,7
13,1
10,12
13768,9579
12,12
1106,253
511,382
3,9
1567,2696
2,1
1253,1060
73574,74506
25160,26413
5904,5180
2,1
23726,27816
11,8
729,635
1620,1833
37681,39487
11580,12477
2418,1564
5065,8338
90321,89336
3,7
53402,53865
3,3
30910,29654
6837,7435
1491,1395
40963,41291
74617,72595
31699,31120
162173,161855
7971,7077
896,1222
1,3
2,5
1,1
16730,18297
49422,50466
8385,8449
18231,14875
1109,1435
1155,1010
3902,4528
10529,9959
1,1
3,8
11,4
137738,137999
945,1737
2,3
4424,4313
6592,5422
2,2
1,3
7733,8353
967,1025
12689,14137
866,836
2,1
4,5
1269,1406
1,1
29030,31907
1,4
162371,162154
5,2
1977,1822
1,1
2,2
23604,24029
5402,5504
3,13
10,3
6,5
20681,22598
4690,2920
149,199
4336,4199
3,3
57508,55620
1,1
6508,5288
71127,70310
11007,10860
5,2
1,1
11,18
7961,7061
5,2
1,1
13,16
5872,4702
139695,139595
53379,52551
5515,3962
2125,986
1,1
11485,9237
812,917
1,1
3,3
52151,51522
3037,4889
3,1
1,1
84775,82197
2,1
25261,24692
2437,2743
162755,163091
10382,12794
70993,71596
334,49
31946,31071
58668,59323
1021,571
2745,3626
1553,1401
1803,1868
7,12
95242,95309
9,2
1,1
15,11
98155,97906
47210,50256
12742,12567
6137,7880
6,13
810,468
17652,17753
18946,18398
6172,5035
6,1
15613,16820
1982,2508
39424,38881
2,1
3505,4214
10418,11551
194,82
10,19
8,5
8051,9004
4,5
4,2
15,5
12,14
5,5
37504,40103
1,3
3375,3441
17897,18749
2101,1456
110145,111245
1492,1407
3672,3995
4117,4305
1,1
41507,45174
807,1323
11,5
3,7
6,2
1,1
13,2
12759,9754
15270,12027
58202,55820
11,3
1,1
3,1
65397,65390
13,5
12074,11669
15236,14784
25638,24439
8,10
747,564
276,427
70877,72644
1,1
2,1
11088,13352
6090,4915
69089,71069
34301,36893
1559,1465
1,2
95031,93708
5,1
1,1
13,18
15,12
1,3
13087,14257
59517,58973
5,14
971,1036
13164,9901
16,7
41432,42224
5,1
310,197
6,8
102293,103220
7980,7102
5708,5812
1,2
98767,99084
50827,53394
3468,5076
95790,95036
13311,12700
118503,118430
43711,43427
5,2
46041,45282
74060,70560
40385,41319
1,1
2460,3068
1,1
9931,8342
20205,21789
92384,91057
3,3
1,2
11544,11534
6472,5336
28057,28841
24820,25171
37614,39287
1,1
27604,26736
6,8
2486,2878
1,1
459,336
9,13
1982,1198
2,1
142291,142364
295,130
355,60
1148,416
32,36
12736,13093
1688,2231
50190,49552
2,1
30248,29371
101293,102056
39182,42705
2,2
8689,9682
20426,18418
728,1080
4467,4897
23195,24807
11,16
105233,106052
9,3
34743,34464
13,2
9,2
63472,61995
1,1
116286,116195
975,1040
1705,2094
1,2
2,2
3,1
6,1
5578,6327
4072,4238
2,1
9,4
5000,6563
747,400
1,2
1,1
2775,4141
708,987
136174,135211
13,29
12913,13346
17030,17729
11027,9634
1,1
9,28
91337,90235
3844,3855
15763,15688
97228,96689
2,4
1677,1930
1,1
1563,933
515,577
13,9
11,1
31658,32601
13,3
10033,9200
1711,1136
15519,16394
180,820
4702,4151
148210,148417
12372,13587
1556,1851
62933,60733
9969,12017
104581,104817
8598,8656
41480,41585
1055,918
10602,8572
94247,93742
642,598
8703,5257
32483,34445
77121,75781
885,1520
1,1
22116,21963
1,1
9645,9776
398,238
6774,7871
2,7
1,1
13,2
1479,1287
17234,16414
11130,11276
54,73
5,1
1,1
1920,2550
52295,52706
1,1
17119,17021
752,431
2017,2270
82525,84042
1,2
1,1
72631,70545
38294,38026
35,42
101994,102930
11187,12929
22882,23229
3,1
92324,91888
303,88
5982,6599
49800,48060
11,13
2414,2449
3,1
82666,83397
7682,5725
6097,4484
56697,54827
11918,13890
124676,124913
1019,924
1,3
5,1
2,1
50460,51428
87,65
2,4
1034,834
189,166
21348,21169
21,107
3187,2300
1,1
1086,574
3178,3923
3531,3622
5,2
4021,4156
8823,8238
1533,1177
17982,17905
2,4
26398,26769
56519,55716
117124,117093
9647,9778
6523,4605
8866,8822
9,31
10,3
2089,1925
140245,139285
1,2
26296,26383
103417,104145
27173,26736
23161,21723
38654,41892
15033,14020
6305,6865
86004,86016
19482,17019
2079,2012
35489,38433
724,296
9627,12331
