prediction,true
208552,217138
36371,35487
22,1
101788,108269
20,9
101559,108546
33376,24643
380511,380672
629,390
2,1
10,105
91540,98526
92358,98956
1,1
116307,116292
2,3
60,211
1,2
1,1
1,7
36133,35681
13,11
377972,378134
301151,311792
20,2
29,7
31,6
15881,6466
2,2
2,9
25438,15317
7439,7152
126,13
34037,37254
335859,345044
127657,127083
13,5
22,2
30110,34430
22,22
10,105
22,12
1742,1991
2,1
44406,48108
64201,54946
170,231
43,4
120,35
52,5
20,20
346179,343340
167,200
36008,35170
22,8
8,5
359222,359097
369250,369793
128134,127803
1,2
42,11
26745,32635
62567,67575
1,2
1,1
20,10
2,1
4,10
28425,34821
1080,352
324146,334172
384178,383820
20,8
111630,111498
4,16
42,7
87618,76633
321160,316436
22,9
26488,32693
42,11
335978,345180
22,1
170,237
219300,228074
4,1
20,1
2,9
42,11
28,6
60,211
930,86
70,5
141,160
169322,177969
62321,67685
1,1
32514,35111
14816,5770
342982,340002
363984,363774
2,1
58,251
359287,359280
180125,171465
377974,378136
31868,36600
324430,334521
36480,35635
205,17
1359,3171
314817,315027
22,1
1,1
111722,111555
20,10
36326,35703
4,1
37468,37645
105040,112398
22,21
22,7
2068,4436
37,2
101183,101434
44447,48165
30295,21336
161,133
20,4
20,21
33,4
38222,37705
94636,101201
1,2
1,6
36264,32658
6110,1042
180087,171404
316,27
322316,317536
15,12
9943,3015
213,18
7,96
125,193
16,8
2,1
22,3
285833,279559
1,7
6,4
2,3
23,170
356478,356629
20,2
20,15
213,18
2,1
173399,173037
241,22
1,1
5248,809
127,223
20,16
21909,18789
19,73
8,38
43129,46836
1,6
2,1
378336,378402
621,59
116248,105471
379709,379508
88427,78453
111,66
20,2
349548,346492
10,7
22,19
132,45
1,1
115936,104990
1,1
35176,29557
22,21
32299,35285
65072,70572
1080,352
415020,415314
170418,161556
40,4
1644,1622
20,13
62239,67559
21478,29700
42,11
2,1
20,12
34685,37369
22,7
8303,17308
1,7
2,1
2,1
349,611
39,3
40,4
32299,35285
20,22
364129,364031
1444,3608
6213,1097
22,1
2,1
56262,55772
167,200
1,1
40,4
35420,35625
6,2
22,2
22,7
130342,136701
5,16
1497,1362
9,10
181012,173087
239333,238373
20,15
2089,2024
11,122
2,1
56357,55851
170,231
22,1
42,7
8,7
4282,445
47385,47274
20,1
20,21
22,2
12,1
326068,335169
20,16
52,5
66728,71907
3,38
1080,352
111,66
42,11
40,4
9953,9732
22,17
22,16
8828,2452
252388,262737
30357,34532
9896,3011
20,12
62221,67532
42,7
205,25
2,1
20,6
2762,271
2,1
20,6
151,10
5,34
134378,124498
110909,110748
1648,4564
15,12
28,1
271728,283432
1,2
71470,71610
37830,41611
6002,14134
5,16
38426,37729
2136,3174
22,2
56165,61035
5,2
389184,389973
352890,352874
22,4
861,152
141,160
39346,42897
322409,317657
1191,1854
324021,333981
314020,314097
513,68
2,1
293,277
228927,220322
47305,47191
1,6
20,22
98,221
20,7
367340,370647
134208,124354
278206,277833
9,27
161,133
1,6
1004,2850
2,3
42,7
20,17
9979,9747
704,128
120,35
22,14
56490,55985
833,75
22,13
4154,422
169,222
22,1
33,4
1004,2850
42,11
356256,361960
321943,321760
32636,35123
22,25
169189,178587
117,103
3927,401
68456,68591
66693,71872
15925,24829
19504,9979
10557,3388
4,1
64877,70347
42,11
29356,35313
2,1
39,3
22,5
28,1
31552,23715
329,28
298215,298728
218234,227938
321011,316227
42,11
27752,33353
35502,35631
42,7
213,18
275719,268776
37468,37645
35743,35650
322377,322027
95,70
1531,1944
1403,1899
292,34
219577,210984
1,7
1148,357
377442,377496
359087,358950
1,4
12,1
12873,4878
122571,122616
105,59
298617,310215
37,2
35290,35393
22,4
37,2
20,18
62308,67661
22,1
84,29
1,9
28,1
4,10
275,29
76,220
11,2
159432,168085
30437,21388
80,224
389645,390487
302821,302601
20,3
5,1
349556,346513
98,221
1,1
6399,6672
1,1
4871,11993
21789,31096
12,5
39,193
20,18
20,12
5,64
10507,3384
22,5
37813,41571
121,129
13,11
42,11
142,101
22,24
197668,198420
1,2
39,3
16000,25053
60578,65748
20,12
351,765
43,4
12,8
301077,311686
170,231
517,373
20,2
169,222
397,68
7,2
45925,46080
15,12
24137,23913
547,380
36130,35680
12,8
513,68
20,5
16,3
28,1
1,6
25126,14119
12,5
2330,1254
54,7
20,14
344333,341358
328676,329389
384074,383620
32439,36828
20,26
2,3
621,59
365433,369281
10,46
300043,311783
919,83
8,7
23,1
15,12
361,36
1,1
2,1
552,75
35420,35625
8,5
128,224
6242,1099
116256,116249
38156,37702
20,16
33253,28196
20,1
1,4
349542,346481
185362,184662
125,193
9106,9655
4,1
2,22
22,9
328649,324452
380517,380676
1,6
72,219
105,59
20,6
1,14
356213,361915
125,193
20,27
271851,283579
20,5
308,176
5,16
