prediction,true
105511,115940
25137,15937
6,6
1,4
381801,382988
19,178
9,14
17,18
3,6
12,15
5164,6343
75017,85268
11487,3130
1,1
315078,309587
22,4
79663,88587
20679,14495
289095,294672
246,7
6,2
15270,8562
92353,98004
154,4
64122,69266
1,1
17,5
1,3
2018,1089
719,714
17,14
55616,55845
1,1
1,1
22,6
1689,480
999,51
1,2
22,10
4,2
17,2
71202,70831
7090,7709
1,2
41721,20381
22,4
303899,301463
6,5
319880,314549
56498,55976
145,61
4,1
72565,49689
7037,7671
1,1
4703,6274
139,87
17,1
61506,42878
4,1
274143,296737
138241,151992
305,20
6,1
140,149
17,1
18168,11649
6,2
118381,132170
492,1609
8298,8358
17,12
68,3
2,4
22,22
1,4
19,30
19632,12563
8372,8408
381612,382738
410787,410691
86340,96418
24498,45818
199,187
64122,69266
171568,187125
56565,55986
352119,351483
1,1
878,43
22,2
10052,13997
1,1
263279,257505
32022,37569
442,42
241,103
17,2
7163,7773
416,252
1215,1919
140296,125420
17,8
96945,109812
2,1
52,11
1,1
1,4
1,2
345796,345128
17092,10103
17,5
2,12
89590,94847
7656,8101
4807,1285
21,202
345397,344633
35,36
344002,348823
314185,315371
179002,165993
7370,6548
190842,187078
7370,6548
1,1
144,96
346347,345760
1073,3632
84758,61472
1,2
407,1221
6,12
992,154
1,1
6481,11236
6277,7236
83798,93104
37,1
1934,1960
14444,13580
400,60
23675,23353
187238,174687
19,7
94064,91815
6,1
977,451
35,61
138328,122121
777,1089
22,15
17,1
22,2
41,36
1401,221
8302,8364
45867,46031
178650,165839
180,9
41,13
80872,89961
110131,91455
289279,307572
187853,175124
25,6
319,451
9,44
17,2
8482,8443
1,1
415492,415791
1,1
17,3
553,2235
281136,277050
57784,39994
34171,39807
91192,101650
5143,6338
930,140
2,6
14193,19653
1,2
35,36
22,1
7,7
4606,684
6,1
28898,25948
1,3
282262,277992
2,2
818,1642
1,1
42199,20917
45,19
322204,322077
178252,195421
6,2
299155,299742
8357,8324
1458,779
13084,14413
5,2
88330,93583
75349,83387
1,1
4,2
363927,362803
17,8
219285,222805
501,842
388,85
282207,278264
2,5
3710,2163
17,6
9,54
17,15
22,4
13887,11345
35673,34583
17,12
17,6
3477,1976
31934,13461
92,84
586,16
1,1
7110,5915
2079,1128
315069,309579
17,6
56,29
60865,69676
9453,12645
1,1
9518,2580
375146,374479
334380,347750
2,5
77154,87094
2,1
347785,352175
19,13
1,2
8302,8364
17,7
8482,8444
1,1
342065,340166
59948,72361
2,12
1,4
1795,435
718,32
109392,110232
72808,72833
1,1
218,266
94883,72728
1,1
182413,181757
6,3
356259,361044
233939,224996
1,4
45689,46740
593,89
1,1
1,1
56,43
1,1
2953,1788
46,32
6,5
1,1
60718,69499
15111,20903
1,1
17,1
91505,67625
71200,70830
1,1
13,6
2,13
7768,7390
15834,8816
105731,104276
2,6
10464,4474
40,2
52519,29965
2,3
37002,17397
1,1
52357,31731
6,7
1,3
60493,61226
296476,295400
1961,769
1508,262
70812,50938
22762,28551
17,1
243,395
1671,927
1,4
27357,11995
6,2
121,7
1,4
17,5
1048,1105
318294,317115
974,450
128637,142696
10732,10642
23,6
239639,230847
1,1
240,633
25,7
19,1
1267,4744
51601,28999
8274,8347
22,5
53242,60251
25,7
181153,182025
22,13
266591,288555
70790,70767
3500,1213
366,319
7,4
17,3
6,1
2,1
1,4
22,12
2,2
308980,309967
23,12
948,1101
8,4
17,7
5990,4255
27,134
9395,29434
53054,60241
40,27
224768,215841
356,1532
264902,259600
2,1
27,134
17,11
415057,415316
1,2
153,176
355,2925
106,9
32014,37566
7,2
50775,67518
5,3
28,16
17,11
22,3
26,10
121,35
17,12
42449,22940
84094,95698
17,8
22,1
1,1
29,104
1,1
74952,85247
6,6
1,2
249,174
17,9
403903,403880
231550,235201
74,29
948,1101
224633,215732
118333,132092
22,10
6,1
100123,82512
3,1
19650,12663
81903,90110
1150,96
254,186
814,229
110065,92020
1,2
17,1
17,5
1,3
43005,43247
54,16
242024,233888
5,5
1,3
1689,480
14709,14859
19,15
127979,127635
240,633
8298,8358
24,5
23190,8161
22,1
6,1
1934,1960
22,1
19,178
22,18
60916,42789
2143,1966
22,23
60,662
6,2
24,14
1856,1513
17,1
18779,11822
64746,77718
1,2
1,4
40,2
1,1
36227,41682
15,1
2103,1587
1,1
1,1
81,593
43,13
31,2
22,21
31455,30166
17,49
6,3
8453,8441
17,2
68511,68666
67291,54142
315053,309559
6,2
105400,115643
1,2
17,4
311,8
17,5
6,10
66537,66591
3,3
42011,20698
8452,8413
17,49
17,6
82720,91082
96536,109372
169836,170937
22,14
47649,61934
241658,232686
22,1
17,12
7187,7789
2558,1952
13233,14473
35532,25134
987,1073
1,3
2,6
24,14
28322,18209
1,1
92281,97893
1,1
12996,33349
5929,1977
17,4
1,2
56498,55976
28,13
103245,103504
17,10
205324,225559
