prediction,true
5215,7064
240,11
1749,2426
480,3837
105255,114967
269,74
5,2
5,1
26,11
163824,163587
1,1
124101,118234
1780,520
4220,197
51,122
217412,233403
113867,115578
314805,338441
21,19
3,1
1,5
1,1
16978,26541
10639,10689
157678,167344
23922,7972
48844,48630
35,4
530,448
22,9
17957,3518
7,2
1,1
295574,292867
2,1
24938,29662
21,1
276635,266481
234029,230051
480,129
26,3
325,21
295,5
3,1
119945,105439
424,335
137051,110170
831,359
21795,18949
676,127
52732,66863
21,16
50,3
19754,28577
5,11
4,2
367,403
89302,66685
14,8
55,1
2,1
13367,18337
1072,419
14,1
10605,677
4,1
193810,189694
338236,333568
8592,8976
95407,71945
171609,157426
79965,49015
10,10
97445,69293
22,7
1,1
6,1
1,1
33,4
375569,375120
17,2
1046,20
282686,273531
415164,415454
5891,314
2,1
93834,75189
113925,115663
14,7
40315,51602
2,1
2,1
34167,38066
1,7
2,1
44687,46084
26,1
3,1
6,1
28,41
48475,48518
13,1
45734,17314
234293,232201
292711,295758
22,3
1,8
99331,100946
7,3
658,12
2,1
4,1
230,2205
2,2
233,393
94573,88144
169558,173042
21,20
18,1
10739,10498
1278,9790
22,21
36,17
52060,27888
14,6
22946,50617
217,80
3,1
6,3
107988,110795
102046,101565
2666,136
61282,60671
237311,238142
6783,2804
18768,48422
65472,86563
20601,5277
15,10
336,1408
6,3
59,14
17,3
217375,233981
1334,1181
14,3
2,12
5,150
71,1
27038,7707
509,135
1,2
4,1
20,2
236,291
180,5
1,20
21,15
108392,104542
1361,1856
69,8
107316,104482
109537,111182
5,1
346850,343215
3,35
18,6
27621,30614
386565,389309
2,1
181790,160810
428,60
44250,48379
224124,224824
358188,355310
5,2
174273,161896
15,142
3,3
4,8
5,14
161033,171933
188,9
21,18
1,2
333,293
44304,74454
1,1
104,17
184044,207286
47,6
6303,7667
1,1
238266,245801
1,1
2,1
934,551
27143,29779
4,1
347467,353513
16,9
4,1
298413,296825
197055,181082
21,38
34,3
41406,41979
69055,68582
133665,140717
124,344
162926,152502
60,41
3212,8337
10,3
20,15
2,1
103056,103403
1,10
333056,328625
779,455
815,1306
17,1
166,71
22,16
209978,236948
66,38
20,2
4,1
118422,143868
37067,32964
2,14
72857,89309
21,30
16903,22676
9974,1008
17998,35956
22975,22672
264731,257130
2,1
260,386
2,1
52,4
58,680
291515,282297
37433,60498
371294,370110
22011,28320
18,7
4246,3608
5,7
82093,75092
22,1
28,3
14,21
3091,2376
113905,91594
42,2
4,1
11933,21755
1,1
580,791
2,5
2773,355
93265,70792
37378,37397
72,9
22,4
139992,140676
5166,24783
6,1
815,6082
1,12
733,27
2,1
18,1
1,1
55,3
2,1
55,33
87120,69606
5400,2594
2,4
2,1
215699,199462
34,20
321435,320060
376156,376145
52,15
2,3
2324,238
2,1
35251,47443
51216,24577
16,8
127189,114236
99866,75427
45,631
269665,297033
9193,9312
251236,250851
60,82
47,1
22,2
353795,371141
68,100
315260,314040
1374,1538
1,1
1583,52
44853,68572
145,14
829,6163
3,7
6,2
4,1
349,120
4,1
17,3
175115,162826
64577,35994
21,14
10,135
6,10
14,143
293880,287171
8,2
20,1
3,1
22,4
32206,37137
21,8
3,1
10,11
113,4
1,3
27,17
61,19
11,5
9,25
544,4978
14,22
5,1
57,2
59,118
257,11
326659,329519
21,16
27,23
57,14
55524,72800
2,1
1692,3292
11395,30234
9566,23773
21,8
75821,92130
372,709
14,29
20,2
2,13
25,3
2124,3045
574,190
50,40
21,11
22,1
33691,22097
6314,5051
10671,11057
66452,72399
182615,179744
1,1
194741,191139
362,56
3802,17860
5758,212
214693,247767
1,1
42,3
22,18
9,2
2,1
202,320
22,2
180654,165397
66509,92552
22,1
48317,48667
147523,147632
180665,183874
217854,249287
221954,225454
16,17
1,17
22878,22390
298,347
1,1
2143,200
1,1
57,3
17,11
44000,47203
1,1
297250,319132
4,14
4,1
325672,320040
6654,222
1326,11442
17,16
6869,6756
1,1
126745,138724
14605,2353
22,19
206781,222569
608,580
138559,129515
1,1
1,3
22,9
2,1
1,1
22,21
354167,351200
6,1
16646,33393
1,2
3517,20499
42,21
9489,9622
107596,133852
747,1
7,6
4,3
51,179
8684,3539
171887,173921
31336,39932
24342,52809
158964,171652
229156,212000
60,5
449,11
379611,379870
58676,72974
37772,37645
10,4
3,3
115284,116183
9435,7775
1,1
306157,303503
5,3
75,9
19199,49082
5470,18583
1099,514
718,700
29031,16881
57,3
5,1
93233,61995
1394,1053
163,2
53648,28668
22,17
1878,2679
352278,351298
4332,207
15,1
4,1
3622,91
34,59
54087,44907
5166,24783
48794,48588
2,24
262,4
32875,62974
243,13
3,1
176757,203367
227,1343
13103,22321
185040,201589
24388,25181
20,10
30155,42501
47,1
150131,121520
6,31
22,11
4,1
338402,333466
361315,360842
5,2
1162,2940
5,3
219256,234784
