query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,"SELECT COUNT(*) FROM partsupp ps,part p,lineitem l,supplier s,orders o WHERE p.p_partkey=ps.ps_partkey AND ps.ps_id=l.l_ps_id AND s.s_suppkey=ps.ps_suppkey AND o.o_orderkey=l.l_orderkey AND s.s_nationkey>16 AND l.l_suppkey>2004;",1544418.5504337733,1548439,3.1911000005493406,0,0.0
1,"SELECT COUNT(*) FROM customer c,orders o,nation n,region r,lineitem l WHERE c.c_custkey=o.o_custkey AND n.n_nationkey=c.c_nationkey AND r.r_regionkey=n.n_regionkey AND o.o_orderkey=l.l_orderkey;",5943399.73659765,6001215,1.4794999997320701,0,0.0
2,"SELECT COUNT(*) FROM part p,partsupp ps,lineitem l,supplier s,orders o WHERE p.p_partkey=ps.ps_partkey AND ps.ps_id=l.l_ps_id AND s.s_suppkey=ps.ps_suppkey AND o.o_orderkey=l.l_orderkey AND ps.ps_supplycost=823.37 AND l.l_discount=0.03;",12.015139009000576,2,0.9708999996291823,0,0.0
3,"SELECT COUNT(*) FROM lineitem l,orders o,partsupp ps,supplier s,part p WHERE o.o_orderkey=l.l_orderkey AND ps.ps_id=l.l_ps_id AND s.s_suppkey=ps.ps_suppkey AND p.p_partkey=ps.ps_partkey AND o.o_totalprice<51009.77 AND l.l_discount<0.08 AND l.l_linenumber<3 AND s.s_nationkey=12;",7637.6186683834785,7737,2.648899999257992,0,0.0
4,"SELECT COUNT(*) FROM lineitem l,partsupp ps,orders o,customer c,part p WHERE ps.ps_id=l.l_ps_id AND o.o_orderkey=l.l_orderkey AND c.c_custkey=o.o_custkey AND p.p_partkey=ps.ps_partkey;",5943399.736597651,6001215,0.8397000001423294,0,0.0
5,"SELECT COUNT(*) FROM partsupp ps,supplier s,part p,lineitem l,orders o WHERE s.s_suppkey=ps.ps_suppkey AND p.p_partkey=ps.ps_partkey AND ps.ps_id=l.l_ps_id AND o.o_orderkey=l.l_orderkey AND ps.ps_supplycost<125.18 AND l.l_linenumber=1 AND o.o_custkey<133756 AND s.s_nationkey<15;",99093.93044918666,99551,2.5226999996448285,0,0.0
6,"SELECT COUNT(*) FROM nation n,region r,customer c,orders o,lineitem l WHERE r.r_regionkey=n.n_regionkey AND n.n_nationkey=c.c_nationkey AND c.c_custkey=o.o_custkey AND o.o_orderkey=l.l_orderkey AND l.l_linenumber>1 AND l.l_tax>0.0 AND l.l_suppkey>3240;",2638433.108986996,2704969,2.933699999630335,0,0.0
7,"SELECT COUNT(*) FROM lineitem l,partsupp ps,supplier s,nation n,part p WHERE ps.ps_id=l.l_ps_id AND s.s_suppkey=ps.ps_suppkey AND n.n_nationkey=s.s_nationkey AND p.p_partkey=ps.ps_partkey AND l.l_tax=0.0;",667418.3764319404,665254,1.24119999964023,0,0.0
8,"SELECT COUNT(*) FROM nation n,customer c,orders o,lineitem l,partsupp ps WHERE n.n_nationkey=c.c_nationkey AND c.c_custkey=o.o_custkey AND o.o_orderkey=l.l_orderkey AND ps.ps_id=l.l_ps_id AND l.l_partkey<96072 AND ps.ps_suppkey=2710 AND ps.ps_supplycost<98.95 AND n.n_regionkey=2;",5.328659968619427,8,6.801800000175717,0,0.0
9,"SELECT COUNT(*) FROM part p,partsupp ps,lineitem l,supplier s,orders o WHERE p.p_partkey=ps.ps_partkey AND ps.ps_id=l.l_ps_id AND s.s_suppkey=ps.ps_suppkey AND o.o_orderkey=l.l_orderkey;",6000776.911305,6001215,0.3919000000678352,0,0.0
