query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<3 AND t.production_year=2008 AND mi.info_type_id>2;",300325.39741686214,297013,4.534700000021985,0,0.0
1,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<3194645;",31194374.76877503,31427248,1.7895999999382184,0,0.0
2,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year<2000 AND mc.company_id=160 AND mc.company_type_id=2;",3444.6155007006314,515,4.354300000159128,0,0.0
3,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id<1029;",714409.5668203896,1038381,1.226899999892339,0,0.0
4,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<2945474 AND ci.role_id=2;",7351780.639207058,7451973,2.5533999998970103,0,0.0
5,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id>4 AND t.production_year<2004 AND mc.company_id<5363;",172118.7029732047,267611,5.510400000048321,0,0.0
6,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=62398;",5.504026493677162,8,1.429800000096293,0,0.0
7,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<213849 AND mc.company_type_id>1;",845122.3943639564,1312009,2.239599999938946,0,0.0
8,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>284738;",33068094.996110324,33316050,1.6778000001522742,0,0.0
9,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id<80578;",3038220.5607109684,4416021,1.2322000000040134,0,0.0
10,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=2610477 AND ci.role_id<3;",297.881773107304,325,2.6195000000370783,0,0.0
11,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=43276 AND mc.company_type_id>1;",83.89398542389544,143,2.2747000000435946,0,0.0
12,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year<1996;",781878.5974264878,1214571,2.5816000002123474,0,0.0
