query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,"SELECT COUNT(*) FROM supplier s,partsupp ps,nation n,region r,customer c,orders o WHERE s.s_suppkey=ps.ps_suppkey AND n.n_nationkey=s.s_nationkey AND r.r_regionkey=n.n_regionkey AND n.n_nationkey=c.c_nationkey AND c.c_custkey=o.o_custkey AND ps.ps_availqty>7674 AND c.c_acctbal<-199.15;",815640629.4324874,824608643,4.527799999777926,0,0.0
1,"SELECT COUNT(*) FROM lineitem l,orders o,customer c,nation n,region r,partsupp ps WHERE o.o_orderkey=l.l_orderkey AND c.c_custkey=o.o_custkey AND n.n_nationkey=c.c_nationkey AND r.r_regionkey=n.n_regionkey AND ps.ps_id=l.l_ps_id AND ps.ps_availqty>4337 AND l.l_discount>0.05 AND l.l_suppkey<9366;",1444637.0613780024,1447230,4.111199999897508,0,0.0
2,"SELECT COUNT(*) FROM customer c,nation n,region r,orders o,lineitem l,partsupp ps WHERE n.n_nationkey=c.c_nationkey AND r.r_regionkey=n.n_regionkey AND c.c_custkey=o.o_custkey AND o.o_orderkey=l.l_orderkey AND ps.ps_id=l.l_ps_id AND l.l_extendedprice>81565.88;",241034.3571801929,244602,4.397400000016205,0,0.0
3,"SELECT COUNT(*) FROM orders o,lineitem l,partsupp ps,supplier s,nation n,region r WHERE o.o_orderkey=l.l_orderkey AND ps.ps_id=l.l_ps_id AND s.s_suppkey=ps.ps_suppkey AND n.n_nationkey=s.s_nationkey AND r.r_regionkey=n.n_regionkey;",6000776.911305002,6001215,1.3977999997223378,0,0.0
4,"SELECT COUNT(*) FROM customer c,orders o,lineitem l,partsupp ps,nation n,part p WHERE c.c_custkey=o.o_custkey AND o.o_orderkey=l.l_orderkey AND ps.ps_id=l.l_ps_id AND n.n_nationkey=c.c_nationkey AND p.p_partkey=ps.ps_partkey AND l.l_tax<0.02 AND l.l_quantity=7.0 AND n.n_regionkey=0 AND o.o_totalprice=74937.99;",0.19842666666666633,0,7.9243999998652725,0,0.0
5,"SELECT COUNT(*) FROM partsupp ps,lineitem l,supplier s,nation n,region r,customer c WHERE ps.ps_id=l.l_ps_id AND s.s_suppkey=ps.ps_suppkey AND n.n_nationkey=s.s_nationkey AND r.r_regionkey=n.n_regionkey AND n.n_nationkey=c.c_nationkey;",36004661467.829994,36007310944,1.1273999998593354,0,0.0
6,"SELECT COUNT(*) FROM customer c,orders o,nation n,lineitem l,partsupp ps,part p WHERE c.c_custkey=o.o_custkey AND n.n_nationkey=c.c_nationkey AND o.o_orderkey=l.l_orderkey AND ps.ps_id=l.l_ps_id AND p.p_partkey=ps.ps_partkey;",5943399.73659765,6001215,1.355399999738438,0,0.0
7,"SELECT COUNT(*) FROM partsupp ps,supplier s,nation n,part p,region r,lineitem l WHERE s.s_suppkey=ps.ps_suppkey AND n.n_nationkey=s.s_nationkey AND p.p_partkey=ps.ps_partkey AND r.r_regionkey=n.n_regionkey AND ps.ps_id=l.l_ps_id AND l.l_extendedprice>31932.74 AND s.s_acctbal>4173.23;",1811080.3616621878,1814311,1.88479999997071,0,0.0
8,"SELECT COUNT(*) FROM customer c,orders o,lineitem l,partsupp ps,supplier s,part p WHERE c.c_custkey=o.o_custkey AND o.o_orderkey=l.l_orderkey AND ps.ps_id=l.l_ps_id AND s.s_suppkey=ps.ps_suppkey AND p.p_partkey=ps.ps_partkey AND s.s_nationkey>4 AND l.l_discount>0.02 AND l.l_linenumber>2;",1826903.6933547873,1856523,7.137900000088848,0,0.0
9,"SELECT COUNT(*) FROM nation n,customer c,region r,orders o,lineitem l,partsupp ps WHERE n.n_nationkey=c.c_nationkey AND r.r_regionkey=n.n_regionkey AND c.c_custkey=o.o_custkey AND o.o_orderkey=l.l_orderkey AND ps.ps_id=l.l_ps_id AND l.l_extendedprice<43488.36 AND ps.ps_suppkey>4218 AND l.l_suppkey<4258 AND l.l_discount=0.02;",1395.8268161854687,1250,8.995299999696726,0,0.0
10,"SELECT COUNT(*) FROM region r,nation n,customer c,orders o,lineitem l,partsupp ps WHERE r.r_regionkey=n.n_regionkey AND n.n_nationkey=c.c_nationkey AND c.c_custkey=o.o_custkey AND o.o_orderkey=l.l_orderkey AND ps.ps_id=l.l_ps_id AND l.l_suppkey>9589 AND c.c_acctbal<1208.43 AND l.l_linenumber=2 AND l.l_extendedprice<68161.08;",8935.28417529856,9091,14.316499999949883,0,0.0
11,"SELECT COUNT(*) FROM part p,partsupp ps,supplier s,nation n,region r,lineitem l WHERE p.p_partkey=ps.ps_partkey AND s.s_suppkey=ps.ps_suppkey AND n.n_nationkey=s.s_nationkey AND r.r_regionkey=n.n_regionkey AND ps.ps_id=l.l_ps_id AND l.l_extendedprice<41343.36 AND l.l_suppkey<1984 AND l.l_partkey<139816;",469635.86626962706,481832,5.8601000000635395,0,0.0
12,"SELECT COUNT(*) FROM orders o,customer c,lineitem l,nation n,partsupp ps,part p WHERE c.c_custkey=o.o_custkey AND o.o_orderkey=l.l_orderkey AND n.n_nationkey=c.c_nationkey AND ps.ps_id=l.l_ps_id AND p.p_partkey=ps.ps_partkey AND l.l_linenumber<1 AND ps.ps_supplycost>891.33 AND l.l_discount>0.0 AND c.c_acctbal=2055.59;",1.0,0,6.595099999685772,0,0.0
13,"SELECT COUNT(*) FROM lineitem l,orders o,customer c,nation n,region r,partsupp ps WHERE o.o_orderkey=l.l_orderkey AND c.c_custkey=o.o_custkey AND n.n_nationkey=c.c_nationkey AND r.r_regionkey=n.n_regionkey AND ps.ps_id=l.l_ps_id AND l.l_quantity>14.0;",4252378.732559325,4323633,5.078700000012759,0,0.0
