black_friday_purchase bfp##bfp.product_category_3,=,6,bfp.purchase,>,4149#4737
black_friday_purchase bfp##bfp.product_category_3,=,11,bfp.purchase,<,11712#775
black_friday_purchase bfp##bfp.product_category_3,=,10,bfp.purchase,>,16332#390
black_friday_purchase bfp##bfp.product_category_3,>,8,bfp.purchase,<,956#1330
black_friday_purchase bfp##bfp.product_category_3,=,9,bfp.purchase,=,9980#1
black_friday_purchase bfp##bfp.product_category_3,=,13,bfp.purchase,>,15558#2286
black_friday_purchase bfp##bfp.product_category_3,<,11,bfp.purchase,<,9773#14666
black_friday_purchase bfp##bfp.product_category_3,=,15,bfp.purchase,>,11894#15012
black_friday_purchase bfp##bfp.product_category_3,>,11,bfp.purchase,<,560#177
black_friday_purchase bfp##bfp.product_category_3,<,16,bfp.purchase,=,7064#14
black_friday_purchase bfp##bfp.product_category_3,>,14,bfp.purchase,>,9850#53012
black_friday_purchase bfp##bfp.product_category_3,=,5,bfp.purchase,=,3725#1
black_friday_purchase bfp##bfp.product_category_3,<,9,bfp.purchase,<,19671#36317
black_friday_purchase bfp##bfp.product_category_3,>,9,bfp.purchase,=,6984#24
black_friday_purchase bfp##bfp.product_category_3,<,14,bfp.purchase,=,11768#14
black_friday_purchase bfp##bfp.product_category_3,<,12,bfp.purchase,=,6507#1
black_friday_purchase bfp##bfp.product_category_3,>,6,bfp.purchase,=,5223#15
black_friday_purchase bfp##bfp.product_category_3,=,13,bfp.purchase,>,16064#1804
black_friday_purchase bfp##bfp.product_category_3,>,13,bfp.purchase,<,9225#37694
black_friday_purchase bfp##bfp.product_category_3,=,12,bfp.purchase,<,2880#1082
black_friday_purchase bfp##bfp.product_category_3,=,17,bfp.purchase,=,1957#1
black_friday_purchase bfp##bfp.product_category_3,=,3,bfp.purchase,>,15290#305
black_friday_purchase bfp##bfp.product_category_3,>,17,bfp.purchase,>,4515#4022
black_friday_purchase bfp##bfp.product_category_3,<,15,bfp.purchase,>,16552#10954
black_friday_purchase bfp##bfp.product_category_3,=,11,bfp.purchase,>,7928#1404
black_friday_purchase bfp##bfp.product_category_3,<,4,bfp.purchase,<,11939#228
black_friday_purchase bfp##bfp.product_category_3,=,4,bfp.purchase,=,16464#1
black_friday_purchase bfp##bfp.product_category_3,=,17,bfp.purchase,>,9809#9648
black_friday_purchase bfp##bfp.product_category_3,=,3,bfp.purchase,>,11673#441
black_friday_purchase bfp##bfp.product_category_3,=,13,bfp.purchase,<,19976#4727
black_friday_purchase bfp##bfp.product_category_3,=,13,bfp.purchase,<,15821#3395
black_friday_purchase bfp##bfp.product_category_3,<,6,bfp.purchase,>,4352#18177
black_friday_purchase bfp##bfp.product_category_3,<,10,bfp.purchase,<,4458#5709
